h,k,l,I,sigma,multiplicity,d,absent_P212121
4,6,0,-5.7358742,3.7270462,2,0.82015274,0
4,6,1,90.772337,6.8455211,4,0.81833474,0
4,6,2,16.863546,2.66025,4,0.81295244,0
4,6,3,49.040358,3.3387202,5,0.80421321,0
4,6,4,3.1583825,2.8272385,5,0.79243861,0
4,6,5,35.815434,3.1811606,5,0.77803323,0
4,6,6,57.472778,8.2826023,3,0.76144953,0
4,6,7,6.7088831,2.6832301,3,0.74315396,0
4,7,0,2.9744292,3.4161077,2,0.73491858,0
4,7,1,47.577264,4.4316728,4,0.73360967,0
4,7,2,7.1605548,5.7849068,1,0.72972449,0
5,0,0,0.90097971,0.98835393,4,1.1591222,1
5,0,1,317.23327,6.515402,7,1.1540071,0
5,0,2,165.62477,4.7268237,6,1.1390585,0
5,0,3,63.092074,2.7185813,6,1.1153853,0
5,0,4,493.67755,8.4587895,8,1.0845926,0
5,0,5,237.02937,4.741877,8,1.0485103,0
5,0,6,1.9878311,1.0965434,5,1.0089439,0
5,0,7,9.8960046,2.0928799,3,0.96749828,0
5,0,8,171.43314,8.6373062,4,0.92548664,0
5,0,9,89.579054,5.6294612,3,0.88390937,0
5,0,10,9.5911192,2.5543269,3,0.84347859,0
5,0,11,25.099573,3.6351607,3,0.80466469,0
5,1,0,369.5134,11.927903,5,1.1378685,0
5,1,1,148.13305,3.7033509,9,1.1330284,0
5,1,2,603.3659,9.1717432,11,1.1188705,0
5,1,3,225.32214,6.46452,10,1.0964094,0
5,1,4,120.22264,2.8338147,10,1.0671212,0
5,1,5,11.735388,1.4596224,10,1.0327004,0
5,1,6,277.57807,5.5563741,9,0.99483353,0
5,1,7,95.495839,3.4451493,7,0.95503541,0
5,1,8,67.523683,3.2673915,7,0.91455995,0
5,1,9,103.49805,4.7415144,5,0.87437538,0
5,1,10,8.8057392,2.1775775,5,0.83518199,0
5,1,11,44.516446,5.2556335,5,0.797452,0
5,2,0,195.59323,5.0183089,5,1.0804999,0
5,2,1,41.564602,1.4859841,8,1.076353,0
5,2,2,209.21887,5.9804621,8,1.0641931,0
5,2,3,36.485396,2.8999364,5,1.0448113,0
5,2,4,194.16991,4.4395142,8,1.0193736,0
5,2,5,66.946368,2.2966418,8,0.98924335,0
5,2,6,15.524884,1.5367322,7,0.95580886,0
5,2,7,21.350068,2.7822689,4,0.92035139,0
5,2,8,68.845658,3.974066,5,0.88396485,0
5,2,9,29.313153,2.885878,5,0.84752403,0
5,2,10,145.74394,6.1264329,5,0.81168808,0
5,2,11,53.097202,9.3596081,1,0.77692468,0
5,3,0,77.551839,3.4203953,5,1.0015704,0
5,3,1,45.725943,1.939051,7,0.99826479,0
5,3,2,40.53373,2.370263,5,0.98854109,0
5,3,3,75.546271,2.7222475,7,0.97294781,0
5,3,4,74.412149,2.5211789,8,0.95230695,0
5,3,5,73.296998,3.4881888,7,0.92760289,0
5,3,6,46.178052,3.5912481,7,0.89986907,0
5,3,7,123.57292,4.8162816,6,0.87009386,0
5,3,8,201.87463,7.2743287,5,0.83915614,0
5,3,9,-0.19473747,2.6991289,4,0.80779165,0
5,4,0,38.617437,2.8649673,3,0.91542391,0
5,4,1,27.531074,1.7838526,7,0.91289798,0
5,4,2,3.7680924,1.2049664,6,0.90544383,0
5,4,3,181.70044,6.6994178,4,0.89341598,0
5,4,4,41.931308,2.888922,5,0.87735477,0
5,4,5,90.735762,7.514006,4,0.85792329,0
5,4,6,21.251144,2.7262451,4,0.8358398,0
5,4,7,36.223649,3.6520544,4,0.81181699,0
5,4,8,41.916379,7.9832811,2,0.78651584,0
5,5,0,0.74141719,2.8887022,1,0.83163314,0
5,5,1,186.16305,9.5619947,2,0.8297379,0
5,5,2,28.714635,5.5795554,3,0.824129,0
5,5,3,12.968883,2.3463459,4,0.8150284,0
5,5,4,55.771825,4.6081115,3,0.80277959,0
5,5,5,56.612027,6.2133261,2,0.78781352,0
5,6,6,27.120196,6.3931924,1,0.7084078,0
6,0,0,1.3928522,2.5824623,2,0.9659352,0
6,0,1,116.70869,4.808761,5,0.96296904,0
6,0,2,22.018971,2.1921817,5,0.95423187,0
6,0,3,1.2731511,1.1777515,5,0.94018391,0
6,0,4,25.986433,2.5187944,4,0.9215198,0
6,0,5,89.879247,6.6986293,2,0.89908001,0
6,0,6,12.768915,6.1584225,2,0.87375859,0
6,0,7,152.04887,9.6645427,2,0.84642401,0
6,0,8,29.052733,7.6239433,2,0.81786228,0
6,0,9,13.249547,5.1973713,1,0.78874457,0
6,1,0,-1.9719906,1.7221938,4,0.95353187,0
6,1,1,3.0148582,1.1023896,8,0.95067817,0
6,1,2,9.6094008,1.5201837,7,0.9422684,0
6,1,3,14.431954,3.0214285,7,0.92873481,0
6,1,4,18.264204,2.988778,6,0.91073139,0
6,1,5,13.576503,2.7998197,4,0.88905224,0
6,1,6,26.119457,3.4060527,4,0.86454592,0
6,1,7,10.413361,4.5271641,4,0.83804105,0
6,1,8,15.608559,6.2580512,3,0.8102922,0
6,1,9,5.7388402,5.0424443,1,0.781948,0
6,1,10,-1.0431288,4.6003989,1,0.75353878,0
6,2,0,98.137126,5.792645,3,0.91900556,0
6,2,1,92.417018,4.9071345,5,0.91644995,0
6,2,2,3.810809,1.6615504,6,0.90890917,0
6,2,3,-0.10137948,1.7532339,5,0.89674454,0
6,2,4,23.055398,2.6774019,5,0.88050639,0
6,2,5,95.475251,5.314634,4,0.86086942,0
6,2,6,0.48316003,2.0352053,4,0.83856351,0
6,2,7,79.119154,6.2085948,3,0.81431184,0
6,2,8,-2.3611589,3.9925267,1,0.78878399,0
6,2,9,4.2612752,4.41732,1,0.76256625,0
6,3,0,5.5094842,5.6238025,1,0.86895641,0
6,3,1,-3.1806879,3.5631585,2,0.86679506,0
6,3,2,47.37279,4.078424,4,0.86040649,0
6,3,3,4.0251688,2.3591248,4,0.85006576,0
6,3,4,14.227577,4.693126,4,0.83619569,0
6,3,5,20.389799,3.939114,3,0.81932167,0
6,3,6,17.651009,3.8744709,3,0.80002194,0
6,3,7,43.982047,8.3619842,1,0.77888126,0
6,3,8,5.3902323,5.601473,1,0.75645379,0
6,4,0,-9.1243641,5.6723664,1,0.81089289,0
6,4,1,89.278407,8.4887333,2,0.80913565,0
6,4,2,11.36153,4.5009745,2,0.80393168,0
6,4,3,38.134442,5.8802914,2,0.79547716,0
6,4,4,11.236394,5.9647889,1,0.78407673,0
6,4,5,148.32837,14.695562,1,0.77011463,0
7,0,0,0.076338695,2.3051172,2,0.82794446,1
7,0,1,86.182232,4.7888902,4,0.82607427,0
7,0,2,620.48373,23.948081,2,0.82053885,0
7,0,3,-2.6706256,5.3970888,1,0.81155537,0
7,0,4,23.079158,7.2137842,1,0.79946017,0
7,0,5,43.922136,8.2923681,1,0.78467559,0
7,1,0,299.09735,11.870728,3,0.82009364,0
7,1,1,29.871533,3.0114945,5,0.81827604,0
7,1,2,82.097169,5.0387499,5,0.81289489,0
7,1,3,95.415188,10.965325,3,0.8041575,0
7,1,4,156.12303,8.8173806,3,0.7923853,0
7,1,5,37.100559,6.1210834,2,0.77798278,0
7,2,0,3.2614738,2.8839983,2,0.79781685,0
7,2,1,44.532097,4.8893609,4,0.79614307,0
7,2,2,11.908292,2.6402648,4,0.79118427,0
7,2,3,21.982753,3.5477189,3,0.78312159,0
7,2,4,116.43234,13.418935,1,0.772237,0
7,2,6,31.148133,6.8169429,1,0.74347419,0
7,2,7,90.179495,10.774355,1,0.7264155,0
7,3,0,7.6342884,6.335561,2,0.76440984,0
7,3,1,2.2423104,2.2403326,4,0.76293726,0
7,3,2,139.52657,9.5487676,2,0.75857008,0
7,3,3,36.599568,4.8875637,2,0.75145519,0
7,3,4,20.34118,5.3625903,1,0.74182248,0
7,3,5,28.804441,6.4832159,1,0.72996516,0
7,4,1,11.907163,5.2033423,1,0.72273389,0
7,4,2,16.549365,5.5404033,1,0.71901809,0
8,0,0,19.811983,6.1379756,1,0.7244514,0
8,0,1,6.4762927,5.4014255,1,0.72319753,0
8,1,0,9.9410337,4.4060641,1,0.71917443,0
