h,k,l,I,sigma,multiplicity,d,absent_P212121
4,5,6,23.879459,2.8080909,5,0.84036272,0
4,5,7,18.105036,2.3350832,5,0.81595912,0
4,5,8,69.73022,7.797925,4,0.79028087,0
4,5,9,3.6397662,1.8082146,3,0.76391852,0
4,5,10,101.50664,8.0715629,2,0.73736426,0
4,6,0,-1.1742758,2.44874,2,0.82015274,0
4,6,1,76.889768,5.190308,4,0.81833474,0
4,6,2,13.975602,2.1049395,4,0.81295244,0
4,6,3,42.111205,2.8816516,5,0.80421321,0
4,6,4,0.55086123,1.4042029,5,0.79243861,0
4,6,5,29.447574,2.6182637,5,0.77803323,0
4,6,6,49.142837,4.3131709,3,0.76144953,0
4,6,7,3.0951752,1.7702346,3,0.74315396,0
4,7,0,2.4814401,2.1613311,2,0.73491858,0
4,7,1,42.289385,3.7929438,4,0.73360967,0
4,7,2,7.8512172,1.8794621,4,0.72972449,0
5,0,0,-0.90689819,0.5895205,4,1.1591222,1
5,0,1,309.60947,6.3964973,7,1.1540071,0
5,0,2,160.63475,4.5354069,6,1.1390585,0
5,0,3,60.85138,2.5701938,6,1.1153853,0
5,0,4,466.21587,13.894882,8,1.0845926,0
5,0,5,227.91002,4.5955204,8,1.0485103,0
5,0,6,1.8709749,0.66956252,5,1.0089439,0
5,0,7,2.5534129,2.0683826,6,0.96749828,0
5,0,8,150.54828,8.6387157,5,0.92548664,0
5,0,9,83.095238,5.7570444,4,0.88390937,0
5,0,10,8.0961721,2.0344402,3,0.84347859,0
5,0,11,20.878649,3.0090251,3,0.80466469,0
5,1,0,363.57453,11.380131,5,1.1378685,0
5,1,1,146.98217,3.7107248,9,1.1330284,0
5,1,2,591.69916,8.9624597,11,1.1188705,0
5,1,3,213.78032,9.0421564,10,1.0964094,0
5,1,4,115.15419,2.7159251,10,1.0671212,0
5,1,5,10.252648,0.96974831,10,1.0327004,0
5,1,6,267.7632,5.3662772,9,0.99483353,0
5,1,7,90.745415,2.7305446,9,0.95503541,0
5,1,8,62.973795,3.1048957,8,0.91455995,0
5,1,9,97.887317,3.930658,6,0.87437538,0
5,1,10,8.1887788,1.5225032,5,0.83518199,0
5,1,11,42.709954,4.1614564,5,0.797452,0
5,2,0,182.42492,6.3670297,5,1.0804999,0
5,2,1,38.131927,1.36823,8,1.076353,0
5,2,2,196.76095,5.0362097,8,1.0641931,0
5,2,3,32.572489,2.16488,6,1.0448113,0
5,2,4,184.42121,4.2200051,8,1.0193736,0
5,2,5,63.185794,2.1840025,8,0.98924335,0
5,2,6,14.784648,1.4280823,7,0.95580886,0
5,2,7,15.143258,1.7451079,5,0.92035139,0
5,2,8,63.221936,3.419215,5,0.88396485,0
5,2,9,27.086754,2.391327,5,0.84752403,0
5,2,10,132.57243,5.6263617,5,0.81168808,0
5,2,11,45.980774,7.8674509,1,0.77692468,0
5,3,0,72.627311,2.6509766,6,1.0015704,0
5,3,1,41.754037,1.5308091,9,0.99826479,0
5,3,2,37.626211,1.7214087,7,0.98854109,0
5,3,3,69.354551,2.5662692,7,0.97294781,0
5,3,4,70.277786,2.3758993,8,0.95230695,0
5,3,5,65.472001,3.2202886,7,0.92760289,0
5,3,6,42.659409,2.2905771,7,0.89986907,0
5,3,7,113.22725,4.0303034,7,0.87009386,0
5,3,8,186.5627,6.0601408,6,0.83915614,0
5,3,9,-0.2179039,1.2145612,5,0.80779165,0
5,3,10,101.42511,12.033637,1,0.77658435,0
5,4,0,32.74689,2.2581715,4,0.91542391,0
5,4,1,23.888526,1.4202076,8,0.91289798,0
5,4,2,3.2769722,0.71076453,8,0.90544383,0
5,4,3,162.25311,9.6035109,4,0.89341598,0
5,4,4,37.419355,2.5747725,5,0.87735477,0
5,4,5,78.834046,5.7005932,5,0.85792329,0
5,4,6,15.181981,2.1471175,4,0.8358398,0
5,4,7,31.894519,2.995438,4,0.81181699,0
5,4,8,31.463604,4.7004389,2,0.78651584,0
5,5,0,0.25892051,2.0464352,1,0.83163314,0
5,5,1,163.04864,10.954134,2,0.8297379,0
5,5,2,24.663971,4.4567071,3,0.824129,0
5,5,3,11.83099,1.8396449,4,0.8150284,0
5,5,4,46.538164,3.9702704,3,0.80277959,0
5,5,5,48.913058,5.2975394,2,0.78781352,0
5,5,6,21.85265,4.8965736,1,0.77061035,0
5,5,7,21.907715,5.2598953,1,0.75166287,0
5,6,6,24.306955,5.3092326,1,0.7084078,0
6,0,0,0.53168436,1.3892932,2,0.9659352,0
6,0,1,111.06026,4.5055182,5,0.96296904,0
6,0,2,20.561445,1.8430693,5,0.95423187,0
6,0,3,1.3587758,1.0026397,5,0.94018391,0
6,0,4,25.256021,2.2027077,4,0.9215198,0
6,0,5,86.2437,6.3734685,2,0.89908001,0
6,0,6,13.256749,2.8540836,2,0.87375859,0
6,0,7,134.32089,9.8313281,2,0.84642401,0
6,0,8,24.978415,9.9548577,2,0.81786228,0
6,0,9,12.543907,4.0357065,1,0.78874457,0
6,0,10,9.1920988,4.2797765,1,0.75961548,0
6,1,0,0.70281069,1.1638871,5,0.95353187,0
6,1,1,0.56168496,0.56283281,9,0.95067817,0
6,1,2,8.1450001,1.0500945,8,0.9422684,0
6,1,3,12.407263,2.3900416,7,0.92873481,0
6,1,4,18.715657,2.0067939,6,0.91073139,0
6,1,5,10.856319,2.1620894,4,0.88905224,0
6,1,6,25.142244,2.8229174,4,0.86454592,0
6,1,7,6.7682129,2.0538708,4,0.83804105,0
6,1,8,8.5055773,2.009244,4,0.8102922,0
6,1,9,10.660888,3.949495,1,0.781948,0
6,1,10,-1.4104887,2.27642,1,0.75353878,0
6,2,0,92.509799,5.3252312,3,0.91900556,0
6,2,1,88.366663,4.7001552,5,0.91644995,0
6,2,2,3.4360579,1.0687691,6,0.90890917,0
6,2,3,-0.33708991,1.2132458,5,0.89674454,0
6,2,4,22.722623,2.1818502,5,0.88050639,0
6,2,5,93.545851,4.9700962,4,0.86086942,0
6,2,6,1.257996,1.3114249,4,0.83856351,0
6,2,7,71.661882,5.4987995,3,0.81431184,0
6,2,8,-3.014341,1.6277318,1,0.78878399,0
6,2,9,0.11689323,2.4700222,1,0.76256625,0
6,3,0,2.4318852,2.9197892,1,0.86895641,0
6,3,1,1.8387663,1.6590393,3,0.86679506,0
6,3,2,45.119748,3.5227185,4,0.86040649,0
6,3,3,1.782703,1.5126419,4,0.85006576,0
6,3,4,9.8353877,3.3077197,4,0.83619569,0
6,3,5,21.787771,3.1282144,3,0.81932167,0
6,3,6,16.309252,2.9563928,3,0.80002194,0
6,3,7,39.973286,7.0235326,1,0.77888126,0
6,3,8,9.8981773,4.3825175,1,0.75645379,0
6,4,0,-0.61306841,2.2318729,1,0.81089289,0
6,4,1,79.787977,9.6951533,2,0.80913565,0
6,4,2,13.556339,3.3675267,2,0.80393168,0
6,4,3,33.333954,4.8682212,2,0.79547716,0
6,4,4,10.848359,4.1380933,1,0.78407673,0
6,4,5,132.88211,13.390251,1,0.77011463,0
6,4,6,35.787772,7.4443121,1,0.75402181,0
7,0,0,0.39757632,1.5592567,2,0.82794446,1
7,0,1,78.675954,4.3947082,4,0.82607427,0
7,0,2,567.6759,18.245759,3,0.82053885,0
7,0,3,-2.5021203,2.8177405,1,0.81155537,0
7,0,4,18.867579,5.481963,1,0.79946017,0
7,0,5,36.685479,6.9502858,1,0.78467559,0
7,1,0,283.29283,13.813145,3,0.82009364,0
7,1,1,27.894917,2.4605355,5,0.81827604,0
7,1,2,74.126179,3.9441992,5,0.81289489,0
7,1,3,87.319495,10.618926,3,0.8041575,0
7,1,4,149.47291,8.3019244,3,0.7923853,0
7,1,5,35.58012,5.0947129,2,0.77798278,0
7,2,0,0.15988899,1.6402822,2,0.79781685,0
7,2,1,39.961353,3.3837914,4,0.79614307,0
7,2,2,9.8354129,2.4795849,4,0.79118427,0
7,2,3,18.931631,2.9191145,3,0.78312159,0
7,2,4,103.62721,12.126433,1,0.772237,0
7,2,6,27.379437,5.5853769,1,0.74347419,0
7,2,7,74.726126,9.6018966,1,0.7264155,0
7,3,0,3.4812713,5.032291,2,0.76440984,0
7,3,1,-1.7513733,1.3444664,4,0.76293726,0
7,3,2,129.18181,8.9502982,2,0.75857008,0
7,3,3,29.094626,3.3376828,3,0.75145519,0
7,3,4,1.5700365,4.9826234,2,0.74182248,0
7,3,5,21.328044,5.5500481,1,0.72996516,0
7,3,6,8.1115403,3.9433844,1,0.7162169,0
7,4,1,6.041763,3.5727009,1,0.72273389,0
7,4,2,5.3901229,3.0381187,2,0.71901809,0
7,4,3,6.6442238,3.2411531,1,0.71295045,0
8,0,0,20.074404,5.0480855,1,0.7244514,0
8,0,1,8.5593923,4.0867609,1,0.72319753,0
8,1,0,9.7827139,3.7369662,1,0.71917443,0
8,1,1,32.187379,6.3350976,1,0.71794771,0
