h,k,l,d_A,I_observed,sigma_I,I_calculated,Fcal_electron_units,multiplicity,observed_gt_2sigma,used_in_refinement
10,0,19,0.846577627946236,1.680506456212057,1.3526921237032001,0.5089837856327796,-14.447836316395941,20,False,True
10,0,20,0.8066993229352151,-1.3109478486277202,1.2937734039684547,0.382899110436908,-12.53121027882724,20,False,True
10,0,21,0.7703107185108724,-1.9690399056063608,1.6889411949236912,0.01950359366991276,-2.8281872445382668,18,False,True
10,0,22,0.7369849725181242,-1.7544383978387477,2.3510438078934937,0.00010518896422101598,-0.20769972826489597,11,False,True
11,-5,0,3.5578300507935547,8.87539563241741,0.7042026979235632,16.77216269650063,82.93643669629883,24,True,True
11,-5,1,3.478917264488076,12.455083596235788,0.5328123121441662,3.5210310724483307,38.00018997703425,48,True,True
11,-5,2,3.270369316630621,-0.020729247979937318,0.34067142843071996,1.2105662362532637,-22.281535557843075,48,False,True
11,-5,3,2.993127961173236,17.62385893064157,0.6201242036518962,11.669741914571198,-69.18014448045011,48,True,True
11,-5,4,2.70177388466787,19.84562344618442,0.6554815581977983,30.580463440388847,-111.9883563015109,48,True,True
11,-5,5,2.428103045068731,8.015659544053113,0.4618635261428122,6.477436648244244,-51.54095081536967,37,True,True
11,-5,6,2.1848530735712752,0.5565909073102987,0.4336128800770503,1.6787287418783199,-26.23862677536907,44,False,True
11,-5,7,1.9740879303292538,1.197613516716826,0.501884794727284,0.42447379450449524,-13.193993956083283,35,True,True
11,-5,8,1.7932346408012847,0.5210311476371524,0.48499993386038787,0.011679879607104095,-2.1886182791995323,43,False,True
11,-5,9,1.6382582570716042,0.5282880800399748,0.46403454816145673,0.25401108356569724,10.20650781766579,43,False,True
11,-5,10,1.5050600547686985,-0.18729594622607196,0.6064777820282774,0.027145906302413838,-3.336591290791673,42,False,True
11,-5,11,1.3899917312928805,0.8022199995964489,0.5399003298918825,0.6801322241136788,-16.70119377418183,47,False,True
11,-5,12,1.2899804532191734,-0.9078378703561395,0.6133315190466372,0.02449814932425803,-3.1696950215913615,42,False,True
11,-5,13,1.2025010181198594,-0.8698231812025295,0.7185753177161497,0.552535949163883,-15.053278920285933,39,False,True
11,-5,14,1.1254989124955022,0.2162149130482817,0.7299561489101937,0.598663047498523,-15.669028304194187,37,False,True
11,-5,15,1.0573065544145486,0.5299283448188703,0.711530197420266,0.3241208830933893,-11.529337319752964,47,False,True
11,-5,16,0.9965680271999244,0.3469545275262658,0.7378291688268738,0.18346822176813754,-8.674236619130047,45,False,True
11,-5,17,0.9421763535198797,-1.1035795361383056,0.7677321254538491,0.05344875495738631,-4.6818730719466455,45,False,True
11,-5,18,0.8932230049900521,0.0003987860179994451,0.8092652651259712,0.0062985588589149375,-1.6072055929445406,43,False,True
11,-5,19,0.8489579171170161,0.4638818257637305,0.8932811576800391,0.0029488369519954706,-1.0997050490603069,41,False,True
11,-5,20,0.8087580360106601,-0.3907604502452988,0.8406013583492365,0.008800938682822227,-1.8998326042294498,47,False,True
11,-5,21,0.7721026106864693,-0.3873473142300403,1.0532956107746339,0.011472854258446467,-2.169134977006838,37,False,True
11,-5,23,0.7077410736785419,2.842988266224524,2.6411281937619826,0.011826565826276721,-2.202318696301111,5,False,True
11,-4,0,3.519365893214654,39.28069798853537,1.555761065769647,10.126447067571693,64.44353977381996,24,True,True
11,-4,1,3.4429306571916474,87.5900660274285,2.2398133067404338,44.35925255037542,134.87856875506685,47,True,True
11,-4,2,3.2404204181100944,43.98512650899616,1.1864989229143836,6.942568976039564,53.359400382598395,48,True,True
11,-4,3,2.970117079662702,14.170766388781473,0.5500730276294896,7.816897094768351,-56.61976159318951,46,True,True
11,-4,4,2.6848136917853074,20.72942621675451,0.6930790189851582,25.56533920594741,-102.39449741749921,46,True,True
11,-4,5,2.415769985080792,31.75901387159677,1.1103741039711554,33.79185177995721,-117.72178395941694,33,True,True
11,-4,6,2.175854669995154,16.591647077471478,0.6815006769756924,15.663161046190194,-80.14760435531134,42,True,True
11,-4,7,1.9674429978839623,1.4255695503025771,0.41960455526089957,3.0550574343002976,-35.396516907968085,36,True,True
11,-4,8,1.7882494061756724,1.438916179250415,0.44055719309571884,2.412297351727206,31.45330302598745,43,True,True
11,-4,9,1.6344544306586422,4.433003345356675,0.5098116023982617,4.804005617057226,44.386672849231836,45,True,True
11,-4,10,1.50210904303901,7.0510154886802905,0.5963804033694587,7.774624548809057,56.46645868477233,44,True,True
11,-4,11,1.3876661374530626,2.596762526205886,0.6439354733531021,3.735258106340035,39.13912817070716,42,True,True
11,-4,12,1.2881209464880954,-0.19141384480354068,0.6425789268947999,0.01182804630207162,-2.202456537561976,44,False,True
11,-4,13,1.200994314849856,1.1360457229656686,0.7345757672487232,1.308953076952295,-23.169298146202504,38,False,True
11,-4,14,1.1242632275016746,2.5614771198599335,0.7438967325561029,2.212172835571156,-30.12037444462461,37,True,True
11,-4,15,1.056281942672448,0.7053041051579542,0.7982321036857458,1.1053529524020904,-21.291258204725754,39,False,True
11,-4,16,0.9957099075704856,-1.1819628691063853,0.7416264716128751,0.020214333035921288,-2.8792577683724363,43,False,True
11,-4,17,0.9414511112034347,0.26143761088232614,0.7545883546939376,0.012576820464320062,2.271100064741506,47,False,True
11,-4,18,0.8926049644259136,-0.6161092219258139,0.7924597251176113,0.041469276203389596,4.123956414720378,46,False,True
11,-4,19,0.8484272290408036,2.2186815333538292,0.9049913041388971,0.050619927948345564,4.556292538244065,39,True,True
11,-4,20,0.8082991822296254,-1.5652973385390372,0.8735791862790964,0.02280545208957918,3.0582302658342875,43,False,True
11,-4,21,0.771703331851636,-0.259457548787232,0.9896991469162466,0.00029778193555893723,0.3494620443713372,36,False,True
11,-4,22,0.73820426776787,-0.2716443651670545,1.2433869177950303,0.012819675250301471,-2.2929223673740804,24,False,True
11,-4,23,0.7074335148157669,1.7157701607415026,2.5895952849556596,0.009101115252502057,-1.9319600697041068,6,False,True
11,-3,0,3.446037729179388,1.6265662742426013,0.5552065023315818,2.0898148452973677,-29.275528499173188,24,True,True
11,-3,1,3.3741855216829895,27.62772693717313,0.8298029396809248,8.719845467548895,-59.80055756079744,48,True,True
11,-3,2,3.1829109216854152,30.47503687916548,0.9200890362624058,12.854291639150887,-72.60640159894578,44,True,True
11,-3,3,2.9256438781636076,0.8695976082363858,0.4007514101154296,3.9237268656467466,-40.11439282309309,44,True,True
11,-3,4,2.6518299704270305,0.6502356768327383,0.4021120994959149,1.0226149892717065,20.478913712334347,44,False,True
11,-3,5,2.3916573566335018,0.3650157473455365,0.4425348289052724,0.2968449355350563,11.033559997092524,32,False,True
11,-3,6,2.1581864472900065,3.1137644506331603,0.44178961395281824,2.2751523522818125,30.54612192600996,42,True,True
11,-3,7,1.9543519865025512,2.1278099516603017,0.46426467399235,3.117962881041859,35.75907773311649,41,True,True
11,-3,8,1.778402410618706,1.3328296711935825,0.4452541922535219,0.08618899328002746,5.945340644212451,42,True,True
11,-3,9,1.6269255951157995,2.3579030208267415,0.5137327983939024,2.28218507560467,-30.593296057131713,42,True,True
11,-3,10,1.4962587231608657,4.359887936076967,0.5416020355399682,4.493514350359281,-42.92832126401688,46,True,True
11,-3,11,1.383049754864329,1.9988082198279284,0.5718296521605097,2.356587945022725,-31.087991525335084,43,True,True
11,-3,12,1.2844259305323815,2.188549845079663,0.5970725651231718,1.5488453925278962,-25.203152836410283,47,True,True
11,-3,13,1.1979978213750468,-0.13206442272744712,0.6604292215557926,0.010347912105786627,2.0600473589749417,40,False,True
11,-3,14,1.1218040184933444,1.0512816725326826,0.759174972878544,0.11625099780040733,6.904769474026903,38,False,True
11,-3,15,1.0542416239047763,-1.1912501495895316,0.7848612821997849,0.0624410321548914,-5.0604119854480345,42,False,True
11,-3,16,0.9940002975316923,-0.1668742715137428,0.7250628788143119,0.24144970061731383,-9.950941534693639,44,False,True
11,-3,17,0.9400056367436347,-0.20240647010557813,0.7626554311212488,0.05977395711088356,-4.951158651723314,45,False,True
11,-3,18,0.891372722281526,-0.8247950463646107,0.8148955991211108,0.011246053916960586,-2.147587757919473,44,False,True
11,-3,19,0.8473688316849237,0.5707741558015028,0.9057609206816662,0.01610801456442602,-2.5702291559877484,38,False,True
11,-3,20,0.8073838128053599,-1.0470162458742887,0.9052022624664993,0.013859193451834362,-2.3840744717968976,40,False,True
11,-3,21,0.7709066289834902,-1.487557379913275,0.9525755155016736,0.00616624987669237,-1.5902353336888293,39,False,True
11,-3,23,0.7068195980631122,2.38400182953817,3.546816892091908,0.003679561765220528,-1.2284256827912234,6,False,True
11,-2,0,3.3441618088668337,350.9811022318626,12.08183526368563,249.2020696785125,319.6882405681334,24,True,True
11,-2,1,3.2783765647851455,23.633759184768703,0.7499137542839209,24.546933184469843,100.33430788902174,47,True,True
11,-2,2,3.10211362092766,2.229198024469918,0.35874086440435604,0.7431796440692677,17.45813075335927,48,True,True
11,-2,3,2.862527743920143,2.658286220080146,0.38492015643645006,0.32791295321623165,-11.59658525745636,44,True,True
11,-2,4,2.6045571780705665,0.2901892939702337,0.382092372745342,0.12643398483284013,-7.2008332145272576,39,False,True
11,-2,5,2.3568050366542628,19.147316405129278,0.7290265444751469,16.56923991030677,-82.43319486292373,41,True,True
11,-2,6,2.1324729933658224,55.95759168636883,1.6819295762535549,45.051551624009754,-135.92699490795727,39,True,True
11,-2,7,1.9351963786230757,0.6982253775075087,0.3867878224630836,1.608543845325891,-25.68427378226211,42,False,True
11,-2,8,1.7639322369196593,18.330946946105282,0.8572602751310017,17.71545463746432,85.23677119990036,42,True,True
11,-2,9,1.6158249069092874,62.021150895275,1.786898567795324,51.72593229932771,145.64816001543508,44,True,True
11,-2,10,1.48761001340782,17.975829497313086,0.8068793328858588,17.825285564532436,85.50058516097947,46,True,True
11,-2,11,1.3762107602745526,3.990103573435454,0.655324988123454,4.5596648101259145,43.243147595737796,45,True,True
11,-2,12,1.2789425470316962,1.728427764525692,0.6108909481287265,0.7719636955313275,17.793004035147625,44,True,True
11,-2,13,1.1935448401569992,0.4075894135209593,0.674641174497725,0.8458803843307832,-18.625387456259297,42,False,True
11,-2,14,1.1181452770255476,4.8200084702759165,0.7635395774886361,3.9762885300189708,-40.38218222437414,38,True,True
11,-2,15,1.051203193743962,1.2178748791231038,0.7204203261526428,1.2454737662232633,-22.600504361761956,45,False,True
11,-2,16,0.991452313954868,-0.6242472298119974,0.7141633266658712,0.020790140454126065,-2.91997780713075,47,False,True
11,-2,17,0.9378498547594798,0.2854493904529746,0.7705158169224791,0.7108880153437618,17.074635261933786,44,False,True
11,-2,18,0.8895338905437713,2.0075777443589455,0.969034550390801,0.6545897891300562,16.384585245300862,39,True,True
11,-2,19,0.8457886363609127,0.050457332523138804,0.8591507510726937,0.34316243657953,11.863168811393342,42,False,True
11,-2,20,0.806016571024219,-0.6548597714857657,0.873606882685316,0.17184834708898222,8.395054475603054,44,False,True
11,-2,21,0.76971618782082,0.5304671607965777,0.954049942981783,0.04455991733500882,4.274871131876796,39,False,True
11,-2,22,0.736464263730264,-0.47094119139109936,1.4528220185483618,0.00023504130167807875,-0.3104723513563832,22,False,True
11,-1,0,3.2213981562484757,30.687619900541915,1.300476333750333,34.29569751106284,-118.59616865173946,23,True,True
11,-1,1,3.1624705789892023,67.13222967196495,1.7322872743460498,33.481631629389675,-117.18017599527421,48,True,True
11,-1,2,3.003373865502873,9.79054087789474,0.45617816714323983,5.132148252089112,-45.877573076108305,48,True,True
11,-1,3,2.784395971144043,5.052071176152271,0.3898249046085117,4.442145113151213,42.682240624162105,45,True,True
11,-1,4,2.5452884257251656,3.0859785434570326,0.44960037497915867,7.921050827760175,56.99571931313987,32,True,True
11,-1,5,2.3126204510594506,6.983519469674992,0.5206187044160322,6.4266957367053354,51.33868125037198,40,True,True
11,-1,6,2.0995758829490905,31.355345246831348,1.0518308839682036,23.181631274094883,97.50409054356824,38,True,True
11,-1,7,1.910510367777739,8.671323915959396,0.5283862015101991,11.41249665802078,68.41339940240658,39,True,True
11,-1,8,1.7451769358163807,1.812866154168987,0.4216493107119596,2.8826245890188464,-34.383088288954895,46,True,True
11,-1,9,1.6013713956349358,9.686421433318689,0.7209674227815264,9.728165178532054,-63.163517453011714,43,True,True
11,-1,10,1.4763083003800566,3.1461603491227814,0.5421812282952091,2.411134565667179,-31.44572148330126,43,True,True
11,-1,11,1.367247949487696,-0.011942199075345265,0.55171926395337,0.3809055653995751,-12.498546148017393,46,False,True
11,-1,12,1.2717394340052384,-0.019552798133503354,0.5883702579684599,0.4388216262664728,-13.415128909785754,44,False,True
11,-1,13,1.1876840471967107,0.14963935081334195,0.676882409182952,0.09308065857636194,6.178464599998494,40,False,True
11,-1,14,1.1133221818709806,-0.628537049382918,0.7000218779863268,0.19573666281919316,8.95956508785383,40,False,True
11,-1,15,1.0471925211248516,-1.172291035403453,0.7112755169007857,0.044627420952648836,4.27810789799117,43,False,True
11,-1,16,0.988085284111897,-1.099617057897277,0.7472313618685185,0.0005674230151019088,0.48239668262172497,43,False,True
11,-1,17,0.9349984164255174,0.6381692461632785,0.7785099983963327,0.03336861379460067,-3.6993031453644405,45,False,True
11,-1,18,0.887099724451762,0.5308409503342457,0.8346329316396337,0.03723783246809821,-3.9078963459002676,41,False,True
11,-1,19,0.843695395734896,-0.35341020312774984,0.9235952760237769,0.021191334241645425,-2.9480170416724465,45,False,True
11,-1,20,0.8042043402509638,-0.6184562840831421,0.9499200077699835,2.4291216694276064e-05,-0.09981032577494547,40,False,True
11,-1,21,0.7681374779106103,-0.5331320002157068,1.0280248080400582,0.006678564229169013,-1.65497863842833,34,False,True
11,-1,22,0.7350810846964154,-0.1531720616305229,1.4299190821936685,0.0008404071520933289,-0.5870778686055164,17,False,True
11,0,0,3.0854123249374683,129.00182967629274,6.429778964016984,87.54419647773254,189.48049885657093,12,True,True
11,0,1,3.0335197551987094,268.10457230770436,9.42667410941235,160.55764044743154,256.6057167833253,23,True,True
11,0,2,2.8922641337622896,0.4834725621234882,0.5007441981956762,4.949716374064908,45.054792715675774,24,False,True
11,0,3,2.6951729180946056,1.6507529652477426,0.5442922796396691,4.087338367597711,-40.94219618432634,22,True,True
11,0,4,2.47659645808386,0.7541237593645242,0.8674462763772446,1.4102733032450772,-24.04930229297673,14,False,True
11,0,5,2.2607331874140244,5.475853338079504,0.7139836672762547,2.018441160501745,-28.77126028077367,20,True,True
11,0,6,2.0605186684782386,26.63633061878804,1.5702442254758873,16.561781179505456,-82.41463890554009,16,True,True
11,0,7,1.8809416767789569,0.24155612571789833,0.6450961102689966,0.4096299740452746,-12.96124449340469,20,False,True
11,0,8,1.7225530562926876,76.45456760443327,2.9225206550106715,67.41614699909704,166.27723839221005,23,True,True
11,0,9,1.583838403492482,77.32519405949809,3.286431313612102,59.89122035156576,156.72288591081073,19,True,True
11,0,10,1.462536863058669,23.924977332009107,1.5419760217131617,21.7961796899432,94.54553610869357,22,True,True
11,0,11,1.3562868793054546,6.171555393165438,0.8137963383336273,5.746441761510452,48.54565261232957,24,True,True
11,0,12,1.2629043945278546,1.9939057883976,0.9612705862642722,2.847050583483921,34.170271590543386,21,True,True
11,0,13,1.1804780438592455,0.9505323928515813,0.9818362672750874,0.6319560451167224,-16.098828551005315,20,False,True
11,0,14,1.107380176098229,4.62467885611505,1.0130776453842807,4.489887731995699,-42.910994506919614,22,True,True
11,0,15,1.0422431460696846,1.2697701220983586,1.1394368811682016,1.5335276269620748,-25.078216144338842,20,False,True
11,0,16,0.9839243441153482,-1.3008690744143248,1.0956393455853939,0.4993305156064012,14.31017329148946,21,False,True
11,0,17,0.9314704263285416,-0.08761994580013185,1.1257768502210794,1.222439267589101,22.390535734624525,23,False,True
11,0,18,0.8840849332765802,1.745666841674634,1.4588221093274298,1.1252685556392465,21.482208657100845,22,False,True
11,0,19,0.8411005705238945,-1.051792562203004,1.2750759553457025,0.8412442870062564,18.574276358666648,19,False,True
11,0,20,0.8019561485533091,-0.03446500872535652,1.2948600701556758,0.3758569814964768,12.415440982180385,20,False,True
11,0,21,0.7661776833882655,-1.792782757148033,1.6916157771566702,0.0867774533829615,5.965602189336786,17,False,True
11,0,22,0.7333630208501956,-0.8318805126064405,2.357132762742464,0.0003191027402888471,0.3617563022773385,7,False,True
11,0,23,0.703169363396611,8.21,6.890000000000001,0.0010098715174763674,-0.6435523799569476,1,False,True
12,-6,0,3.265833333333333,74.24295743563395,3.7974758427228377,64.96807459375502,-163.23032188996706,12,True,True
12,-6,1,3.2044799415997867,28.54208535925557,1.197341760596803,21.963414500590574,-94.90755119879954,24,True,True
12,-6,2,3.039286170910225,3.568029342046871,0.5215775367102456,3.1911523095478893,-36.176338233704456,24,True,True
12,-6,3,2.8129397162280814,8.2004009178518,0.6425502920058047,7.253798236004511,-54.54231594465325,24,True,True
12,-6,4,2.567036921040173,8.747340617846106,0.6397774642967333,12.322459199892704,71.08852994068383,22,True,True
12,-6,5,2.3288968649779043,6.937324791574137,0.6001818414843736,6.074562391717297,49.9123867177247,22,True,True
12,-6,6,2.1117330828534224,13.22231661156425,0.9350183170967878,17.991826993638142,85.89907203092925,18,True,True
12,-6,7,1.9196565029447945,3.4629897226777624,0.6426590412529214,4.529066485967448,43.09780849600492,20,True,True
12,-6,8,1.7521398486000124,3.791489972407595,0.6197940110929795,3.6854506631950876,-38.87730393717641,24,True,True
12,-6,9,1.6067458917901982,18.382553057632407,1.1658158671647896,19.059339423549233,-88.41068616354517,21,True,True
12,-6,10,1.4805161902296453,8.698908114189287,0.9141776643524924,9.282491081736376,-61.699708088027435,21,True,True
12,-6,11,1.3705884432476865,0.01305128273249237,0.7357836072777176,0.018643482389323812,-2.7651223809598857,24,False,True
12,-6,12,1.2744263156094648,0.15151297215908233,0.9154695233351583,1.4550783907035765,-24.428344417864555,20,False,True
12,-6,13,1.1898717125027767,0.8611621071263548,0.9950795702962028,1.947934910063392,28.26428863365801,23,False,True
12,-6,14,1.11512351934315,1.2166704503759966,1.1851239691581053,0.9624646974096537,19.867500993562416,16,False,True
12,-6,15,1.0486911377713306,0.7384725641908769,1.0018090599773988,0.01642257061441587,2.59520343859702,22,False,True
12,-6,16,0.9893438963369172,-0.6868430178379827,1.3041110431594274,0.041037663631325126,-4.102439194070313,23,False,True
12,-6,17,0.9360646552242964,-0.29440500327700264,1.0579818340037639,0.08838241114771356,-6.0205166480271215,23,False,True
12,-6,18,0.8880101931186356,-0.7207633186020022,1.1505050378942125,0.01782214996465602,-2.7035280871667378,21,False,True
12,-6,19,0.8444785383660175,0.3597358730530535,1.3067969401152133,0.05707200119632627,-4.8379612947336295,21,False,True
12,-6,20,0.8048824933818483,-2.1570453158204006,1.4489184085644151,0.010672476513937094,-2.0921048336223054,22,False,True
12,-6,21,0.7687283550941887,1.821916718333581,1.4135420010484407,0.024784096625775954,-3.188140011644969,18,False,True
12,-6,22,0.7355988630461993,0.5858529064345258,1.8840339316862886,0.0007846050230487397,-0.5672524510010782,10,False,True
12,-5,0,3.250817928127452,4.229091764463821,0.5654219065582697,1.798642551668574,-27.159593828580547,24,True,True
12,-5,1,3.1902913593329436,0.4719868948300639,0.3654631351101015,0.5050072655697628,14.391287594578909,48,False,True
12,-5,2,3.0271726463323785,1.0683897439530068,0.3430976116262165,4.885987971610802,44.763809178323,48,True,True
12,-5,3,2.8033278206081733,26.256925608584666,0.8164395387117992,20.133283830894637,90.86740948392385,46,True,True
12,-5,4,2.5597255965037244,17.41117011884553,0.6750669468218085,24.158341892243136,99.53696640321044,39,True,True
12,-5,5,2.3234332686517485,42.96032557784927,1.3042996873539479,49.175631300973606,142.01225087029036,40,True,True
12,-5,6,2.1076572484893963,5.935379906148216,0.4555592258443343,6.749472124264726,52.612112852669505,38,True,True
12,-5,7,1.9165932117639177,-0.810602517528616,0.39643928258038447,0.11805806631777563,6.958228266568597,44,False,True
12,-5,8,1.7498096256784585,4.367738565856452,0.460297924275048,3.0302352630718916,35.252426266280104,44,True,True
12,-5,9,1.6049483849640034,4.0416287306734375,0.5017650521167133,4.922353755018809,44.930086010128136,44,True,True
12,-5,10,1.4791095649289923,1.3479940291338823,0.5213422728506498,1.8433072133625592,27.494745260997323,45,True,True
12,-5,11,1.3694722262808101,0.19650074076764298,0.6169448458566502,0.14883232745078603,7.812669913023925,46,False,True
12,-5,12,1.2735287970509401,2.0940778144312797,0.6625541645129482,2.5163670194720202,32.12460758194645,43,True,True
12,-5,13,1.1891411480877205,0.07492126395874259,0.7115346297313826,0.08090211077509081,5.7601098433299125,41,False,True
12,-5,14,1.114522102356904,-0.23846324854982862,0.7415182369240817,0.6529110111861104,16.36356159114367,36,False,True
12,-5,15,1.0481908842363694,0.691198499149275,0.7284885762477877,1.4350139404456974,24.259335405444467,43,False,True
12,-5,16,0.9889238246777666,1.598600993896338,0.7530458597570674,0.8957959366000973,19.16705473469691,44,True,True
12,-5,17,0.9357088370939132,0.34470377567691657,0.8100468400131442,0.20490595539278889,9.167018957135605,45,False,True
12,-5,18,0.8877063921496772,0.7059584926287267,0.8524617026738235,0.04166648665223257,4.133750685914492,40,False,True
12,-5,19,0.8442172485603813,-1.2642881288151007,0.9635745609541148,0.0818767770848712,5.79470335922391,41,False,True
12,-5,20,0.8046562517542121,-0.3028817425026418,0.8986796398068352,0.03677042021762259,3.883292781922668,41,False,True
12,-5,21,0.7685312445513687,0.42862819701990895,1.1212581330747247,0.08180740618934135,5.792248029654729,34,False,True
12,-5,22,0.7354261487106138,2.0640970265684393,1.4165140732475185,0.05040248650785735,4.54649606995251,20,False,True
12,-5,23,0.70498739335468,0.7111449553208556,3.2207296549828697,0.029878397737745633,3.5004952374535816,5,False,True
12,-4,0,3.206984669380703,5.9041483217524116,0.6666675281461306,3.519138973290719,-37.98997850945305,24,True,True
12,-4,1,3.1488303757944025,40.45965249967887,1.1271865997693549,24.729802574207298,-100.70734895102625,47,True,True
12,-4,2,2.991683048696186,31.984875781933475,0.9305087067383144,10.466812095682519,-65.51761094664913,47,True,True
12,-4,3,2.775072757006936,-0.11490092286926401,0.3396377134261138,0.1661733372928193,8.255274332998116,45,False,True
12,-4,4,2.5381608473440576,1.4380367242955086,0.4188801288283889,0.6545959741163756,16.384662651180008,34,True,True
12,-4,5,2.3072703474500975,1.2432501895119306,0.41645488037970085,0.7311057180246283,-17.315734941205665,40,True,True
12,-4,6,2.0955699045021765,2.8935052505673013,0.47881696033368154,2.9512817635075237,34.790139977050416,36,True,True
12,-4,7,1.9074905844659238,2.302433256194772,0.3927172307746599,2.0982288857227407,29.334404059121105,44,True,True
12,-4,8,1.742874346777869,8.321805754355612,0.5277821237612117,7.856000411742796,-56.76120253213573,44,True,True
12,-4,9,1.5995918463535717,11.272882207887514,0.674718230578155,12.916222808662408,-72.78109797334879,40,True,True
12,-4,10,1.4749136233814886,6.935405667744275,0.7231761991542415,6.709716726590302,-52.456937416985504,44,True,True
12,-4,11,1.3661398676220367,1.193415383336566,0.588561747871494,1.574321956641035,-25.409587527800678,41,True,True
12,-4,12,1.2708475762526126,0.8500041026462942,0.5843455494997936,0.5117778148192136,-14.487437213488201,46,False,True
12,-4,13,1.1869575025065149,-0.4868520572738213,0.8315975192985423,1.0725290239423224,20.972749313335857,40,False,True
12,-4,14,1.112723673149982,-0.14670810603380993,0.7642326518111692,0.7079100226257331,17.03883391038321,43,False,True
12,-4,15,1.0466944081486704,-0.010401691868841203,0.7763341877905122,0.052427489212363426,4.636928174472961,44,False,True
12,-4,16,0.9876668129423736,0.4754246177131876,0.7650944950343161,0.024963475637414682,-3.1996565571506697,40,False,True
12,-4,17,0.9346438123506703,0.06329861911009484,0.7481748776530837,0.11269211406051802,-6.7982573683684775,48,False,True
12,-4,18,0.8867968566595376,0.5961768106191923,0.8386820403310359,0.18506422416793436,-8.711883806418308,41,False,True
12,-4,19,0.8434348319668152,-0.8710122313008707,0.8927271134239071,0.16339721413369795,-8.18602681322422,38,False,True
12,-4,20,0.8039786698405225,-1.0500759025049262,0.9930959763844398,0.021971502474976083,-3.001792838255321,39,False,True
12,-4,21,0.7679408214248363,-0.7256389626798809,1.0293273326575592,0.025690806115943966,-3.245934147837902,34,False,True
12,-4,22,0.7349087347327946,-0.7027513914267184,1.4690463536123994,0.00021801480903165476,-0.29901559299202296,20,False,True
12,-3,0,3.137711173810682,42.12713566961679,1.637434518277956,19.710314084010193,-89.90784980550121,24,True,True
12,-3,1,3.0831815931939968,0.4593537468450992,0.37040648180467783,3.7081095581984895,-38.99663356077444,48,False,True
12,-3,2,2.9352100748313728,21.418671978898438,0.6901517928334309,21.05222747211614,92.91800270933993,48,True,True
12,-3,3,2.7298219236149324,22.993387922469726,0.7783211493409791,18.09862525564644,86.15364034105512,43,True,True
12,-3,4,2.5033998727230538,7.213732147340838,0.5213522845363244,0.5678506099152005,15.260469221025291,34,True,True
12,-3,5,2.28106586415351,21.6858587285223,0.8363145720244697,19.972129457133324,90.50301036645504,38,True,True
12,-3,6,2.0758783743205718,23.54437886562432,0.9915402063967765,15.417063355523043,79.51547681728749,33,True,True
12,-3,7,1.892603557730721,1.879845971128995,0.37184490273969645,1.05504794656955,20.80113043436262,45,True,True
12,-3,8,1.731496568694412,1.4292332820542155,0.4507845744621731,1.0158742625287736,-20.41130713593922,41,True,True
12,-3,9,1.5907822413504142,-0.1940658647068985,0.445833595071973,0.08665078034564597,-5.961246467335922,47,False,True
12,-3,10,1.4679990472800495,0.3291617078196861,0.4982012910858564,0.6105752000148054,15.824151026255587,46,False,True
12,-3,11,1.360639588399571,-0.49430104585499773,0.5450000807493981,0.5043102623271694,14.381352848810774,43,False,True
12,-3,12,1.266416262794597,1.870718546779289,0.6163009407110492,2.0932873946614303,29.299841304184326,43,True,True
12,-3,13,1.183344673897883,-0.27366410436201605,0.7021193788145417,0.00011261113135500037,-0.2149025158725668,38,False,True
12,-3,14,1.10974554121807,-0.28482307321133615,0.7074939438349416,0.5104741971737998,14.468974005044322,39,False,True
12,-3,15,1.0442144615782407,1.0476056613638598,0.8307136529667849,1.4024539271324135,23.98253795374855,43,False,True
12,-3,16,0.9855824032734991,1.007592262777565,0.8290552749225685,0.1174638134138763,6.940693827792761,45,False,True
12,-3,17,0.9328768240162236,0.19377598551421668,0.8047513309075404,0.0077846675106653706,1.786779138000474,46,False,True
12,-3,18,0.8852871571143889,-0.24617868815014388,0.8232808512354262,0.00490672157529474,1.4185562012772763,41,False,True
12,-3,19,0.8421356246809909,0.5388370091808254,0.8526968263765062,0.024656749147860774,3.179938694547815,43,False,True
12,-3,20,0.8028531605507175,-1.0758749223935806,0.8929213049772449,0.0007854007215947227,-0.5675400145262042,42,False,True
12,-3,22,0.7340487996703323,0.9836572246606451,1.4600846536528982,0.03228056573910623,3.638491860398431,20,False,True
12,-3,23,0.7037738097021834,10.909999999999998,6.43,0.008726970392826976,1.8918321005209682,1,False,True
12,-2,0,3.0478602687364025,22.152432110604902,1.0119612738344,18.669088504281596,-87.50087506637301,24,True,True
12,-2,1,2.997809080662319,0.5092634839301551,0.3648272972181053,3.349114733037218e-05,-0.11719682650253135,48,False,True
12,-2,2,2.8612637597223602,1.0337870054371319,0.3442822539112061,2.9341307263562353,-34.68890321725913,48,True,True
12,-2,3,2.6700349556270573,7.939748122582368,0.4554317143429379,4.461788142338738,-42.77650630735085,45,True,True
12,-2,4,2.457049472935848,3.136528950798618,0.5541621200880574,2.229938883720515,-30.241081541789356,32,True,True
12,-2,5,2.24583553000995,16.80096581569586,0.6894253042182769,14.575009700752302,-77.31348770046895,44,True,True
12,-2,6,2.0492200446190756,7.845397153443205,0.5635325321629546,5.952947965750349,-49.41023076413565,32,True,True
12,-2,7,1.8723353707755264,4.760347865286166,0.5009404586340271,4.54695476654057,-43.18283550419787,44,True,True
