h,k,l,I,sigma,multiplicity,d,absent_P212121
4,5,6,24.02388,2.5463384,5,0.84036272,0
4,5,7,18.574715,2.4337444,5,0.81595912,0
4,5,8,71.092594,7.5774197,4,0.79028087,0
4,5,9,5.8884783,2.2634989,3,0.76391852,0
4,5,10,99.392509,8.0681549,2,0.73736426,0
4,6,0,-0.62097223,2.2776016,2,0.82015274,0
4,6,1,79.706478,4.7104842,4,0.81833474,0
4,6,2,13.070183,2.1658234,4,0.81295244,0
4,6,3,43.263907,2.9820938,5,0.80421321,0
4,6,4,1.8181658,2.0496338,5,0.79243861,0
4,6,5,30.437286,2.7327765,5,0.77803323,0
4,6,6,48.451633,4.3015403,3,0.76144953,0
4,6,7,4.5884886,1.9385188,3,0.74315396,0
4,7,0,3.0134638,2.6241892,2,0.73491858,0
4,7,1,42.093925,3.8259425,4,0.73360967,0
4,7,2,7.1469631,2.0177451,4,0.72972449,0
5,0,0,-0.83228386,0.7178574,4,1.1591222,1
5,0,1,305.69893,6.303722,7,1.1540071,0
5,0,2,160.25204,4.5820356,6,1.1390585,0
5,0,3,61.728713,2.5697712,6,1.1153853,0
5,0,4,458.94627,15.368304,8,1.0845926,0
5,0,5,225.02044,4.5818353,8,1.0485103,0
5,0,6,2.0232422,0.68766238,5,1.0089439,0
5,0,7,8.7742842,1.1563839,5,0.96749828,0
5,0,8,150.93991,10.100932,5,0.92548664,0
5,0,9,82.195786,6.2436881,4,0.88390937,0
5,0,10,7.7597982,2.1098483,3,0.84347859,0
5,0,11,20.971348,3.121506,3,0.80466469,0
5,1,0,360.09474,11.418118,5,1.1378685,0
5,1,1,146.2527,3.5816673,9,1.1330284,0
5,1,2,589.01085,8.9728053,11,1.1188705,0
5,1,3,212.99682,9.5030186,10,1.0964094,0
5,1,4,114.69433,3.250342,10,1.0671212,0
5,1,5,10.665856,1.0058802,10,1.0327004,0
5,1,6,265.05836,5.2646811,9,0.99483353,0
5,1,7,90.136642,2.7145833,9,0.95503541,0
5,1,8,64.097442,3.0135734,8,0.91455995,0
5,1,9,98.258566,3.948212,6,0.87437538,0
5,1,10,8.226578,1.622461,5,0.83518199,0
5,1,11,44.569457,4.5915459,5,0.797452,0
5,2,0,178.62405,7.0032351,5,1.0804999,0
5,2,1,37.554011,1.3694709,8,1.076353,0
5,2,2,196.00871,5.8912016,8,1.0641931,0
5,2,3,33.026161,1.9128313,6,1.0448113,0
5,2,4,181.55282,4.2121769,8,1.0193736,0
5,2,5,62.31036,2.1514584,8,0.98924335,0
5,2,6,15.106998,1.663373,7,0.95580886,0
5,2,7,16.301074,1.7335928,5,0.92035139,0
5,2,8,65.043185,4.1719432,5,0.88396485,0
5,2,9,28.611934,2.5949357,5,0.84752403,0
5,2,10,133.25503,5.673446,5,0.81168808,0
5,2,11,49.328616,8.3058341,1,0.77692468,0
5,3,0,71.702952,2.6699888,6,1.0015704,0
5,3,1,40.926117,1.4900858,9,0.99826479,0
5,3,2,36.3393,1.8944284,6,0.98854109,0
5,3,3,68.385875,2.5466223,7,0.97294781,0
5,3,4,69.368879,2.3645419,8,0.95230695,0
5,3,5,65.342456,2.832562,7,0.92760289,0
5,3,6,42.907109,2.2690432,7,0.89986907,0
5,3,7,112.86633,3.9806126,7,0.87009386,0
5,3,8,186.86456,6.032376,6,0.83915614,0
5,3,9,0.23534226,1.5710318,5,0.80779165,0
5,3,10,101.26639,12.227872,1,0.77658435,0
5,4,0,32.530946,2.2596675,4,0.91542391,0
5,4,1,23.925561,1.4109834,8,0.91289798,0
5,4,2,4.1138199,0.79216178,8,0.90544383,0
5,4,3,162.07496,10.448249,4,0.89341598,0
5,4,4,37.85802,2.6355569,5,0.87735477,0
5,4,5,80.423562,6.8175339,5,0.85792329,0
5,4,6,16.030576,2.2441032,4,0.8358398,0
5,4,7,31.21755,3.0877967,4,0.81181699,0
5,4,8,32.833576,4.900261,2,0.78651584,0
5,5,0,1.1004395,2.3260834,1,0.83163314,0
5,5,1,158.6371,10.768636,2,0.8297379,0
5,5,2,24.78043,5.1960653,3,0.824129,0
5,5,3,11.976772,1.947151,4,0.8150284,0
5,5,4,46.913997,4.0335286,3,0.80277959,0
5,5,5,48.432552,5.4586109,2,0.78781352,0
5,6,6,24.088944,5.3266594,1,0.7084078,0
6,0,0,0.84223749,1.8500636,2,0.9659352,0
6,0,1,111.02723,4.5311216,5,0.96296904,0
6,0,2,20.917102,1.9149108,5,0.95423187,0
6,0,3,1.8816646,0.94054217,5,0.94018391,0
6,0,4,24.985278,2.3041617,4,0.9215198,0
6,0,5,83.561413,6.3044967,2,0.89908001,0
6,0,6,14.019147,3.8521888,2,0.87375859,0
6,0,7,137.3827,8.9780665,2,0.84642401,0
6,0,8,26.441536,9.2078315,2,0.81786228,0
6,0,9,12.526538,4.1820411,1,0.78874457,0
6,1,0,1.7531966,1.175794,5,0.95353187,0
6,1,1,1.34105,0.82012324,9,0.95067817,0
6,1,2,8.8507693,1.2602016,7,0.9422684,0
6,1,3,13.530983,2.357212,7,0.92873481,0
6,1,4,18.386541,2.0175116,6,0.91073139,0
6,1,5,12.567961,2.2854696,4,0.88905224,0
6,1,6,24.500311,2.9049778,4,0.86454592,0
6,1,7,9.0665007,3.5336209,4,0.83804105,0
6,1,8,10.744459,4.3426636,3,0.8102922,0
6,1,9,7.9723126,4.1013565,1,0.781948,0
6,1,10,-3.5750901,3.2995876,1,0.75353878,0
6,2,0,92.8338,6.0739499,3,0.91900556,0
6,2,1,88.378717,4.7404824,5,0.91644995,0
6,2,2,3.9680372,1.1620894,6,0.90890917,0
6,2,3,0.69422335,1.1896219,5,0.89674454,0
6,2,4,22.491442,2.2843666,5,0.88050639,0
6,2,5,94.063378,5.047043,4,0.86086942,0
6,2,6,1.3083723,1.5268736,4,0.83856351,0
6,2,7,72.886832,5.7788183,3,0.81431184,0
6,2,8,-2.9729306,2.8266072,1,0.78878399,0
6,2,9,-0.62542837,3.10119,1,0.76256625,0
6,3,0,3.3671834,3.8937339,1,0.86895641,0
6,3,1,-1.4392014,2.6162432,2,0.86679506,0
6,3,2,45.277057,3.6283195,4,0.86040649,0
6,3,3,3.0747831,1.8121685,4,0.85006576,0
6,3,4,12.093891,3.5669098,4,0.83619569,0
6,3,5,20.543966,3.4399667,3,0.81932167,0
6,3,6,18.695101,3.2736991,3,0.80002194,0
6,3,7,42.092149,7.3633349,1,0.77888126,0
6,3,8,9.5745896,4.6246727,1,0.75645379,0
6,4,0,-6.0834335,3.7016864,1,0.81089289,0
6,4,1,82.823342,9.2571557,2,0.80913565,0
6,4,2,16.389429,3.8214288,2,0.80393168,0
6,4,3,36.69354,5.2285485,2,0.79547716,0
6,4,4,12.429204,4.7177508,1,0.78407673,0
6,4,5,132.42439,13.48149,1,0.77011463,0
6,4,6,38.701796,7.8247466,1,0.75402181,0
7,0,0,0.48511877,1.5919498,2,0.82794446,1
7,0,1,78.798558,4.4317538,4,0.82607427,0
7,0,2,567.95803,22.314794,2,0.82053885,0
7,0,3,-2.2283688,3.7133864,1,0.81155537,0
7,0,4,23.067423,6.051794,1,0.79946017,0
7,0,5,35.736866,7.0788237,1,0.78467559,0
7,1,0,280.94676,11.463059,3,0.82009364,0
7,1,1,26.561776,2.5151649,5,0.81827604,0
7,1,2,73.397667,3.9410095,5,0.81289489,0
7,1,3,88.47391,11.269145,3,0.8041575,0
7,1,4,148.82775,8.3525988,3,0.7923853,0
7,1,5,35.238856,5.3295227,2,0.77798278,0
7,2,0,-0.96946084,1.9146985,2,0.79781685,0
7,2,1,39.111919,3.4309059,4,0.79614307,0
7,2,2,10.764592,3.0797838,4,0.79118427,0
7,2,3,19.017951,3.0441689,3,0.78312159,0
7,2,4,106.2136,12.513327,1,0.772237,0
7,2,6,22.953132,5.533301,1,0.74347419,0
7,2,7,73.670149,9.5426167,1,0.7264155,0
7,3,0,5.0838696,5.5523842,2,0.76440984,0
7,3,1,1.8363326,1.5863848,4,0.76293726,0
7,3,2,128.10602,8.9360075,2,0.75857008,0
7,3,3,28.460716,3.375785,3,0.75145519,0
7,3,4,5.0014576,7.004522,2,0.74182248,0
7,3,5,23.433192,5.8004822,1,0.72996516,0
7,3,6,7.5630844,4.4145267,1,0.7162169,0
7,4,1,5.3695257,4.0309492,1,0.72273389,0
7,4,2,5.7831273,3.5320496,2,0.71901809,0
8,0,0,16.969203,5.3088147,1,0.7244514,0
8,0,1,9.6206684,4.6824319,1,0.72319753,0
8,1,0,9.6120598,3.7095004,1,0.71917443,0
8,1,1,32.304044,6.4540406,1,0.71794771,0
