h,k,l,Fo2,sigmaFo2,kFc2,Fc_real,Fc_imag,weight,weighted_residual
2,3,0,0.2642696257,1.016873515,0.08910493514,-0.23727613,1.776356839e-15,0.9670295162,-0.1722528559
2,3,1,259.7191767,5.860806809,232.7559053,-12.10731858,0.6906995199,0.01051992608,-2.765533532
2,3,2,335.417454,7.088187554,326.2708976,-13.77793157,4.039707661,0.006600800168,-0.7431147998
2,3,3,314.378693,5.777696526,312.3877504,-6.792978541,-12.29773015,0.008174453063,-0.1800064597
2,3,4,93.95715778,2.308593325,95.26495237,-2.699957832,7.273398649,0.07533095211,0.3589436441
2,3,5,370.8402079,7.482960589,359.7780114,5.897797252,13.87579623,0.005562820816,-0.8250664024
2,3,6,742.3228354,9.790078494,747.0725681,20.0270503,-8.422989153,0.001689804285,0.195248351
2,3,7,11.02118533,1.104815528,11.9339816,-2.057769103,1.818224356,0.7519151895,0.7915134225
2,3,8,98.83138714,2.816448675,97.37487827,7.832156794,0.4272626156,0.05979694661,-0.3561661475
2,3,9,63.07127319,3.019973415,62.86439018,-0.2474344789,-6.29753457,0.07873751403,-0.05805179771
2,3,10,267.7184044,6.615495501,266.715944,-11.89971707,5.18827865,0.00923611677,-0.09634116805
2,3,11,38.20850946,2.472213952,39.24384946,4.745062001,1.510025245,0.1346666589,0.3799382636
2,3,12,89.44764857,4.258278335,93.1871062,-6.118320293,-4.63091708,0.03947306922,0.7429491065
2,3,13,13.86569614,4.62862885,12.8860094,-1.005145337,-2.670498927,0.04630221953,-0.2108085067
2,3,14,9.496559409,3.898145476,10.22862606,2.542055375,-0.02824957844,0.06545914476,0.1872991408
2,3,15,8.28516331,3.665688758,6.952783275,-1.872006298,0.9426723573,0.07407926727,-0.3626406258
2,4,0,24.26033358,3.863662781,27.1327547,-4.14047451,0,0.06469310646,0.7305957036
2,4,1,297.201636,6.16895507,298.4644463,-13.71880066,0.6131460113,0.008506878052,0.116472459
2,4,2,5.15693486,1.066229938,5.781170131,-0.6787808143,1.786623807,0.8614890499,0.5793929203
2,4,3,107.2568998,3.206321082,101.647278,1.702672993,-7.83106674,0.04846338789,-1.234924676
2,4,4,230.0530673,5.24555544,222.7688267,-0.1773405248,-11.86265379,0.01330710516,-0.8402839649
2,4,5,175.7321885,4.128371143,164.6391418,9.572939925,3.519123629,0.02230297378,-1.65665557
2,4,6,29.55615566,1.510936634,26.23642785,3.270621624,-2.424918393,0.3258242557,-1.894934412
2,4,7,183.3523706,6.269037904,199.0016259,-7.221591932,8.578203374,0.01437667368,1.876389028
2,4,8,161.093249,6.83366427,167.9959881,4.381038017,9.324853981,0.01427451924,0.824711791
2,4,9,7.468275139,1.528968519,7.835002853,-0.3948968503,-2.189638293,0.4187705785,0.2373186188
2,4,10,48.07367864,3.234982695,41.16533235,-4.7658489,1.815638038,0.07971250088,-1.950461206
2,4,11,22.03382589,3.098022504,18.02870244,0.8908823126,-3.255389953,0.09965435911,-1.264340522
2,4,12,29.9622576,2.640134984,35.22458348,-3.622230539,-3.02253322,0.1285631944,1.886844313
2,4,13,-0.163896528,3.114434459,0.7476410228,0.6873045037,0.001086659452,0.1030959508,0.2926815648
2,4,14,-0.6457495757,2.917419091,11.32200454,2.662705307,0.2523549995,0.1174903936,4.102171729
2,5,0,338.9056437,14.40551545,328.6785513,14.41082529,-5.329070518e-15,0.003216569634,-0.5800276003
2,5,1,181.6190325,4.750067142,178.8141352,-1.713696956,10.49023186,0.01913873271,-0.3880373764
2,5,2,6.770566724,1.258581674,7.746776181,0.4868418537,-2.15817037,0.6152769524,0.765734711
2,5,3,267.604172,8.763195474,267.6784464,2.014080005,-12.84807884,0.007079927286,0.006249626022
2,5,4,86.44544623,4.539067113,90.19313191,-7.231655787,-2.165798108,0.03659161689,0.7168923728
2,5,5,47.2502087,3.603945791,51.69649201,5.703447433,0.3667978397,0.06667667145,1.148111554
2,5,6,4.681562772,1.486759033,5.941814639,-1.572314693,1.132296769,0.4483947526,0.8438934388
2,5,7,13.22310468,3.192884675,15.31679839,-2.255449972,2.142590504,0.09660082939,0.6507341166
2,5,8,23.42631885,3.486091687,17.4857702,-3.171035972,0.9963534539,0.07907170813,-1.670463989
2,5,9,23.12784917,3.047258404,27.29641204,-3.675105912,-1.934045184,0.1023835772,1.333833146
2,5,10,2.033087687,1.377205938,0.0755534519,0.1101075761,0.1887165325,0.5262004967,-1.419989042
2,5,11,6.13478209,2.523466218,5.886986113,0.09000921733,1.926531862,0.1562071955,-0.0979365428
2,5,12,78.83465176,10.03854454,79.99540862,7.090976947,0.5121082046,0.00940151917,0.1125486464
2,5,13,-1.413757686,2.085723098,0.03847963925,-0.1559256238,0.0003629834737,0.2298723304,0.6962752277
2,6,0,5.421423074,2.819058302,2.850569109,1.342050809,-4.218847494e-15,0.1254147724,-0.9104408904
2,6,1,115.4637841,5.665154106,114.7641974,-8.36853392,1.574840067,0.02267950765,-0.1053557785
2,6,2,171.1876443,7.132268359,172.305313,-0.07141024584,10.43379583,0.0129459993,0.1271688934
2,6,3,4.141327136,1.889773621,4.711323887,-1.544888772,-0.76819025,0.2788093824,0.3009719851
2,6,4,6.31119109,1.912154152,2.927964649,1.341146244,0.2265582455,0.2708425885,-1.760716946
2,6,5,41.65682018,3.499483408,37.90395742,4.88737487,-0.2505207404,0.07242102016,-1.00993867
2,6,6,10.32854047,1.826247636,11.95586812,-2.277281766,-1.538885961,0.2914439657,0.8785217885
2,6,7,12.55055583,2.579743642,11.6984821,-2.680230401,-0.4559832781,0.1471271497,-0.3268312572
2,6,8,30.37968789,3.431459524,28.9418858,-4.133513645,1.095752467,0.07933015295,-0.4049657142
2,6,9,9.024801573,4.061033797,5.907712085,1.102335939,-1.586687627,0.06036716088,-0.7658604561
2,6,10,81.78827953,10.65809389,69.74861599,4.457273239,-4.919614033,0.008360130631,-1.100831585
2,6,11,0.1033290817,3.196458495,2.986015987,0.504152671,1.277697563,0.09787267363,0.901837316
2,7,0,16.94332184,3.789856609,14.78293375,3.056212068,-2.442490654e-15,0.06839298937,-0.5649858461
2,7,1,2.33142457,3.550587592,2.396851115,-1.090302749,-0.5706694521,0.07929230515,0.01842338852
2,7,2,21.67201229,3.032735783,25.00531933,-3.974837105,0.001667978853,0.1039479987,1.074690441
2,7,3,19.6723378,5.043499976,17.73752012,-2.1129113,-2.596701864,0.03878194776,-0.3810262137
2,7,4,9.015857004,2.288258323,9.378896504,-2.432711455,-0.08869261621,0.1883493403,0.1575563574
2,7,6,130.484373,13.74865831,138.7089219,8.460967969,4.006708123,0.004893585085,0.5753414436
3,0,1,122.841757,3.176171841,115.9847719,0,8.560589209,0.04224907884,-1.40942455
3,0,2,206.2656404,3.317900027,214.5374103,-11.6427263,7.993605777e-15,0.02028421283,1.178087426
3,0,3,287.0160932,6.034537278,289.4505085,4.440892099e-15,13.52353812,0.009045185339,0.2315279392
3,0,4,956.1283126,16.0176022,938.9586724,-24.35714659,9.769962617e-15,0.0009265034504,-0.5226184238
3,0,5,101.9065028,2.297034418,93.21858513,7.105427358e-15,7.674576589,0.06838631393,-2.271957979
3,0,6,353.8512335,7.784904326,328.8639838,14.41488984,-1.065814104e-14,0.005770528208,-1.898131259
3,0,7,24.34388732,2.122777574,24.75195806,-6.661338148e-16,-3.954649074,0.1984305337,0.1817773214
3,0,8,59.35070753,2.481171517,59.14617922,6.113170638,-1.842970221e-14,0.1072217272,-0.06697224081
3,0,9,162.1942871,4.59873694,156.9768277,-8.437694987e-15,-9.95911954,0.02230914383,-0.7792925569
3,0,10,46.64083591,2.208964393,43.51561041,-5.243553591,-3.996802889e-15,0.1462553973,-1.195190992
3,0,11,67.41660751,5.382031219,74.82931147,-1.665334537e-14,-6.87605031,0.0302509994,1.289277844
3,0,12,124.9159645,5.165944418,122.8702827,8.811028374,-2.442490654e-15,0.02455157765,-0.3205367232
3,0,13,141.5161841,7.389767537,131.5082188,-8.437694987e-15,9.115481602,0.01376788229,-1.174300817
3,0,14,22.14850601,3.266357125,15.62141592,-3.141690284,8.881784197e-16,0.09000422478,-1.958172986
3,0,15,65.48613537,9.365926025,67.55462274,1.643130076e-14,6.533271518,0.01091939554,0.2161484728
3,1,0,47.22145815,1.173252253,46.04054605,-1.33226763e-15,-5.393533791,0.2955606482,-0.6420086514
3,1,1,404.583941,5.223317217,393.7915501,3.691954944,-15.33565382,0.005727298414,-0.816756452
3,1,2,300.0273193,4.288597359,287.1212275,7.027651162,11.49027728,0.01005967192,-1.294454108
3,1,3,124.6936644,2.284214228,121.4184985,-3.111873593,-8.187378703,0.05205271555,-0.7472312044
3,1,4,127.5369697,2.926432207,121.4658785,-5.38086472,-6.913259631,0.04309765935,-1.260357065
3,1,5,32.47522292,1.079666577,29.63450448,0.685091529,4.272573174,0.4728454299,-1.953384731
3,1,6,165.3891916,2.984497538,165.5346861,-5.961234197,-8.309929992,0.02982808425,0.02512808838
3,1,7,5.610508529,0.9033193399,6.620409206,1.224700138,-1.638029752,1.184390881,1.099072119
3,1,8,304.4819482,6.284831943,301.3598641,4.86049138,12.9145848,0.008134218267,-0.2815804555
3,1,9,29.54762129,1.478131306,33.27895403,-4.190945844,1.860889506,0.3366291697,2.164910024
3,1,10,93.60665334,2.585247709,90.46271708,4.519807991,-6.06046178,0.06863657898,-0.8236667727
3,1,11,23.2321853,1.779727925,17.80986722,1.657386112,2.916511223,0.2737331817,-2.836930609
3,1,12,32.25774304,2.171414636,33.01611673,-1.947346566,-4.131429215,0.176942693,0.3190065321
3,1,13,40.9185664,2.906755934,38.29957516,4.776807363,1.175275219,0.1004406711,-0.8300205554
3,1,14,112.4623572,5.04353335,100.1161839,-0.7046820272,7.922166375,0.02715898131,-2.034647174
3,1,15,48.92599682,7.845349391,30.17802173,-4.042024179,-1.652176684,0.01569762977,-2.348937216
3,2,0,174.4813765,3.823849065,155.0456952,-5.329070518e-15,-9.897671312,0.02379751324,-2.998234226
3,2,1,175.016198,2.467854195,172.3152822,-10.23748869,2.017255355,0.02971070072,-0.4655512539
3,2,2,515.6278133,6.400090176,504.6774406,17.77181801,1.742787999,0.003568293673,-0.654122666
3,2,3,564.3930982,7.727691517,545.254294,15.02125088,-10.90297579,0.002886812456,-1.028310059
3,2,4,80.34395037,2.002033688,75.85648521,0.07327886412,6.922695022,0.1018560805,-1.432169991
3,2,5,317.2394018,4.796837617,330.2063723,-3.370292124,-14.04558127,0.008803870468,1.216677125
3,2,6,103.6926656,2.317653323,104.3576154,7.096061092,-3.94754546,0.06645194298,0.1714125832
3,2,7,135.1487928,3.078218635,137.8975551,-3.972450264,8.446814474,0.03858902095,0.5399692922
3,2,8,134.1004861,4.141681272,130.5367471,-6.902316075,-5.902221957,0.02999564755,-0.6172129234
3,2,9,327.1372176,7.096833218,324.3625477,4.239807111,13.67365724,0.006817472572,-0.2290989079
3,2,10,245.4165008,7.009816672,243.193307,-11.58365648,4.413375998,0.00967643335,-0.2186930492
3,2,11,21.66145082,2.135866271,18.55772235,0.7818730696,-3.333791369,0.2006331447,-1.390224892
3,2,12,77.64399107,4.46831554,74.20913437,6.677306769,1.517165179,0.03938314312,-0.6816537213
3,2,13,32.14965517,3.068122868,37.11827317,-0.8406905881,-4.769277434,0.09667796876,1.544896419
3,2,14,35.8819387,3.124165092,33.3002129,3.961189537,-2.312865421,0.09158205503,-0.7812954727
3,2,15,14.2768708,4.764887778,14.53622269,-2.893069672,-0.9026064735,0.0436917775,0.05421123172
3,3,0,279.3900112,8.6131673,262.8915384,-6.661338148e-15,-12.8881765,0.006923311446,-1.372779168
3,3,1,292.3912947,4.868650769,292.080746,3.720477543,-13.06545125,0.009935699864,-0.03095486841
3,3,2,14.57383829,2.304008514,17.62530439,2.946489342,1.56670132,0.1818309986,1.301195376
3,3,3,223.4977903,4.154126907,231.3274764,-11.72245154,2.95733358,0.01607383513,0.992668195
3,3,4,17.92647245,1.019334499,17.18545727,0.8174486891,3.192212024,0.7528615929,-0.6429610656
3,3,5,253.6079796,4.190882361,245.1008686,1.294441539,12.37694138,0.013254021,-0.9793905874
3,3,6,3.312707422,0.6291768879,3.098262128,-1.267102155,-0.5933418765,2.464631407,-0.3366607668
3,3,7,309.3438578,5.037799542,309.0992619,12.31972182,-6.597377028,0.008968313521,-0.02316351887
3,3,8,45.62272323,2.050786396,44.20389955,1.498775472,5.06788064,0.1645003497,-0.5754556263
3,3,9,35.10323344,2.649319123,35.68585767,-3.573158926,-3.127338709,0.1230329324,0.2043615692
3,3,10,12.6416589,1.840678326,12.07588081,-1.032071037,-2.562194431,0.2831315529,-0.3010511336
3,3,11,75.22850662,3.952546543,80.53519612,-7.132240126,-0.1281342031,0.04827182157,1.165924748
3,3,12,29.38871232,2.666501369,26.77441676,-2.801393027,-3.011530248,0.126781979,-0.9308580299
3,3,13,15.49827209,2.904703257,11.79414178,2.580258163,0.8912155005,0.1155604744,-1.259188981
3,3,14,9.04492222,3.871449126,8.190517604,1.787110372,1.407595089,0.06639335669,-0.2201536545
3,4,0,14.01378945,1.583262577,13.49283559,3.108624469e-15,2.919811302,0.3726520982,-0.3180175219
3,4,1,270.6209998,4.884268714,274.3678511,-5.431767405,11.99383912,0.01113979809,0.3954623235
3,4,2,28.4997124,1.794891876,27.35530496,-4.141231764,-0.3665304146,0.2529950123,-0.5756210303
3,4,3,516.4410127,8.481300565,515.6139001,12.99166585,12.53002491,0.003205409224,-0.0468280808
3,4,4,126.4537718,3.075700843,124.4583245,-8.287417783,-3.155362749,0.04192619606,-0.4085855219
3,4,5,104.5840422,2.641581742,111.276306,-6.727360476,-5.005129053,0.05944598557,1.631677475
3,4,6,5.71859092,0.9125924288,6.034249822,0.6794111839,1.830593907,1.159747043,0.3399379712
3,4,7,59.76809864,3.84939326,58.92213858,-4.840831361,-3.714249506,0.05545440817,-0.1992131018
3,4,8,89.12341266,4.516102729,85.94314433,6.276343836,3.861311636,0.03630572111,-0.6059702438
3,4,9,29.80902668,3.720134825,20.563689,3.534156703,-0.7089954091,0.06831010121,-2.416380058
3,4,10,11.15679633,4.680303324,12.87227726,2.844019367,-0.2115632299,0.0454189001,0.3655983277
3,4,11,22.77280115,2.49152326,24.29145627,-0.6556800685,-3.862430584,0.1498255601,0.5878305001
3,4,12,29.51201934,3.33595163,31.43184817,-1.008169087,-4.340905278,0.083945882,0.5562399873
3,5,0,24.33511462,3.413438809,20.59081413,1.776356839e-15,3.606948407,0.08207119781,-1.072669866
3,5,1,203.4763354,5.585707532,206.7787897,5.690541089,-9.913052994,0.01460653946,0.3991264294
3,5,2,35.22317392,2.749382388,35.1307965,-4.173253232,2.186540727,0.115264364,-0.03136269467
3,5,3,13.55203135,2.794441201,10.66463484,-2.567195584,-0.3844966747,0.1254045327,-1.02249936
3,5,4,3.702184087,1.522999687,0.9072403855,0.3049876979,-0.6929734824,0.4288415503,-1.830296685
3,5,5,65.21885564,3.092835953,62.94183871,-2.677027153,5.709870935,0.07466150275,-0.6221779586
3,5,6,44.29656065,4.100999314,42.65355429,3.511610533,-3.823449379,0.05380925935,-0.3811252773
3,5,7,59.79797023,4.230295331,53.7966911,-1.611295836,-5.603085439,0.04736280109,-1.306058158
3,5,8,15.56488558,2.494308579,13.08479857,-1.101053712,-2.656156078,0.1552888015,-0.9773204526
3,5,9,14.76888463,2.618716385,8.184102993,-1.697802634,1.512779109,0.1417638707,-2.479271905
3,5,10,39.23846088,3.755496358,33.25139863,-3.947149478,2.330136744,0.06456009643,-1.521233424
3,6,0,6.658548104,4.114571893,5.578451465,-8.881784197e-16,1.877413777,0.05892889255,-0.2621964181
3,6,1,80.94750133,4.677095795,73.62439965,-5.213050383,-4.398052233,0.03600687598,-1.389593538
3,6,2,19.52865483,2.580905664,18.58704143,3.342355645,0.7567523116,0.1427693281,-0.3557870106
3,6,3,172.6058451,9.702931595,157.8241998,7.164850193,-6.955888608,0.00826716969,-1.344005988
3,6,4,40.14952295,4.312807809,34.18925241,4.352647699,-1.629894702,0.0498725831,-1.331057769
3,6,5,10.925845,2.048475254,8.500282751,-2.264253837,0.4939267576,0.2323588757,-1.169208754
3,6,6,14.95501939,2.297450514,15.12925863,-2.61381926,-1.651424417,0.182496198,0.07443426049
3,6,7,46.60959122,4.560387107,48.02428539,-1.052420637,5.407034417,0.04395152484,0.2965852419
3,6,8,16.83416647,3.234430429,14.25391309,-2.564761646,1.558259955,0.09331326089,-0.7881956599
3,7,0,11.4550019,3.315274448,7.986924626,-2.442490654e-15,-2.246430381,0.09001596863,-1.040515479
3,7,1,90.96017331,5.879833524,92.48965021,-5.720192166,-5.071287607,0.02379885961,0.2359505506
3,7,2,25.57115295,5.982203421,21.06799099,2.004575626,-3.048483599,0.02749121754,-0.7466456758
3,7,3,8.212252803,2.135033226,11.20656362,2.653526484,-0.1988460031,0.2164940841,1.393220627
4,0,0,271.6183216,8.323174878,258.4631623,-12.77916559,3.108624469e-15,0.00737060345,-1.129399617
4,0,1,43.26840212,1.919050702,41.38651157,1.33226763e-15,-5.11366863,0.1862997143,-0.8122700777
4,0,2,125.1914687,3.510711777,118.9792901,-8.670394491,5.329070518e-15,0.0378347754,-1.208340995
4,0,3,9.058345893,0.6536833889,9.719447572,7.105427358e-15,2.478129296,1.995409599,0.9338654085
4,0,4,291.0918074,4.588824446,281.7023486,13.34130783,-7.993605777e-15,0.01027555904,-0.9517947153
4,0,5,2.49165641,0.4980344021,2.242791219,-8.881784197e-16,-1.190412818,3.94281682,-0.4941598498
4,0,6,76.7047784,2.381148343,78.40337801,7.038345121,-3.108624469e-15,0.09119820451,0.512960783
4,0,7,30.49755024,1.988185671,30.71698141,-2.664535259e-15,4.405471931,0.2087694538,0.1002609488
4,0,8,69.92404576,3.068381612,74.0687185,-6.841015689,4.440892099e-15,0.07238298937,1.115086358
4,0,9,12.08954128,2.118980719,10.84821893,-4.662936703e-15,2.618076857,0.2163743171,-0.5774141611
4,0,10,102.335659,5.399044444,97.80401538,7.861067288,-8.659739592e-15,0.02592351935,-0.7296300797
4,0,11,87.02217796,5.859449768,84.76358119,-2.26485497e-14,-7.318259742,0.0243020895,-0.3520955285
4,0,12,39.18647902,5.946270453,37.94952899,-4.896732344,5.995204333e-15,0.02721817629,-0.2040711755
4,0,13,6.487847216,2.472060258,10.4132624,8.881784197e-16,-2.565054382,0.1626289988,1.583013404
4,0,14,99.7330677,8.135537425,110.4384119,-8.353399414,1.021405183e-14,0.0133086705,1.235002884
4,1,0,437.838719,9.815369491,429.8941258,-16.48101393,6.439293543e-15,0.003719214928,-0.4845039229
4,1,1,321.6941987,6.083711693,327.9987982,6.223919944,-12.98095573,0.007683442789,0.5526312378
4,1,2,35.6604223,0.9899746124,34.99108516,-1.181032215,-4.551251557,0.4706881586,-0.4592102324
4,1,3,27.74123106,1.231125365,27.74344425,-1.134178834,4.030263631,0.45283949,0.001489332298
4,1,4,143.1770464,2.659423498,142.3692913,8.767272629,-3.617925275,0.03918152415,-0.159889647
4,1,5,102.6986363,2.307394494,104.2855771,-3.242753391,7.441520813,0.06749287733,0.4122775653
4,1,6,161.509078,3.255876466,157.6185729,1.689652145,9.835375804,0.02934496554,-0.6664580036
4,1,7,91.10171089,2.244229849,94.86752407,4.259642128,6.465016511,0.07996074138,1.064871434
4,1,8,58.31359375,1.820912783,61.67945277,-1.607730205,-6.032137229,0.1568344273,1.332958483
4,1,9,1.637306045,0.7270214043,2.364670454,-1.222122877,-0.02250309839,1.883335586,0.9981961789
4,1,10,18.91201553,1.41337962,19.11701806,-1.146297389,-3.280987268,0.4311199918,0.1346040982
4,1,11,55.19147971,2.503613642,56.77075691,-2.715391367,-5.338222627,0.1109930792,0.5261460539
4,1,12,136.574394,5.468761788,138.3064816,-1.679531478,9.19600922,0.02141572318,0.2534756487
4,1,13,20.46767697,2.302568353,22.20895653,2.573325554,-2.722219255,0.176091859,0.7306983752
4,1,14,36.81040967,3.466387251,35.44080502,-1.07295006,-4.608867159,0.07555525818,-0.376467567
4,2,0,66.35578257,1.975581391,68.37658271,6.57289761,-1.554312234e-15,0.1271342225,0.7205342
4,2,1,127.3955659,2.5919989,124.3227375,8.729794397,-1.530564675,0.04689304175,-0.6654148807
4,2,2,163.975443,2.98667958,159.3398202,2.558809881,-9.702040224,0.03019377803,-0.8055023536
4,2,3,178.7500665,3.304639062,174.7791589,3.345431921,9.961945199,0.02520347586,-0.6304055117
4,2,4,11.58516059,0.7387301042,12.53952699,1.89021536,2.085676509,1.50033791,1.168987002
4,2,5,65.78765128,2.04193793,68.73959429,-3.073045889,-5.829986002,0.1239968029,1.039472997
4,2,6,134.984311,3.289892426,136.6235899,-8.588349146,3.544623264,0.03673488583,0.3141898752
4,2,7,110.7631898,3.205298402,114.8564235,1.649469976,-8.357631365,0.04691405527,0.8865801969
4,2,8,114.3112105,3.944274071,121.0224142,-8.567509371,-1.75055677,0.03660637589,1.28404069
4,2,9,46.4906986,2.403613608,48.105945,-2.68680314,4.81417646,0.1294899855,0.5812418445
4,2,10,150.0807637,5.396898849,153.6932975,9.833167229,-0.6467009967,0.02024359963,0.5139913179
4,2,11,36.57320819,2.83646252,41.31385856,0.4894230148,5.085682547,0.1081155975,1.558770231
4,2,12,8.130278359,1.728757982,7.694496432,1.946975225,1.034876529,0.3280737162,-0.2496059503
4,2,13,0.5881725122,1.432094647,1.969915922,-0.7001470169,-0.8685986481,0.4875179722,0.9647676154
4,2,14,10.04464903,4.870726216,11.48859161,-2.687239139,0.1941251959,0.04199073127,0.2958875168
4,3,0,13.29331043,2.709877475,16.76415305,3.254572718,-8.881784197e-16,0.1332893155,1.267163311
4,3,1,137.9808909,3.291597495,144.304427,8.908193412,3.438202544,0.03575327249,1.195688088
4,3,2,29.7384038,1.10812664,29.06672401,4.230288972,-0.6856685546,0.49410043,-0.4721390241
4,3,3,92.24838381,2.134962149,93.30624756,2.535543547,7.247450122,0.08185415199,0.3026565596
4,3,4,27.23021434,1.734366566,27.37081435,-3.236568961,2.611238378,0.2720819314,0.07333903774
4,3,5,307.2983014,5.411244787,314.7178253,-9.789250954,-10.14995182,0.008751157985,0.6940788304
4,3,6,85.2097101,2.423079268,88.78283091,-5.76430042,4.782184076,0.08060655877,1.014455242
4,3,7,63.10526622,2.651345037,63.90630555,1.934663884,-6.052731926,0.09421804877,0.2458786902
4,3,8,60.47772507,3.168230218,59.37707848,1.341151488,-5.97645874,0.07502166763,-0.3014680203
4,3,9,73.54100008,3.774713001,71.28090198,6.551748771,1.453489886,0.05231244805,-0.5169277083
4,3,10,15.714295,2.415182094,16.5988769,2.524087734,-2.028989106,0.1651432284,0.3594747868
4,3,11,30.76454075,2.697289199,30.31607302,-2.47921197,3.606713385,0.123043905,-0.1573117796
4,3,12,20.31573446,3.395132709,25.45303226,1.063394463,3.866704986,0.08404503884,1.489329471
4,3,13,61.30884331,6.470607446,70.39199458,-3.651323173,5.580702254,0.02209863801,1.350265903
4,4,0,78.02402968,2.642479133,83.91848564,-7.281686716,2.220446049e-15,0.08024606488,1.669765945
4,4,1,123.9145002,3.022305159,134.5450237,3.796336042,-8.402297832,0.0435660531,2.218854171
4,4,2,60.93582255,1.738758985,57.89106037,-1.732802748,5.794412568,0.1571057395,-1.206839185
4,4,3,104.2978755,2.627329412,109.9727985,-4.737373212,6.858745088,0.05990498355,1.388965477
4,4,4,43.84004881,1.740482023,46.14303961,4.641858565,2.75828121,0.2101267403,1.05568139
4,4,5,84.77706969,2.57589262,83.19709182,-5.325450125,4.920034323,0.07631456118,-0.4364703128
4,4,6,64.84003081,2.391061582,59.79075631,1.236350549,-6.020760868,0.1052522768,-1.638116296
4,4,7,33.71671681,3.446390147,42.70109944,4.419749094,-2.728741929,0.0775149312,2.501387194
4,4,8,4.436262953,1.952635983,3.877576785,1.528257565,0.338278825,0.2610625471,-0.285456676
4,4,9,4.9228296,1.834233977,2.843783959,1.337902205,-0.08264952056,0.2953140941,-1.129811812
4,4,10,22.53778941,3.123047063,27.78655555,1.415612413,3.943687038,0.09793763214,1.642600772
4,5,0,0.08042366547,1.272160372,0.392754069,0.4981538804,1.443289932e-15,0.6178950433,0.2455113746
4,5,1,62.29520518,3.583957997,69.64109734,1.144982414,-6.533832548,0.06120933142,1.817411897
4,5,2,31.90284197,2.643742028,34.74842811,-0.7525756201,-4.624828387,0.1264960673,1.012069297
4,5,3,32.32935653,2.092189358,35.60763081,1.394523388,4.533606716,0.1880432732,1.421589435
4,5,4,20.209205,1.8325554,17.31389689,-3.306118424,0.09578136824,0.2683965673,-1.499972393
4,5,5,7.967246613,2.51689963,4.973162073,0.07015569298,1.771246821,0.1564476848,-1.184264277
4,5,6,24.0238801,2.546338446,24.13263433,3.810976062,-0.851115708,0.1427904064,0.04109563282
4,5,7,18.57471514,2.433744393,18.08595389,-0.1152588827,3.378479558,0.1604201774,-0.1957610372
4,5,8,71.09259361,7.577419711,65.70914917,6.431875565,-0.3854497449,0.01613787408,-0.683885501
4,5,9,5.888478272,2.263498927,4.18564338,-1.400242951,-0.827025923,0.194000189,-0.7500213344
4,5,10,99.39250932,8.068154897,87.16631887,-5.965456305,4.414566774,0.01351605101,-1.421399204
4,6,0,-0.6209722332,2.277601581,0.0005526561792,0.01868661708,2.220446049e-16,0.1927722377,0.2728856945
4,6,1,79.70647777,4.710484218,83.12722819,4.553216009,5.638371946,0.03583398157,0.6475434599
4,6,2,13.07018325,2.165823396,12.2988177,2.784795474,0.1256395114,0.2064180447,-0.3504564611
4,6,3,43.2639069,2.982093781,46.17604849,3.264316871,-4.303493677,0.09454054452,0.8954091689
4,6,4,1.818165794,2.049633781,2.797203137,-1.089578319,-0.7617091085,0.2378701794,0.4774954716
4,6,5,30.43728587,2.732776463,30.68208898,0.7382889628,-4.340629671,0.1204550397,0.08496291681
4,6,6,48.45163261,4.301540277,45.97529458,-4.293947933,-3.257451379,0.04850588913,-0.54538999
4,6,7,4.588488607,1.938518781,7.064149322,-0.7178160249,1.986993786,0.2647741409,1.273881143
4,7,0,3.013463833,2.624189171,0.008777949557,-0.07447314791,-1.110223025e-15,0.1450422737,-1.144317069
4,7,1,42.09392511,3.825942486,44.9040728,-5.116949692,1.479514994,0.06160463598,0.6974865573
4,7,2,7.146963075,2.017745101,7.688098582,1.798027891,1.274651031,0.2428795922,0.2666868146
5,0,1,305.6989275,6.303722033,318.5400236,4.440892099e-15,14.18682381,0.008074703126,1.153892574
5,0,2,160.2520366,4.582035619,167.283316,-10.28086095,2.664535259e-15,0.02267178142,1.058710398
5,0,3,61.72871277,2.569771203,59.47498408,7.993605777e-15,6.130139227,0.09966994676,-0.7115144888
5,0,4,458.9462667,15.36830431,481.1264549,17.4354351,-1.287858709e-14,0.002348778117,1.074944947
5,0,5,225.0204393,4.581835326,225.6277793,-1.021405183e-14,-11.93986608,0.01502313715,0.07444099973
5,0,6,2.0232422,0.687662383,0.8189308496,-0.7193277038,9.769962617e-15,2.098355323,-1.744529408
5,0,7,8.774284185,1.156383895,10.1421044,0,2.5314375,0.7109781583,1.15333945
5,0,8,150.9399114,10.10093236,162.5654498,-10.13484932,-3.441691376e-15,0.008161039794,1.050233392
5,0,9,82.19578555,6.243688053,86.27879935,7.993605777e-15,7.383379944,0.02219057701,0.608226231
5,0,10,7.759798161,2.109848348,8.13645686,2.267361845,-1.33226763e-14,0.2219434085,0.1774471902
5,0,11,20.97134794,3.121505994,26.04411876,-7.105427358e-15,-4.05656094,0.098623051,1.593068533
5,1,0,360.0947441,11.41811819,366.8694189,6.217248938e-15,15.22505699,0.004047356904,0.4309969567
5,1,1,146.2527024,3.581667284,143.7259172,7.859951503,5.388207864,0.03117283924,-0.446124945
5,1,2,589.0108479,8.97280526,566.452058,-16.71952733,-8.852335055,0.002546138348,-1.138300168
