h,k,l,I,sigma,multiplicity,d,absent_212121
3,3,10,11.070246317524035,1.7087080212841148,6,0.9201727498668394,False
3,3,11,67.10824143472493,5.199179516316611,6,0.8704553732588062,False
3,3,12,26.78343723463615,2.520473644870156,6,0.8242877789139529,False
3,3,13,12.586214328552884,2.650891360062844,3,0.7815899545632906,False
3,3,14,9.524307146148066,3.9325083911923593,1,0.7421902959136747,False
3,4,0,15.100972751768023,1.5888523300536879,4,1.1813233073043379,False
3,4,1,262.0324212435211,5.38937371997394,12,1.1759139225527708,False
3,4,2,27.61530906190492,1.459676995189807,10,1.1601210137703162,False
3,4,3,498.32958177600443,8.24040191212708,10,1.1351569277525495,False
3,4,4,122.23904270174077,3.0827885989659656,11,1.1027680979720484,False
3,4,5,99.3369875943266,2.543012678007112,12,1.0649310352261274,False
3,4,6,5.891313051036915,0.8784225101098427,11,1.023578328183616,False
3,4,7,55.409326626426854,3.6749730392894673,5,0.9804097093961566,False
3,4,8,85.77140192760204,5.661974235578406,3,0.9367990644523446,False
3,4,9,30.669485278407148,3.6393353921410787,3,0.8937785055830348,False
3,4,10,9.509268349425112,2.1133485036102164,5,0.8520704173945777,False
3,4,11,21.673899904047893,2.2832253049811104,6,0.8121414942069453,False
3,4,12,26.50380519879794,3.164313790692551,4,0.774261037482697,False
3,5,0,21.219074997262865,2.995195144961132,5,1.0158669072174935,False
3,5,1,187.04860241635234,6.697640375856207,6,1.0124208003591566,False
3,5,2,34.38094586003605,2.7291408311129315,4,1.0022891670010663,False
3,5,3,13.35097390761335,2.055735784794316,4,0.9860586713313446,False
3,5,4,3.7070793031323945,1.2658511184547467,4,0.9646059030804878,False
3,5,5,60.158933389257086,3.0583863030452147,6,0.938976263752623,False
3,5,6,43.14329608055507,3.4617103664212943,4,0.9102615748025074,False
3,5,7,57.78016901610206,4.066489321930544,4,0.8794995781699921,False
3,5,8,14.21647565169189,2.2040215213059016,4,0.8476066256816276,False
3,5,9,12.819808618769363,2.5674271935077106,5,0.8153437997637243,False
3,5,10,36.80994697625897,4.011736419038292,3,0.7833098497928979,False
3,6,0,4.9231661995642755,3.0656303022048506,2,0.8847372789668687,False
3,6,1,75.45539125991895,4.485985992594178,4,0.8824580142630915,False
3,6,2,19.93562717523111,2.5397717242528324,4,0.8757244820456351,False
3,6,3,158.39865937900154,6.840739243925248,4,0.8648365265213325,False
3,6,4,35.13483282331557,3.253352690712106,4,0.8502537975002671,False
3,6,5,9.643221461493384,1.8680009141280938,5,0.8325451425038717,False
3,6,6,14.01777321271738,2.0661626854303266,5,0.8123333170058039,False
3,6,7,44.13396096199669,4.476068548909045,3,0.790244216068297,False
3,6,8,15.226762922584465,3.368129219476461,2,0.7668667869368506,False
3,7,0,13.077504861136365,3.195791477336628,2,0.7803572131170509,False
3,7,1,82.77554655093432,5.791739021028658,4,0.7787918876832296,False
3,7,2,19.34002074102802,3.9140385820863948,4,0.7741518316860261,False
3,7,3,5.6279957717299025,2.145444361185455,4,0.766599357660172,False
4,0,0,266.9020533285546,8.233882888721373,3,1.4492575816600537,False
4,0,1,41.49247851813043,1.9296539293356816,6,1.4393040506650638,False
4,0,2,123.21421609967167,3.534923019068581,6,1.4106305588127357,False
4,0,3,9.05918843251325,0.7408274663794185,9,1.3664279814282083,False
4,0,4,282.16846073987074,4.511774030091339,11,1.3109888887331602,False
4,0,5,1.9597052920447227,0.5303833930013266,11,1.2487237958452082,False
4,0,6,73.50681013246525,2.1963203610367623,9,1.1834563296096157,False
4,0,7,28.52113083382692,1.8852427950574264,5,1.1181051964043252,False
4,0,8,64.93465087814548,3.005955515178234,5,1.0546690298772914,False
4,0,9,10.870398374133698,1.9249619682487258,5,0.9943726280798965,False
4,0,10,93.96760121120948,6.210651682682233,5,0.9378617184396543,False
4,0,11,84.16778719664582,4.735270078733284,4,0.8853837051751844,False
4,0,12,37.63697142667264,5.155929917629867,4,0.8369307733096497,False
4,0,13,5.09116455318932,2.2192754271266617,3,0.7923431668499755,False
4,0,14,89.32286892975824,7.589235667992362,2,0.7513791924440967,False
4,1,0,430.27834701266335,9.748128669947398,5,1.4083677281582911,False
4,1,1,310.07345439991377,9.679279811510204,13,1.3992279206624307,False
4,1,2,34.27009405615233,1.0735373618503832,13,1.3728404991880079,False
4,1,3,26.74390513709194,1.1283912919569705,12,1.3319956430068947,False
4,1,4,138.8742647694368,2.505516660780325,14,1.2804888976591293,False
4,1,5,98.51299027623553,2.190718501653949,13,1.2222815021928204,False
4,1,6,156.0113351434282,3.1329850564288324,12,1.160874775926973,False
4,1,7,86.2301854784796,2.1744973452497987,12,1.0990034097524395,False
4,1,8,55.734152197481535,1.7470098629394544,14,1.0385923374590555,False
4,1,9,1.3443947619530616,0.7046054233718392,12,0.9808645154941757,False
4,1,10,16.6301473621571,1.341867213436116,10,0.9265027787641413,False
4,1,11,50.89374901694056,2.4194557154280703,9,0.8758079779953389,False
4,1,12,126.16966627767859,5.31078268881603,8,0.8288287418842111,False
4,1,13,18.56989310525889,2.223412692087488,5,0.7854579472185591,False
4,1,14,33.757896862073935,3.431345492867909,4,0.7454999097893135,False
4,2,0,63.390140753571345,1.9413226235046253,7,1.3037659411661562,False
4,2,1,122.77914773000771,2.3470447145374447,14,1.2965050217365126,False
4,2,2,157.2166474995919,4.299773767406736,12,1.2754291738151513,False
4,2,3,171.51559088719185,4.676163862177736,12,1.242477119971895,False
4,2,4,11.169179254215317,0.7456799384241639,14,1.200359332483796,False
4,2,5,63.12515835845007,1.9551147139754934,11,1.1520158502115265,False
4,2,6,128.77151704181142,3.2117449195131718,10,1.1001729510818472,False
4,2,7,105.92602556113427,3.1079853284622274,9,1.0470836914568578,False
4,2,8,108.2959576475983,3.5684238959784715,9,0.9944430284392176,False
4,2,9,43.686096683067746,2.5642769879519007,8,0.943420853702599,False
4,2,10,140.4818174763738,5.881142961608272,6,0.894752518854031,False
4,2,11,34.45825870458015,2.660677646944548,6,0.8488435895980965,False
4,2,12,7.041932195081783,1.4368317101962453,7,0.8058653073032568,False
4,2,13,0.015271135381886904,1.5065380566837137,4,0.7658316479359871,False
4,3,0,15.134761363041042,1.1777849630080315,5,1.1715827151650167,False
4,3,1,132.46706593157805,3.191023666934483,9,1.1663054448499375,False
4,3,2,27.837896385313993,1.083482672739052,13,1.1508914849596645,False
4,3,3,87.97384742282676,2.0007930999402186,13,1.1265061034741437,False
4,3,4,25.000739604655923,1.8124969814246972,12,1.0948317442083868,False
4,3,5,290.0719048106234,7.518984486172183,12,1.0577786900019512,False
4,3,6,80.7257916401268,2.318032890597077,11,1.017222387008036,False
4,3,7,60.2260881602089,2.5373399270548727,8,0.9748202101064709,False
4,3,8,55.93530701134498,3.077548524710554,6,0.9319191519494189,False
4,3,9,68.37238543246522,3.5278334623610483,6,0.8895375226241775,False
4,3,10,14.3558196386262,2.1498703996275155,6,0.8483934930231314,False
4,3,11,26.843226402094363,2.478068471807596,6,0.8089557540334944,False
4,3,12,17.11257677916065,3.7273012349610837,2,0.7714991240751282,False
4,3,13,51.40972034385607,6.2112684975994075,2,0.7361555290957327,False
4,4,0,72.11012804326178,2.338592587592847,8,1.0398206463127342,False
4,4,1,115.49606240105547,3.564986071371699,11,1.0361258687260302,False
4,4,2,56.469823717841756,1.6795036260146272,13,1.025273459969367,False
4,4,3,97.589403690456,2.385638975416207,13,1.0079200259808718,False
4,4,4,41.052293966291806,1.8105767961911907,11,0.9850417624850428,False
4,4,5,79.93127995315393,2.444155754568517,11,0.9577945028864701,False
4,4,6,59.55761785117661,2.602793201054177,8,0.9273744547201295,False
4,4,7,31.182621162505587,3.0535862611978803,5,0.8949064134435659,False
4,4,8,4.690653203058209,1.439825432868612,5,0.8613715276165861,False
4,4,9,4.580006705874019,1.406894571796143,5,0.8275735894045901,False
4,4,10,21.496763699474478,3.5222331914598666,3,0.794135194817224,False
4,5,0,0.3352247437415639,1.478854063383726,2,0.9216278063604368,False
4,5,1,58.34976746671093,3.187376192295979,5,0.9190522220460012,False
4,5,2,28.887606125394456,2.2014611539680162,5,0.911453127216812,False
4,5,3,28.03577481149329,1.8957646023058963,7,0.8991963601749136,False
4,5,4,18.159055078400364,1.6793109890186881,7,0.8828388841643182,False
4,5,5,8.381511250400006,1.8011597070317196,4,0.8630631221950811,False
4,5,6,21.01626798181906,3.0336645197238172,5,0.8406066970907723,False
4,5,7,15.322558665236635,2.25300264926496,5,0.8161997888677689,False
4,5,8,61.94493105435362,7.722412377083977,4,0.7905176943115148,False
4,5,9,4.419927133886944,2.2160267809109384,2,0.7641510288454196,False
4,5,10,87.90886712632732,7.464294136420976,2,0.7375920499034926,False
4,6,0,1.9019497933130978,1.648240231003617,2,0.8203808277805068,False
4,6,1,70.61148089151084,4.590000940360988,4,0.8185626621609055,False
4,6,2,13.713100544456363,2.115517399771375,4,0.8131798495756084,False
4,6,3,36.76980326896488,2.8389321444604647,5,0.8044397492245992,False
4,6,4,1.1201689715964145,1.084767310524287,5,0.7926638878214849,False
4,6,5,26.093931019038486,2.5262708034945,5,0.7782568453385508,False
4,6,6,43.91383901894904,4.191528744774575,3,0.7616710741177065,False
4,6,7,2.703376017077825,1.9347344863046783,3,0.7433730082198514,False
4,7,0,0.2158306264497137,2.233770932992386,2,0.7351252384260691,False
4,7,1,35.28027022632872,3.497326692133061,4,0.7338161911812703,False
5,0,0,-0.5700441945811159,0.8035343402249977,4,1.1594060653280427,True
5,0,1,293.5805890692685,6.175511728862314,7,1.1542909224429803,False
5,0,2,154.86583199489698,4.428260810851365,6,1.1393423786790622,False
5,0,3,59.05251759323098,2.541125310844029,6,1.1156688515241593,False
5,0,4,431.3144956011235,17.360239119945554,8,1.084875232929679,False
5,0,5,212.24871080812292,5.731090707514264,7,1.048791110986528,False
5,0,6,1.9608082125396658,0.7807903780217973,5,1.009221808760969,False
5,0,7,8.40617433239135,1.648496988483742,3,0.9677722308036536,False
5,0,8,148.23242629463635,8.250173977782595,3,0.9257556086649582,False
5,0,9,82.75814094777917,5.1108332528796065,3,0.8841725082514973,False
5,0,10,7.383958989087971,2.024697730235975,3,0.8437352239018332,False
5,0,11,18.694046789959465,2.9987170365370273,3,0.8049143593953522,False
5,1,0,351.82606648404334,9.729482356736954,5,1.1381491100403704,False
5,1,1,141.76697586842005,3.501918865134692,9,1.1333090267062347,False
5,1,2,573.2064454906775,8.747395877077274,11,1.1191510620881504,False
5,1,3,210.417411133141,10.526365573745478,12,1.0966895558033267,False
5,1,4,107.77961586641449,3.7231108285559364,10,1.0674003632053632,False
5,1,5,9.866705738715154,1.1127710702270859,9,1.0329777221298073,False
5,1,6,246.83433996099987,5.01454961301159,9,0.995108069319558,False
5,1,7,83.254656056099,3.810815421902943,7,0.955306091354809,False
5,1,8,61.0308302766719,3.0540816152985597,6,0.9148258131498818,False
5,1,9,88.78752788173814,5.738969155163356,5,0.8746356043701367,False
5,1,10,7.0095271332170705,1.5986904096590477,5,0.8354359281942317,False
5,1,11,44.95855867880828,4.566508315621716,3,0.797699192346612,False
5,2,0,173.09715058434537,7.466600363529346,4,1.080771417277309,False
5,2,1,35.01949625298509,1.444932988578107,9,1.0766244663185969,False
5,2,2,182.51674599694525,6.582739177566132,9,1.0644642914028997,False
5,2,3,31.16563623962226,1.9352011441147299,6,1.0450819431342255,False
5,2,4,171.36157551696814,4.026013785927358,8,1.019643209006568,False
5,2,5,58.84862358610155,2.56675350600135,6,0.989511097110973,False
5,2,6,13.15998287093379,1.6425276708380816,7,0.9560739417958751,False
5,2,7,12.396929888777029,2.0575287327186307,4,0.9206129245162895,False
5,2,8,57.2996212334734,5.705669668848881,4,0.8842219995396645,False
5,2,9,24.73737206084139,2.3422983094653853,5,0.8477760715692076,False
5,2,10,124.51102194820085,5.452026364801001,5,0.811934418719199,False
5,2,11,46.324904035907885,7.932936022988436,1,0.777164870911448,False
5,3,0,67.36067484432569,3.41358870157853,5,1.0018280132422923,False
5,3,1,38.77594601033518,1.743031889766684,7,0.9985223515211726,False
5,3,2,34.009967142486126,1.8347105513328363,6,0.9887983084738504,False
5,3,3,65.00595653144275,2.7943368504562205,6,0.9732043462761464,False
5,3,4,62.8249080502231,2.4223329291791744,7,0.9525623439844898,False
5,3,5,62.40402249157134,2.7536130232036578,6,0.9278565425500441,False
5,3,6,40.211469075707576,2.260219229869025,7,0.9001203180300278,False
5,3,7,108.4988475777339,5.930800447176384,5,0.8703419955489256,False
5,3,8,170.9595250686195,6.5116215232361006,5,0.8394004910999501,False
5,3,9,-1.4145639563111616,1.6457342385388982,4,0.8080316057376405,False
5,4,0,29.193927640762556,3.365448925880433,2,0.9156649151633743,False
5,4,1,20.744312632829335,2.062384429687402,4,0.9131388634016516,False
5,4,2,3.4161887749720976,1.2311879808275985,4,0.9056843262460452,False
5,4,3,143.01236305650775,13.454159610774237,3,0.893655769217277,False
5,4,4,34.31926473359377,2.9031436251831018,4,0.8775934520544881,False
5,4,5,76.24524968498696,6.04040005071663,4,0.8581604172900834,False
5,4,6,12.358022405695275,2.136030280002006,4,0.8360748382938897,False
5,4,7,28.596241542616056,3.55362921253244,3,0.8120494080736953,False
5,4,8,27.7358671180283,4.338444734462674,2,0.7867451166248174,False
5,5,0,0.5571589835403103,2.125858212827662,1,0.8318565170501873,False
5,5,1,142.06541252252953,8.16035529166544,2,0.8299611576965096,False
5,5,2,23.47665137587266,4.151670130388459,3,0.824351880299858,False
5,5,3,10.974252293763229,2.153165977815982,4,0.8152506201572716,False
5,5,4,42.37908861665145,5.025020125940184,2,0.8030008243682278,False
5,5,5,45.72453400115114,5.24676395746239,2,0.7880334099880344,False
5,5,6,19.038619231899187,4.636597899778663,1,0.7708285008718795,False
5,5,7,20.225139905124156,5.204956043346141,1,0.7518788704154663,False
5,6,6,16.06409003614862,4.916660466350899,1,0.7086095129088388,False
6,0,0,-0.14285119495796447,1.6384332457638382,2,0.9661717211067022,False
6,0,1,109.04143433306093,4.866228637303913,4,0.9632055786034398,False
6,0,2,19.562850910118176,1.8689540060520584,5,0.954468421675014,False
6,0,3,2.165318586450566,0.9424829899848418,5,0.9404203725418239,False
6,0,4,23.698793413008655,2.1887908783379526,4,0.9217559002449098,False
6,0,5,79.25961129838588,6.118505248498439,2,0.899315325653146,False
6,0,6,11.625107147597568,2.8680307619526153,2,0.8739925924887737,False
6,0,7,123.85290972733718,11.245787281679153,2,0.8466560703029361,False
6,0,8,24.796371980608082,8.410728966255583,2,0.8180917785448767,False
6,0,9,11.404595674329325,3.9799726278286194,1,0.7889708864064106,False
6,0,10,9.46957397413705,4.077971434252099,1,0.7598380772581096,False
6,1,0,0.16893723633306854,1.0754504704866539,4,0.9537665404820468,False
6,1,1,0.13610281806296362,0.7337511365554923,8,0.9509128539070941,False
6,1,2,8.3732756967988,1.0764056205519068,8,0.9425030713359756,False
6,1,3,11.566305944072761,1.7616658723164869,7,0.9289693434171094,False
6,1,4,18.759188667507285,1.950979000870049,6,0.9109655182302033,False
6,1,5,9.790046681048576,2.0399035575198385,4,0.889285564792417,False
6,1,6,25.057075971146233,2.8451069680327867,4,0.8647779186541441,False
6,1,7,6.453946610693978,2.304154770990763,4,0.8382711394753732,False
6,1,8,6.161630767131236,2.211091646982157,4,0.810519766175261,False
6,1,9,10.96671139832698,3.908276157426165,1,0.7821724548737521,False
6,1,10,-0.9372712228457182,2.793568268307797,1,0.7537595983813472,False
6,2,0,87.38805229319127,5.117495510781049,3,0.9192348508218418,False
6,2,1,84.0662135215775,4.021983224361653,5,0.9166792210409687,False
6,2,2,2.955452451216488,1.230555322887349,6,0.9091383561271815,False
6,2,3,-0.19999635946149433,1.1579566342006016,5,0.8969734965735562,False
6,2,4,22.011126621220704,2.1349695678712735,5,0.8807348559101831,False
6,2,5,86.67986720128815,4.812878092052855,4,0.8610970311916092,False
6,2,6,0.36882094016281725,1.7681780878148619,3,0.8387897986815537,False
6,2,7,68.38489001252076,5.435488973077069,3,0.8145362916832832,False
6,2,8,-3.7086247912280186,2.074466411066106,1,0.7890060499990103,False
6,2,9,0.4367681150636427,2.869002657002906,1,0.7627853955273437,False
6,3,0,4.01872643531252,3.545989677445553,1,0.8691772941107708,False
6,3,1,1.7053347899664264,1.8626140603826054,3,0.8670158930088534,False
6,3,2,44.53470812322862,3.5600358490640924,4,0.8606271707079712,False
6,3,3,3.0271059151263704,1.627976727835739,4,0.8502861158767676,False
6,3,4,10.281512375843253,2.4947742296065476,4,0.8364154716948253,False
6,3,5,19.900045442210594,3.222335274183018,3,0.8195405685546459,False
6,3,6,15.83461862507945,2.9444496774898195,3,0.8002395549891975,False
6,3,7,30.561430388629983,6.395331790532711,1,0.7790971476611194,False
6,3,8,10.895925826243241,4.143212923271133,1,0.7566674957531054,False
6,4,0,-1.350345574076092,2.6814116326632407,1,0.811103160043359,False
6,4,1,75.11218859436141,8.736890278420125,2,0.8093458529505291,False
6,4,2,12.82184990648618,3.551215899170858,2,0.8041416810544672,False
6,4,3,34.329039583931426,4.822524219763331,2,0.7956867791886801,False
6,4,4,8.684475321757663,4.183458342301024,1,0.7842857517148263,False
6,4,5,119.33500332724205,12.604963987372667,1,0.7703227708932494,False
7,0,0,0.6319463303872573,1.646612922350135,2,0.8281471895200305,True
7,0,1,71.44952115536522,4.20595860460063,4,0.8262770152070331,False
7,0,2,523.1948754036717,17.22180669925928,3,0.8207416083798487,False
7,0,3,-0.7576017346559831,2.5106676113317787,1,0.8117581074738526,False
7,0,4,22.4915928883044,5.89221053853447,1,0.7996627525255879,False
7,0,5,34.55674048370966,6.735104774898965,1,0.7848778133518133,False
7,1,0,256.9763369825606,10.62841929905207,3,0.8202952095087611,False
7,1,1,25.095565487096057,2.4373250393322516,5,0.8184776118229614,False
7,1,2,65.33824488103129,3.747209408807734,5,0.8130964659138081,False
7,1,3,82.00595466464152,9.082247779225805,3,0.8043590251393883,False
7,1,4,144.0744278984909,8.09894941628913,3,0.7925866568166634,False
7,1,5,32.64917914546498,7.263552402615849,1,0.7781837490038885,False
7,2,0,0.788753952376203,1.996768742825283,2,0.7980149893264166,False
7,2,1,35.8503435567114,3.3295564176969874,4,0.7963412120007618,False
7,2,2,9.597277674739843,2.162540982661264,4,0.7913823726201734,False
7,2,3,14.561632063684325,2.8853863690556185,3,0.7833195907378047,False
7,2,4,95.55431808228826,11.765125252116594,1,0.7724347726448582,False
7,2,7,61.19420161261871,8.844719187071453,1,0.7266111610898353,False
7,3,0,2.967636357949466,2.232049016221958,2,0.7646025316015357,False
7,3,1,-1.469785450974629,1.8138285583637987,4,0.7631299353547686,False
7,3,2,116.26379421551364,8.53125303564513,2,0.7587626788350351,False
7,3,3,34.712942393644404,6.414610012555392,1,0.751647626133281,False
7,3,4,-0.2577714091271951,3.802290964082615,2,0.7420146230763772,False
7,3,5,16.054877816766357,5.372889183132812,1,0.7301568290287305,False
7,4,2,8.841206048645539,4.091333804204141,1,0.7192035564024188,False
8,0,0,16.305207436631637,4.8434466311271365,1,0.7246287908300268,False
8,0,1,6.5781584511836995,3.9660472589587457,1,0.7233749253397601,False
8,1,0,11.427328452753537,3.9280418540096935,1,0.7193510344839021,False
8,1,1,30.29318125663058,6.342405281011193,1,0.718124320934518,False
