run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega,background_transmission,shadowed,transmission,I_before_absorption,ah,ak,al,I_scaled,sigma_scaled,robust_weight,merge_mean,scale_factor
1.0,-5,-4,7,15.688355629856034,783.3107234002673,402.1725471063673,1.0,1.1384308524631848,0.8120494080736953,25.842696629213485,5.827118385029373,29.648933523178197,6.685364461312546,5.157303370786516,3,0.0,0.0,0.0,1.3891993,False,0.9922826779096002,29.420123153542978,5,4,7,29.74167211791065,6.706275544165888,1.0,29.036006028645012,0.9968818634552626
1.0,-5,-3,0,-3.3570414002823554,666.5243879304485,250.2995789542919,1.0,0.7827503410470426,1.0018280132422923,105.44186046511628,10.581500382816294,83.20461336272015,8.349906235208934,3.5581395348837206,4,0.0,0.0,0.0,1.6398065,False,0.991948029130367,82.53465223970444,5,3,0,82.74756308153627,8.304039463663173,1.0,68.38689034233236,1.0055234288982446
1.0,-5,-3,1,-0.0876144168851738,673.401331901464,269.03901949776537,1.0,0.8045410778946462,0.9985223515211727,58.206896551724135,8.494385079773112,47.20071213166991,6.888204811428765,8.793103448275861,4,0.0,0.0,0.0,1.5495147,False,0.9921426431446834,46.8298392926263,5,3,1,47.05794248286376,6.867369816840354,1.0,39.3996185922314,1.0030339118387537
1.0,-5,-3,2,3.2341062898907182,681.8723812891592,287.3211075255,1.0,0.8309276727603437,0.9887983084738504,43.766666666666666,7.316571753370716,36.64856030849628,6.126621960887595,6.2333333333333325,3,0.0,0.0,0.0,1.5357797,False,0.9923155008460196,36.36693447781104,5,3,2,36.61434429778116,6.120901993693887,1.0,34.31092006598118,1.0009344974318493
1.0,-5,-3,3,6.5869845153625874,691.9065314225331,305.2744119996212,1.0,0.8619275629554758,0.9732043462761464,81.55056179775279,9.657576258800452,70.82415096642092,8.387307504015917,7.44943820224719,4,0.0,0.0,0.0,1.5772812,False,0.992467626210064,70.29067698798698,5,3,3,70.87715901458834,8.39358495025567,1.0,65.1744430929542,0.9992521138134711
1.0,-5,-3,4,9.953695060933596,703.4862274688439,323.027032157079,1.0,0.897552848986971,0.9525623439844896,84.17241379310344,9.904324713883828,76.11282404446727,8.955976076438406,8.827586206896552,4,0.0,0.0,0.0,1.6496091,False,0.9925947533095372,75.5491898061102,5,3,4,76.26519709646595,8.973905373183417,1.0,63.19751881958787,0.9980020630929998
1.0,-5,-3,5,13.32070729930851,716.6125654278934,340.7113023887117,1.0,0.9378096647985974,0.9278565425500442,80.69767441860465,9.691412288573144,76.23582627691431,9.155565249341048,8.302325581395348,3,-0.204437855876904,0.5451790927697289,-0.0707072993085109,1.4985266,False,0.9926967764689272,75.67905899653798,5,3,5,76.45061474216735,9.181360336827698,1.0,62.36465245237871,0.9971904939420381
1.0,-5,-3,6,16.67806845515068,731.3106879119196,358.46846607918104,1.0,0.9826919699020736,0.9001203180300278,41.81609195402299,6.983200496874492,41.39092642279663,6.912198736303986,4.183908045977011,3,0.0,0.0,0.0,1.3968004,False,0.9927861327905172,41.09233777590511,5,3,6,41.52309787341852,6.934271094014272,1.0,40.42968023441793,0.9968169173931866
1.0,-5,-3,7,20.019063155311382,747.6356626021498,376.4537738823894,1.0,1.0321687048949637,0.8703419955489258,124.53846153846156,11.61700447186831,129.46819267367607,12.076852039723557,6.461538461538462,4,0.0633139180188209,0.5779625930557017,0.0337234620447688,1.4727353,False,0.9928670502087052,128.54470255576507,5,3,7,129.87384828387502,12.114691779989371,1.0,109.25605325234065,0.9968765412316707
1.0,-5,-3,8,23.339817022843448,765.6793441634835,394.84253531427817,1.0,1.0861629674650457,0.8394004910999501,155.97752808988764,12.984496402436864,170.62464723827412,14.203809647218426,8.02247191011236,3,0.0,0.0,0.0,1.5015724,False,0.9929222859074232,169.41701476797485,5,3,8,171.0758938811955,14.24137409950445,1.0,172.08527752012807,0.9973623014167341
1.0,-5,-3,9,26.638896934667144,785.5789663946193,413.8377921147435,1.0,1.1445215028465725,0.8080316057376405,-2.5227272727272734,3.292788890543388,-2.9078051198617163,3.795411615856009,8.522727272727273,4,0.0,0.0,0.0,1.2590612,False,0.99295361636586,-2.887315609453854,5,3,9,-2.91285439896069,3.8020021856342394,1.0,-1.4480166285643583,0.9982665528696609
1.0,-5,-2,-2,-3.63326774885104,612.2554118122727,184.0480514954565,1.0,0.6252772631389729,1.0644642914028997,319.6551724137931,18.335477120362544,201.37445567796203,11.550874327567778,10.344827586206897,3,0.1023112490296398,0.2838434150651494,-0.0410881338751947,1.6189544,False,0.9925445145572488,199.87311135511305,5,2,2,200.22255726100403,11.484801231019306,1.0,185.00429269302327,1.0057530901248874
1.0,-5,-2,-1,-0.4022942771015323,618.54233900742,205.0113559196752,1.0,0.6443353212842519,1.0766244663185969,69.31395348837208,9.193410354306597,44.9891727880902,5.96710916238679,9.686046511627907,4,0.0,0.0,0.0,1.4500742,False,0.9927150405893872,44.66142849041192,5,2,1,44.843198224293495,5.947747922712312,1.0,35.48140302749564,1.0032552219640218
1.0,-5,-2,0,2.8837788926400947,626.3919454889943,225.0648703071184,1.0,0.6676374164608522,1.080771417277309,295.314606741573,17.71517487297838,198.5795672300279,11.912284998346752,11.685393258426966,4,0.1406587767304472,0.3093994931805071,-0.0191205581746687,1.5911466,False,0.9928669089086558,197.1630810880964,5,2,0,198.35432462855317,11.898773265493453,1.0,175.65040738378815,1.0011355567966391
1.0,-5,-2,1,6.197096247875862,635.7357890111083,244.36011973219868,1.0,0.6951978237430573,1.0766244663185969,45.44186046511628,7.575900419847401,31.81371506192892,5.303865969123149,7.55813953488372,3,0.0,0.0,0.0,1.5782074,False,0.9930019942873372,31.59108250218451,5,2,1,31.832009529973334,5.306915955781264,1.0,35.48140302749564,0.9994252807688064
1.0,-5,-2,2,9.515452733433904,646.511515096497,263.0358583893634,1.0,0.7270250279596726,1.0644642914028994,292.41176470588243,17.584890494467746,214.0643783893856,12.873280445914723,10.588235294117649,4,0.2072766364123026,0.2929174452947336,-0.0176943868520282,1.6573217,False,0.9931155898545926,212.5906714110314,5,2,2,214.46329612264915,12.897270331078191,1.0,185.00429269302327,0.9981399253836171
1.0,-5,-2,3,12.822088956474945,658.6693190881219,281.2240756266909,1.0,0.7631329382721951,1.0450819431342255,47.22222222222222,7.702011922499276,36.28331439730162,5.917860425134731,7.777777777777778,3,0.0,0.0,0.0,1.4676374,False,0.9932067616972454,36.03683319618699,5,2,3,36.38216257982876,5.933982704953725,1.0,30.877172479945532,0.9972830591829102
1.0,-5,-2,4,16.105167969708532,672.177403438438,299.0547577518606,1.0,0.8035466161741418,1.019643209006568,230.0,15.68063624159353,186.0653704081846,12.685319089252625,10.0,4,0.101305773748777,0.4776020822839086,0.0063788123358143,1.5966039,False,0.9932838190933082,184.8157217200526,5,2,4,186.65334544861142,12.725405275026839,1.0,170.60902957441306,0.996849908909944
1.0,-5,-2,5,19.357087241508022,687.026619212356,316.6599705144986,1.0,0.8483023465795051,0.9895110971109732,71.20454545454545,9.387959362488504,60.80675904555687,8.017063787714648,10.795454545454549,4,0.0,0.0,0.0,1.6072947,False,0.993359684750894,60.40298299621794,5,2,5,61.00009598090585,8.042554285276813,1.0,58.73760893437234,0.9968305470304589
1.0,-5,-2,6,22.573748782834823,703.234686966186,334.17775844283165,1.0,0.8974418178004583,0.9560739417958752,21.14772727272727,6.058864569870584,19.104707343052382,5.473535427508786,9.852272727272728,4,0.0,0.0,0.0,1.456983,False,0.9934124854776452,18.97885480598469,5,2,6,19.158110840747398,5.48883563239221,1.0,12.956604597299012,0.9972124862342151
1.0,-5,-2,7,25.753870607131603,720.8505250920721,351.7563192556356,1.0,0.9509998990056816,0.9206129245162896,17.624999999999996,5.2625661300098905,16.871993010418016,5.037729302830609,6.375,3,0.0,0.0,0.0,1.4155731,False,0.993443584858376,16.761373219975138,5,2,7,16.906098213823,5.0479126156417395,1.0,12.591661555282368,0.9979826685629273
1.0,-5,-2,8,28.89838643790418,739.9593161559159,369.558919207704,1.0,1.0089850590806395,0.8842219995396644,58.06896551724139,7.973105804592382,58.97674480360301,8.097747603062679,2.931034482758621,4,0.0,0.0,0.0,1.395742,False,0.993454603136828,58.59071860316542,5,2,8,59.028162918426275,8.104807519940945,1.0,57.63815357480417,0.9991289223265457
1.0,-5,-2,9,32.009953396397094,760.6890659605195,387.7700869150991,1.0,1.0713509220578463,0.8477760715692075,28.325842696629213,5.999769805793368,30.547102567760565,6.470260588657891,4.674157303370786,4,0.0,0.0,0.0,1.1621245,False,0.9934466820145283,30.34691769109921,5,2,9,30.52753450830248,6.466115827509848,1.0,24.986498785286418,1.0006409970465437
1.0,-5,-2,10,35.09256999250019,783.2196144226095,406.6037856331174,1.0,1.1379568826485815,0.8119344187191989,116.24137931034484,11.271260734103096,133.15378922784626,12.911160251410571,6.758620689655173,4,0.0,0.0,0.0,1.4873316,False,0.99342030295829,132.27767763477132,5,2,10,132.82023870017701,12.878817767282605,1.0,125.67817550081732,1.0025112929394908
1.0,-5,-1,-6,-5.551721355698817,543.6618348555422,46.94644049677567,1.0,0.4390233491080819,0.995108069319558,550.3023255813954,23.98179632334779,243.2702250392149,10.601548852736068,15.697674418604652,4,0.2371802247635059,0.505886937937646,-0.0487629305409145,1.6732273,False,0.9931160706566756,241.5955699987103,5,1,6,241.4756760955485,10.523343645782202,1.0,247.68760444556054,1.0074315929980306
1.0,-5,-1,-5,-2.8418798375084577,548.2599755535643,76.85587051436829,1.0,0.453190968565172,1.032977722129807,34.36363636363636,6.521762282118447,15.679317531969955,2.9757264512776764,4.636363636363637,4,0.0,0.0,0.0,0.9697604,False,0.9932377232174782,15.573289647057727,5,1,5,15.59970950121712,2.960617903194361,1.0,9.917749739709526,1.0051031739242724
1.0,-5,-1,-4,0.0280385840624433,554.2996783412652,104.41275706042182,1.0,0.4704497687519002,1.0674003632053632,241.54545454545453,16.018326281465992,114.39530174543124,7.586237844439522,9.454545454545451,4,0.2060687851715101,0.2197917445407711,-0.0238878816358788,1.1712726,False,0.9933537610387054,113.63500323398172,5,1,4,114.05842425857244,7.563897479924946,1.0,108.07560789870398,1.0029535519980102
1.0,-5,-1,-3,3.005546859660825,561.7715176986829,130.00664103146647,1.0,0.4910462464764288,1.0966895558033267,443.8045977011495,21.407585430516367,219.36247677355985,10.581280559292145,9.195402298850574,4,0.2213060584577988,0.411847236320682,-0.0336498765155539,1.3588071,False,0.9934633537853924,217.92858187013096,5,1,3,219.12907611383994,10.570022125764474,1.0,212.11085851555367,1.0010651286623353
1.0,-5,-1,-2,6.046940926059563,570.6251437491616,153.94233826623162,1.0,0.515110198656766,1.1191510620881508,1124.3977272727273,34.06022672299008,582.9399905799689,17.658403039652814,22.602272727272727,4,0.2241093302477566,0.3292438076742314,-0.0402448484846518,1.7086287,False,0.993564939829285,579.1887366646707,5,1,2,583.2353721467272,17.667350730393864,1.0,575.4248042315721,0.9994935465493614
1.0,-5,-1,-1,9.11761379882995,580.7890267001571,176.46751601876394,1.0,0.5427028985690665,1.1333090267062345,266.0681818181818,16.875409392034324,145.31826430906733,9.21683000799828,11.931818181818182,4,0.2347351091758582,0.1554441873626046,-0.0448253648190721,1.4331292,False,0.9936533041890928,144.39597348972868,5,1,1,145.56987980759268,9.232788754053447,1.0,142.21113869305643,0.9982715140051092
1.0,-5,-1,0,12.191574750243092,592.1860443682826,197.7913388998558,1.0,0.5738541333644274,1.1381491100403704,613.1,25.1345048356504,354.0513683789314,14.514607454883205,11.9,3,0.147247607274835,0.3316177675346523,-0.0393445321842182,1.6217068,False,0.9937257714230228,351.8299691657304,5,1,0,354.96937193298174,14.552241714821914,1.0,353.06919092541983,0.9974138513724399
1.0,-5,-1,1,15.25042117423544,604.7450161119964,218.0970860326355,1.0,0.6085886746947343,1.1333090267062345,209.3777777777777,14.871108786610698,128.22188359724055,9.106991200482002,7.622222222222222,3,0.2703797824317462,0.1749081022618668,-0.0004211742354414,1.5494255,False,0.9937846856825356,127.42494428830636,5,1,1,128.61768479470274,9.135103079057664,1.0,142.21113869305643,0.9969226533808787
1.0,-5,-1,2,18.28205333763444,618.4086920439349,237.55079102918225,1.0,0.6469433510149254,1.1191510620881508,846.8089887640449,29.560971379683902,551.2277106332529,19.24262353603649,17.191011235955056,3,0.2976677904251801,0.2415615120732184,-0.01009161613214,1.9233687,False,0.9938496093224584,547.8374448605715,5,1,2,553.0018260458187,19.30455553679579,1.0,575.4248042315721,0.9967918452905454
1.0,-5,-1,3,21.27936666517178,633.1390079056929,256.3073744456821,1.0,0.6889762185113371,1.0966895558033267,342.62790697674416,19.072872691022177,237.51149277859332,13.22141708885441,13.372093023255816,3,0.1451433718177668,0.3330252507509499,-0.0293666651717785,1.7319845,False,0.9938991875451988,236.0624797052913,5,1,3,238.2235877752665,13.261056875745393,1.0,212.11085851555367,0.9970108123913197
1.0,-5,-1,4,24.23906878494671,648.9205156350384,274.51531065508107,1.0,0.7347692420891656,1.0674003632053632,179.4367816091954,13.82338151835248,132.649576293438,10.219006855270246,7.563218390804598,3,0.0949760578220093,0.4000463274065851,0.01093121505329,1.6031092,False,0.9939317690261618,131.84462802590764,5,1,4,132.97308995231384,10.24392957564526,1.0,108.07560789870398,0.9975670742178598
1.0,-5,-1,5,27.16069006597624,665.7628493936071,292.32056321855055,1.0,0.784425491159544,1.0329777221298078,13.415730337078651,4.5697995354796905,10.58771432382059,3.60649258617424,4.584269662921348,3,0.0,0.0,0.0,1.5021685,False,0.9939483194451592,10.523640858926916,5,1,5,10.604170580271994,3.612098079963834,1.0,9.917749739709526,0.9984481335596375
1.0,-5,-1,6,30.045802063723443,683.7029749761801,309.87031955641675,1.0,0.8380612699080175,0.9951080693195584,305.5681818181818,17.952742861180557,257.6436914893484,15.13708304179982,10.431818181818182,4,-0.0164286049449629,0.5154440099889825,-0.0036765495931554,1.7155073,False,0.9939496558898536,256.08485849802946,5,1,6,257.7357838204383,15.142493650750355,1.0,247.68760444556054,0.9996426870583321
1.0,-5,-1,7,32.89742784107867,702.8078687113505,327.316943537936,1.0,0.8957929426996815,0.9553060913548088,111.71428571428572,11.120020272617417,100.68337335342046,10.022005204141694,7.2857142857142865,4,0.0,0.0,0.0,1.5061321,False,0.9939363909700912,100.07286874159298,5,1,7,100.56858625534909,10.010579316669673,1.0,83.61655443072381,1.0011413812438401
1.0,-5,-1,8,35.71961519046721,723.178225369948,344.8225321629364,1.0,0.9577175344261676,0.9148258131498818,66.82758620689656,8.847991860772236,64.39419427471364,8.525810060828647,7.172413793103448,3,0.0,0.0,0.0,1.2566875,False,0.9939087182406672,64.00195109372115,5,1,8,64.20560516112151,8.50084080730919,1.0,61.05542800976478,1.0029372686873501
1.0,-5,0,-5,15.236928506509912,487.16088304767993,30.257886286619964,1.0,0.3127196558377227,1.048791110986528,650.5555555555554,26.092191727331045,204.5920557702028,8.205686815611347,19.444444444444443,5,0.4809076128771608,0.5560456497441351,-0.0498307358256706,1.5570076,False,0.9943763880311988,203.4415094366518,5,0,5,205.22331704191518,8.231005160817842,1.0,213.18112577127266,0.9969240275383354
1.0,-5,0,-4,16.900559993899435,502.73774496812337,63.04481066615909,1.0,0.3487312219342371,1.0848752329296791,1346.16091954023,37.13134731412798,472.0948449934586,13.021858977044577,20.83908045977012,4,0.4835286120069781,0.5443804383527677,-0.0805198359673973,2.0924268,False,0.9943941294209332,469.4483423913807,5,0,4,473.60682734139874,13.063564200305233,1.0,432.4101484818623,0.9968075157268579
1.0,-5,0,-3,18.786413920029105,518.0979107690409,92.68393047266515,1.0,0.3851851001037007,1.1156688515241593,153.93333333333334,12.976697063069118,59.625746159511024,5.026495745375258,9.066666666666666,4,0.0,0.0,0.0,1.0989026,False,0.994416510120912,59.29282640929633,5,0,3,59.81689372293508,5.042609630335616,1.0,59.41093560104735,0.9968044552044205
1.0,-5,0,-2,20.8215756619434,533.5403459895299,119.77706021225504,1.0,0.4227662506694722,1.139342378679062,380.1149425287357,19.81012391128252,161.59874013841124,8.42190271382731,7.885057471264368,3,0.335052401728376,0.3443542664215471,-0.0619383876984436,1.2962617,False,0.9944370168893284,160.69976907631548,5,0,2,162.09231832500478,8.44762610415571,1.0,156.27279153111027,0.9969549563378822
1.0,-5,0,-1,22.95762322408666,549.2375910788953,144.7765636308284,1.0,0.4619389269731969,1.1542909224429805,635.5348837209302,25.53594270689241,295.2159022991044,11.861845132931776,10.465116279069768,4,0.2780907548840332,0.3919217167798763,-0.0350887377782385,1.6199315,False,0.9944528731471812,293.57830224008194,5,0,1,296.0196767036827,11.89414097958052,1.0,296.7271456887803,0.9972847264292405
1.0,-5,0,0,25.161755429535305,565.2971849926552,168.0389525498228,1.0,0.5030499755420529,1.1594060653280427,-5.538461538461538,2.4615384615384617,-2.8016365951215336,1.2451718200540154,7.538461538461538,3,0.0,0.0,0.0,1.1664437,False,0.9944626459816842,-2.786122941463677,5,0,0,-2.8077866083340943,1.247905159259598,1.0,-0.5803125249609562,0.9978096579012429
1.0,-5,0,1,27.411619376027744,581.7948235325806,189.8562958360371,1.0,0.5463858794885654,1.15429092244298,527.4942528735631,23.41572566071208,289.819396282542,12.86522353094118,13.50574712643678,3,0.2407719173922942,0.2094783649997964,-0.0700384737604657,1.4768015,False,0.9944655705531428,288.2154112814855,5,0,1,290.2433807563573,12.88404440731884,1.0,296.7271456887803,0.9985392105318289
1.0,-5,0,2,29.69205990930746,598.7932470816696,210.4759519122001,1.0,0.5922049192643801,1.139342378679062,266.08988764044943,16.776654293291212,158.45747566663363,9.990557375253688,9.910112359550562,4,0.0527944024086082,0.4381585172478139,-0.0491297311012104,1.5133849,False,0.9944607520991948,157.57974042718033,5,0,2,158.5401000197324,9.995766743487996,1.0,156.27279153111027,0.9994788425572554
1.0,-5,0,3,31.99297875766609,616.3535713458738,230.1137980609847,1.0,0.6407547814217235,1.1156688515241593,79.82022471910112,10.027584729038352,51.43074455152176,6.461096175597433,13.179775280898877,4,0.0,0.0,0.0,1.4028322,False,0.994447797497561,51.14519064292049,5,0,3,51.398274940067864,6.457017111912525,1.0,59.41093560104735,1.000631725704642
1.0,-5,0,4,34.30788374767249,634.5425914789944,248.9637166812699,1.0,0.6922808923979172,1.0848752329296787,678.7906976744187,26.42155240678792,472.54772020875146,18.39365860047822,12.209302325581396,3,0.2026005606959415,0.4189690871676532,-0.0646009559895688,1.9079486,False,0.9944261919830308,469.9138299374514,5,0,4,471.6045389868113,18.356945793172564,1.0,432.4101484818623,1.0019999409334917
1.0,-5,0,5,36.632889110171874,653.4380579086002,267.204917271874,1.0,0.7470281037333244,1.0487911109865282,316.4782608695652,18.544637814808343,237.7506170735364,13.931443732538284,17.52173913043478,4,0.1378638000230694,0.3644186055187788,-0.0025727440735181,1.7478033,False,0.9943955477393668,236.41815509021168,5,0,5,236.9012527230067,13.881673633922016,1.0,213.18112577127266,1.0035853096628526
1.0,-4,-5,3,-6.010494673693614,732.0881859129217,395.2633452037419,1.0,0.9851600506000224,0.8991963601749133,25.55056179775281,6.1257575814113725,25.376796238403312,6.084097217893769,7.449438202247191,4,0.0,0.0,0.0,1.3108301,False,0.991905854350546,25.17139275353316,4,5,3,25.179023779112672,6.036681190352622,1.0,28.25742373412116,1.0078546515951385
1.0,-4,-5,4,-2.353466439884812,739.8122271218087,413.5136155626888,1.0,1.0077631887788667,0.8828388841643183,18.86046511627907,5.633141905108868,19.159846559038176,5.722559538259529,8.13953488372093,4,0.0,0.0,0.0,1.228205,False,0.9920164239764204,19.00688246743397,4,5,4,19.069942780281426,5.695707562954574,1.0,18.306659617834157,1.0047144230998801
1.0,-4,-5,5,1.367339176803597,749.3501286302597,432.1467513827813,1.0,1.0351870895661988,0.8630631221950811,11.153846153846152,4.837075047244939,11.638066310834606,5.04706622037352,7.846153846153846,4,0.0,0.0,0.0,1.1036865,False,0.9921164933318818,11.54631753746914,4,5,5,11.6141275150849,5.036684711610996,1.0,8.351988066233258,1.0020611790010583
1.0,-4,-5,6,5.133219919884652,760.7463875024614,451.3343881620088,1.0,1.0673172920283698,0.8406066970907724,27.37209302325581,6.76464419115971,29.444015860093437,7.276692019246392,11.627906976744187,4,0.0,0.0,0.0,1.2901087,False,0.9922120794101936,29.214708202730023,4,5,6,29.446140423598802,7.277217076506832,1.0,20.869572695804592,0.9999278491688621
1.0,-4,-5,7,8.928352532718208,774.0726580925922,471.2762360283983,1.0,1.1039829827042429,0.8161997888677689,11.153846153846152,4.837075047244939,12.409236135957876,5.381498510979011,7.846153846153847,4,0.0,0.0,0.0,1.2315207,False,0.9922976894497484,12.313656345547322,4,5,7,12.429916227221893,5.390466821286342,1.0,15.239348398647747,0.9983362646307521
1.0,-4,-5,8,12.740036367634929,789.4368865616725,492.2103010727666,1.0,1.144933309502645,0.7905176943115148,53.11764705882353,7.918486101858657,61.28381077010872,9.135852785697356,5.88235294117647,3,0.0,0.0,0.0,1.4172945,False,0.9923691538731048,60.81616344005226,4,5,8,61.449773628164316,9.160593613985226,1.0,61.51753777676512,0.9972992112377851
1.0,-4,-4,3,-3.506997319462726,684.6319328463617,370.65044564586674,1.0,0.8430895088518766,1.0079200259808718,136.4367816091954,12.317302733325546,115.9883235050244,10.4712473959881,9.563218390804597,4,0.0,0.0,0.0,1.6794736,False,0.9917241298107432,115.0284191962273,4,4,3,115.33693152017763,10.412440729773989,1.0,97.71900622792329,1.0056477311842895
1.0,-4,-4,4,0.3825982509350183,693.5769662965672,388.2372055086003,1.0,0.8696750844681365,0.985041762485043,54.69767441860465,8.331166114439961,47.95974380892047,7.304891784250977,9.30232558139535,4,0.0,0.0,0.0,1.5741123,False,0.9918569375544244,47.56920462021063,4,4,4,47.83010206323524,7.285145662863734,1.0,40.95907388646636,1.0027104634966875
1.0,-4,-4,5,4.292953847954408,704.2290061823767,406.0370904329749,1.0,0.9011412281889208,0.9577945028864704,95.39325842696628,10.278006592610147,86.6580593735471,9.336845393807604,6.606741573033708,3,0.0,0.0,0.0,1.5453662,False,0.9919769572645216,85.9627980598195,4,4,5,86.62722794283727,9.333523506566086,1.0,79.62761369793881,1.0003559092382615
1.0,-4,-4,6,8.204680923788231,716.5964288166801,424.19473527312266,1.0,0.9374179200522518,0.9273744547201296,64.61363636363636,8.729077701605203,61.05331778449656,8.24809103580488,7.386363636363637,3,0.0,0.0,0.0,1.4312191,False,0.992083359348462,60.56998060701254,4,4,6,61.139117763523736,8.259682314765087,1.0,59.42178942714968,0.9985966434883959
1.0,-4,-4,7,12.102913071616854,730.7124184942285,442.8764753209663,1.0,0.9784065511875248,0.8949064134435659,41.59340659340659,7.396714643244344,41.01609285868569,7.294048732824948,8.406593406593407,4,0.0,0.0,0.0,1.3475628,False,0.992177915078463,40.6952614971954,4,4,7,41.12163259197011,7.312817267421313,1.0,30.881152169133014,0.9974334741440923
1.0,-4,-4,8,15.977129569353394,746.6428766524436,462.2777561990194,1.0,1.023962201552819,0.8613715276165861,1.6046511627906972,3.458554736495089,1.6558950013704554,3.569002181239396,6.395348837209303,4,0.0,0.0,0.0,1.0391229,False,0.992274350738172,1.643102137375453,4,4,8,1.6611125357007868,3.580247695834363,1.0,4.623461446241732,0.9968590121269958
1.0,-4,-4,9,19.82080256453105,764.4958398714895,482.63279385378223,1.0,1.0738665236120557,0.8275735894045902,4.454545454545455,3.21875957833767,4.820397355446875,3.483116362277964,3.545454545454545,3,0.0,0.0,0.0,1.106976,False,0.9923636764382776,4.783587241544612,4,4,9,4.835576258909629,3.49408431431885,1.0,4.53986550880499,0.9968609938815903
1.0,-4,-4,10,23.630958568318874,784.4334122216292,504.22771048631887,1.0,1.1277891340211137,0.7941351948172243,17.261904761904763,5.485240968337273,19.61649346765436,6.233448458212031,7.738095238095237,4,0.0,0.0,0.0,1.1069373,False,0.9924193972324338,19.467788622983512,4,4,10,19.66713279927397,6.249539900045385,1.0,21.8416610982648,0.9974251797587151
1.0,-4,-3,2,-3.243249282203294,635.0105612871205,329.5513291672581,1.0,0.6981615596570134,1.150891484959664,31.953488372093023,7.030106007830982,22.489059633951324,4.94783140426037,11.046511627906977,3,0.0,0.0,0.0,1.4696469,False,0.9919799956714808,22.30869727834271,4,3,2,22.36761027897677,4.921111259338744,1.0,27.94129551517351,1.0054296973820536
1.0,-4,-3,3,0.8324764501321624,644.0783388042777,346.8892228609431,1.0,0.724402027911374,1.1265061034741437,108.82758620689654,10.95249714982317,79.45492678489131,7.996408718433774,7.172413793103448,3,0.0,0.0,0.0,1.4931828,False,0.9921968005131498,78.83492414097573,4,3,3,79.26397015829747,7.977190687588794,1.0,88.07545255022467,1.0024091226595448
1.0,-4,-3,4,4.890966365105385,654.7768902829818,364.1718524109624,1.0,0.755473554052974,1.0948317442083872,37.14772727272727,7.260154259795935,28.279547826904626,5.526956686024228,9.852272727272728,4,0.0,0.0,0.0,1.5245718,False,0.9923824001534488,28.064125547717858,4,3,4,28.278177990927656,5.5266889651908535,1.0,25.038787820538307,1.0000484414511221
1.0,-4,-3,5,8.910809584224097,667.0603353583383,381.5150009019532,1.0,0.7913177899968065,1.0577786900019512,358.52272727272725,19.605154597117043,285.8394231556723,15.630602064049404,16.47727272727273,4,0.1298376746359508,0.3815057908316248,-0.0027945662678465,1.862139,False,0.9925342315520004,283.7054122090823,4,3,5,286.3140354197011,15.656555361015412,1.0,289.8007552134575,0.9983423367166298
1.0,-4,-3,6,12.877239583147457,680.9044731072697,399.04780207999136,1.0,0.8318810162733211,1.017222387008036,101.80232558139537,10.699538513018354,85.3145013203322,8.96664970453947,8.19767441860465,4,0.0,0.0,0.0,1.6425495,False,0.9926497928606648,84.68742206363868,4,3,6,85.54784600277915,8.991174492184454,1.0,81.02052711429779,0.9972723488275862
1.0,-4,-3,7,16.781341481875273,696.31324679744,416.91720742033885,1.0,0.8771072901878266,0.974820210106471,66.53333333333333,9.277092456391951,58.78334082441973,8.196470256368857,12.466666666666669,3,0.0,0.0,0.0,1.6090441,False,0.9927450683939494,58.3568717071634,4,3,7,58.97132275690365,8.222681565503896,1.0,60.78900963503084,0.9968123161615547
1.0,-4,-3,8,20.61910576028976,713.3251618362729,435.293434469105,1.0,0.9269238024808518,0.931919151949419,77.11764705882352,9.342946935493446,71.99864015709919,8.722769691123501,5.882352941176471,4,0.0,0.0,0.0,1.4508401,False,0.992826843592722,71.48218265014098,4,3,8,72.22015161892529,8.74960621833064,1.0,56.61119475964195,0.9969328302854457
1.0,-4,-3,9,24.390482892522584,732.0203925984056,454.3770776743841,1.0,0.9812171137727776,0.8895375226241776,82.20454545454545,9.956594849231111,81.23933844427465,9.83968920741088,10.795454545454549,4,0.0,0.0,0.0,1.3034648,False,0.992874983653892,80.6605068299122,4,3,9,81.43440429926035,9.863315537028935,1.0,69.07085778749779,0.9976046259972767
1.0,-4,-3,10,28.09853556388319,752.5295836596265,474.40878407892615,1.0,1.0397985026157752,0.8483934930231315,22.347826086956523,5.609194450351365,23.4035774970164,5.874182862522464,5.652173913043479,4,0.0,0.0,0.0,1.1779361,False,0.9928924800021514,23.23723610193516,4,3,10,23.43167170183193,5.8812343697753455,1.0,14.458399000441492,0.9988010157716005
1.0,-4,-3,11,31.74873763493372,775.0457073604804,495.6827842239302,1.0,1.1023561653698764,0.8089557540334945,24.0,5.637178175095921,26.64622892816064,6.258730840101531,5.0,3,0.0,0.0,0.0,1.0944648,False,0.9928815083066728,26.456547968877032,4,3,11,26.63292397667268,6.255605740845338,1.0,27.046988771272442,1.000499567809363
1.0,-4,-2,0,-5.137768627828024,580.6759157600557,269.6693299746347,1.0,0.5481423756847762,1.3037659411661564,124.23529411764706,11.954932673374346,68.61988998141739,6.603165152129447,11.76470588235294,4,0.0,0.0,0.0,1.4045124,False,0.992403649728751,68.09862926154396,4,2,0,68.13902928774957,6.5568928165673235,1.0,64.06317177870774,1.0070570523045927
