run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega,background_transmission,shadowed,transmission,I_before_absorption
2.0,-3.0,-1.0,3.0,-5.631179811919139,540.6538165710069,351.87168991996447,1.0,0.4479788465548329,1.6775795973631074,256.9772727272727,17.027763546777326,115.74553844067698,7.6695018172052745,21.022727272727277,4,-0.0728662532715134,-0.0171260840314744,0.0055298985742515,1.2362396,False,0.9945988742034576,115.12038222717035
2.0,-3.0,-1.0,4.0,-2.9500469710387165,555.601965263014,374.0622446929133,1.0,0.4853220981422416,1.5780120999980205,247.04651162790697,16.404648525329307,120.54847001471093,8.004789332285972,13.953488372093023,4,-0.0340611640194765,-0.0583777168885717,0.0952519207680278,1.3272725,False,0.9945968733352324,119.8971313619775
2.0,-3.0,-1.0,5.0,-0.2185430494191393,571.0398355585878,396.1581520261473,1.0,0.5247881530209327,1.4727273854930232,46.79310344827586,8.400285935906828,24.689891405382436,4.432322975990662,15.206896551724135,3,0.0,0.0,0.0,1.2835739,False,0.9945959635685063,24.556466332738125
2.0,-3.0,-1.0,6.0,2.555110194497246,587.0133659723414,418.37171626218174,1.0,0.566485277922361,1.368778946962249,297.4651162790698,17.901131634375478,169.42615996608853,10.195884578998312,14.534883720930232,4,-0.0059095218689435,0.0519515400937393,0.092042212779221,1.4216194,False,0.9945902634001993,168.50960906755628
2.0,-3.0,-1.0,7.0,5.366326436578959,603.5804829490552,440.9293054149728,1.0,0.6105017198731995,1.2703630025700643,10.620689655172413,5.049575864271856,6.519344319528177,3.0996032080397784,9.379310344827584,4,0.0,0.0,0.0,1.2776251,False,0.9945707701463324,6.483949300722256
2.0,-3.0,-1.0,8.0,8.213350369053643,620.8145712061727,464.0802396100553,1.0,0.6568934257526908,1.1795231309287544,464.35632183908046,22.006055568903708,306.70807652905,14.535034106564437,12.64367816091954,3,-0.020176312483727,0.0567177387209767,-0.0100173175255555,1.7596474,False,0.9945372762099444,305.0326150227926
2.0,-3.0,-1.0,9.0,11.096718265270312,638.8084399369228,488.1078534228941,1.0,0.7056650318734109,1.096916416295262,45.909090909090914,7.756628730073288,32.57589058849647,5.503900945170321,9.090909090909092,4,0.0,0.0,0.0,1.5341959,False,0.9944913098118987,32.39644009964296
2.0,-3.0,-1.0,10.0,14.018919302297888,657.679393339153,513.3439921888579,1.0,0.7567424473108253,1.0224066202681246,135.04651162790697,12.53445225127883,102.76775637001788,9.538473224249167,13.953488372093023,4,0.0,0.0,0.0,1.7217871,False,0.9944308537994638,102.19542771009216
2.0,-3.0,-1.0,11.0,16.984217848862244,677.5761421237196,540.1888007471916,1.0,0.8099346238806064,0.9554560263055826,22.16279069767442,5.7354702731032114,18.05232241490698,4.671729295446454,6.837209302325581,4,0.0,0.0,0.0,1.3537269,False,0.9943546949417827,17.950411547865535
2.0,-3.0,-1.0,12.0,19.99861594385098,698.68859488237,569.1387056919847,1.0,0.8648814039404036,0.8953602301664944,43.766666666666666,7.316571753370716,38.071502140175596,6.36449833588427,6.233333333333333,4,0.0,0.0,0.0,1.1694555,False,0.994260115429313,37.85297611245833
2.0,-3.0,-1.0,13.0,23.06995217370698,721.2621405399486,600.8273204179729,1.0,0.9209837633161118,0.8413785346553934,38.625,7.014636778353631,35.782375353367115,6.49839135716721,6.375,4,0.0,0.0,0.0,1.0234932,False,0.9941485859109519,35.57299785808482
2.0,-3.0,-1.0,14.0,26.208151318761168,745.61908236412,636.0872997381349,1.0,0.9773125505941238,0.7928007630125726,105.3103448275862,10.618338297705458,103.54042368607779,10.439878893061344,4.689655172413793,3,0.0,0.0,0.0,1.22098,False,0.9940187420851156,102.92112170739496
2.0,-3.0,-1.0,15.0,29.42566263273136,772.191846076648,676.0473599953502,1.0,1.0324923780908577,0.7489775385752606,41.39325842696629,7.20235043485046,43.00207892117199,7.482282226315566,6.606741573033708,4,0.0,0.0,0.0,1.4315495,False,0.9938641317442394,42.73822383018786
2.0,-3.0,0.0,-3.0,11.312106711111907,428.825297684257,193.02259009783103,1.0,0.1984608378323956,1.747985184977547,1503.5168539325844,39.04580388673627,299.81104308525676,7.785987340790841,13.483146067415731,4,-0.0842994576255478,-0.1044606162201091,-0.0493461672788626,1.1653808,False,0.9952575844303904,298.3892145265883
2.0,-3.0,0.0,-2.0,8.829314152983017,447.999028479304,222.08962943644164,1.0,0.2376030274665944,1.84351180048982,902.816091954023,30.281370867053838,215.5426368714561,7.229519481249639,9.183908045977011,3,-0.1098694900693999,-0.0542894164224208,-0.0395719512793419,0.8163739,False,0.9952176507043679,214.5118366938352
2.0,-3.0,0.0,-1.0,7.786186664357075,465.56865001016433,249.07091882823065,1.0,0.2747464523939265,1.908936843350028,433.6162790697674,21.51515684442067,119.71175556159852,5.93985355566951,18.38372093023256,3,-0.0781130750301599,-0.1242371540602107,-0.0299752253042155,0.93320864,False,0.995178241399792,119.1345343746734
2.0,-3.0,0.0,0.0,7.650186214354733,482.31379394866445,274.48453133676264,1.0,0.3113167402986904,1.9323434422134045,5.930232558139536,4.5259303386112935,1.8551920228507288,1.4158753097541172,9.069767441860463,3,0.0,0.0,0.0,0.96093,False,0.9951426302363477,1.8461806692131648
2.0,-3.0,0.0,1.0,8.131130710362328,498.6556402708618,298.7050498040172,1.0,0.3481376435259565,1.908936843350028,357.59090909090907,19.42505198520969,125.10244074873312,6.795814304112959,12.40909090909091,3,-0.0469423405501174,-0.0631844647456318,0.0246591769837554,1.1301863,False,0.9951113318984093,124.49085643721364
2.0,-3.0,0.0,2.0,9.053973326805902,514.8490433951606,322.03184432106644,1.0,0.3857475598224241,1.84351180048982,555.0344827586206,24.276972283913008,215.16186513955682,9.4110884977568,21.96551724137931,4,-0.0242225777008116,-0.061675792623248,0.0429628131824735,1.1734945,False,0.9950796680562749,214.1031973414392
2.0,-3.0,0.0,3.0,10.306001443108812,531.0643859474917,344.7219473060171,1.0,0.4245339090851584,1.7479851849775472,651.1123595505617,25.850318856382493,277.79530298685654,11.028967663849087,10.887640449438202,3,0.0166262807691737,-0.0761988911620505,-0.0470142374928705,1.2283528,False,0.9950466126734313,276.4192752536611
2.0,-3.0,0.0,4.0,11.811409742319086,547.4278541564144,367.00900666562734,1.0,0.4647972810130311,1.6361835570897532,2052.4827586206893,45.66209969323321,958.7728157440142,21.330059758984707,20.517241379310345,3,-0.0222063485613261,-0.0583847450507164,-0.036711760543012,1.629195,False,0.9950098603835785,953.988405533022
2.0,-3.0,0.0,5.0,13.517725434637583,564.0434610149048,389.11609330287536,1.0,0.5067831159037552,1.519676154516219,170.45238095238096,13.8974724043268,86.81930371984502,7.078627302639385,14.547619047619047,4,-0.0402555324245668,-0.1391948835098446,0.0834959647213207,1.396176,False,0.9949675363788522,86.38238873226152
2.0,-3.0,0.0,6.0,15.387996499051807,581.006301743833,411.2658157819954,1.0,0.5506958374464026,1.4062253731697218,652.9333333333334,25.94444206519142,361.40431398994275,14.360475729664566,13.066666666666666,4,0.0522905804883748,-0.0146296173079463,-0.0022543389687044,1.5122502,False,0.9949180319045039,359.5676687966712
2.0,-3.0,0.0,7.0,17.396039989758748,598.4114526046001,433.6896066245593,1.0,0.596701736226124,1.300128248812606,47.27586206896552,8.116204193543684,28.355318831169004,4.867971678043223,11.724137931034482,4,0.0,0.0,0.0,1.3904331,False,0.9948605813992708,28.209588978138488
2.0,-3.0,0.0,8.0,19.52343311571059,616.360827088868,456.6374554118982,1.0,0.6449230447241832,1.2032330668163245,97.63636363636364,11.04891453477192,63.2975325260933,7.162997484702289,15.363636363636363,4,0.0,0.0,0.0,1.469041,False,0.9947929784814868,62.96794091216115
2.0,-3.0,0.0,9.0,21.75755703964313,634.9693864577613,480.38923759319897,1.0,0.6954235875059576,1.1159076977461997,216.36666666666665,15.213772999781773,151.2660138639241,10.636235391346098,9.633333333333333,3,-0.0621618229408795,-0.1101219200840546,-0.0075570396431317,1.6170017,False,0.9947144087858076,150.46648355003902
2.0,-3.0,0.0,10.0,24.09031160065496,654.3717299302876,505.2689645554631,1.0,0.7481850595698302,1.037732273620628,59.69767441860465,8.626026247722217,44.90615953713405,6.4887236332777345,9.30232558139535,4,0.0,0.0,0.0,1.5104184,False,0.9946276535656428,44.66490809106405
2.0,-3.0,0.0,11.0,26.51728195433799,674.7300307721388,531.6637622755688,1.0,0.803071957789514,0.9679281133155814,99.95348837209302,10.836161242863696,80.71156807410037,8.750105474653052,11.046511627906977,4,0.0,0.0,0.0,1.4357419,False,0.9945271230658452,80.26984359486816
2.0,-3.0,0.0,12.0,29.037230464890484,696.2444772297235,560.0502968438499,1.0,0.8597823191250444,0.9055993202446035,146.65555555555557,12.752724230870909,126.80051749977058,11.026190081109666,10.344444444444443,4,0.0,0.0,0.0,1.42721,False,0.994411191329369,126.09185366812736
2.0,-3.0,0.0,13.0,31.651844374704893,719.1678702384193,591.0329948831372,1.0,0.9177807307182771,0.8498580062431631,146.93103448275863,12.444072267616606,135.6264873368169,11.48665301216799,5.068965517241379,3,0.0,0.0,0.0,1.2720487,False,0.9942782921000445,134.85047219277862
2.0,-3.0,0.0,14.0,34.36571023342444,743.8269971121908,625.4013512008494,1.0,0.9762097645401884,0.7998826461938157,21.022727272727277,5.275224722015982,20.6438466983777,5.180152367864608,3.977272727272728,4,0.0,0.0,0.0,1.0177767,False,0.9941263341446176,20.52259164090169
2.0,-3.0,0.0,15.0,37.18652126493075,770.6552379933931,664.2191136923814,1.0,1.0337764518524932,0.7549401445062626,61.382022471910105,8.39061071605399,63.841407003965585,8.726796090509607,5.617977528089887,3,0.0,0.0,0.0,1.4642401,False,0.9939519251917432,63.45528939854123
2.0,-3.0,1.0,-1.0,33.69055449036728,471.51260937700135,241.3548595816568,1.0,0.2874413488534361,1.818276712254363,1478.720930232558,38.78742805918159,427.0869830064422,11.202658520407915,16.27906976744186,3,-0.0674848360664555,-0.1768172602237143,0.0147194497231595,1.210365,False,0.9952200738401873,425.0455387638542
2.0,-3.0,1.0,0.0,30.665717390765398,488.7374659176303,267.01792775553434,1.0,0.3255130800154632,1.8384697016436835,138.3111111111111,13.048522928564902,45.23759004305197,4.26779689764464,20.68888888888889,3,0.0,0.0,0.0,1.0238761,False,0.9952359472573993,45.02207577813873
2.0,-3.0,1.0,1.0,28.81790794177607,505.4121684108704,291.4128914526914,1.0,0.3635661673706502,1.8182767122543628,1162.4444444444443,34.44767009985787,424.6541047976503,12.584123549759068,15.555555555555554,3,-0.0689797236474873,-0.2055375212509034,-0.0436114668398843,1.2470459,False,0.9952228570811872,422.6254714479714
2.0,-3.0,1.0,2.0,27.82060749988,521.844707647979,314.8588390831178,1.0,0.4022381356516782,1.761469711820366,820.1931818181818,29.09880264001673,331.5065614117532,11.761185313693073,16.80681818181818,3,-0.0443457257698582,-0.1389936819873014,-0.0553151695031068,1.2053585,False,0.9951929003269094,329.91297632876336
2.0,-3.0,1.0,3.0,27.460681383769757,538.2398500984859,337.6247275676603,1.0,0.4419828993428717,1.6775795973631074,306.8837209302326,18.187592868295905,136.29810768806533,8.077764711127344,15.116279069767442,4,0.0159231906307013,-0.1190899433009349,0.0423484624768519,1.224376,False,0.995152163434986,135.63735673787292
2.0,-3.0,1.0,4.0,27.592760717804225,554.7474217493481,359.95145060406065,1.0,0.4831483208603261,1.5780120999980207,292.2584269662921,17.53802297056156,141.89839964208196,8.51512621292451,9.741573033707866,3,-0.0846039059510985,-0.1820014274564414,0.0582109523326934,1.2141895,False,0.9951075459780466,141.2041682460443
2.0,-3.0,1.0,5.0,28.11447420526767,571.488514471254,382.0662785891027,1.0,0.526014921964082,1.472727385493023,63.76744186046512,9.297324236922597,33.70925934941583,4.914826513565076,14.232558139534884,4,0.0,0.0,0.0,1.3333695,False,0.9950567470614857,33.54262595408169
2.0,-3.0,1.0,6.0,28.952039113623528,588.5711749323028,404.1938714552739,1.0,0.5708140553855002,1.3687789469622489,305.73255813953483,18.007963204585845,175.3937586151903,10.330873396921117,11.267441860465116,4,0.0378983622786108,-0.1054769874446037,0.0557947876258886,1.5070343,False,0.99499801334377,174.5164413750111
2.0,-3.0,1.0,7.0,30.051427506227498,606.1008503001054,426.5660517161702,1.0,0.6177332354799122,1.2703630025700638,1.908045977011494,5.21998557838038,1.1846683065015349,3.2409866164692884,16.091954022988507,4,0.0,0.0,0.0,1.262159,False,0.9949311620435533,1.1786634148237405
2.0,-3.0,1.0,8.0,31.37272806267117,624.1883133667797,449.4317628297228,1.0,0.6669117157327328,1.1795231309287544,450.3448275862069,21.76214518697824,301.8934166042811,14.588484114159481,14.655172413793103,4,0.1232262039367242,-0.04091703398268,-0.0140476358594945,1.6971811,False,0.9948552208098067,300.340241636879
2.0,-3.0,1.0,9.0,32.88643759518499,642.9566828382191,473.0684288008364,1.0,0.718427021541458,1.096916416295262,37.38636363636363,7.220426288324254,27.000623519196328,5.214628888633834,9.613636363636363,4,0.0,0.0,0.0,1.537709,False,0.9947686524514034,26.8593738735386
2.0,-3.0,1.0,10.0,34.57097260002664,662.5486988095751,497.79605838686336,1.0,0.7722716652197394,1.0224066202681246,120.41176470588236,11.714451489609836,93.48883216929345,9.095210853711228,10.588235294117649,4,0.0,0.0,0.0,1.5207636,False,0.9946706134168838,92.9905940414592
2.0,-3.0,1.0,11.0,36.41098711818964,683.1353192502827,523.9958791716303,1.0,0.8283181709298196,0.9554560263055824,34.30681818181818,7.246445766006216,28.572424365561496,6.0352004219991136,11.693181818181818,4,0.0,0.0,0.0,1.3125168,False,0.994558967878016,28.416960886785517
2.0,-2.0,-4.0,12.0,-3.706821619366053,723.9291749525128,649.0998738233773,1.0,0.9132220186806834,0.8112867203143374,34.81395348837209,6.238867424362993,32.016052634627506,5.737466958631494,2.186046511627907,3,0.0,0.0,0.0,1.015853,False,0.9930290047224768,31.792868882906586
2.0,-2.0,-4.0,13.0,0.6700119174404904,743.817967196292,688.4477774555779,1.0,0.9517511408293132,0.7704800076817074,0.0232558139534884,3.3250934753468937,0.02228887271742202,3.186841165558109,6.976744186046512,3,0.0,0.0,0.0,1.0388632,False,0.9930402376898152,0.0221337474611468
2.0,-2.0,-4.0,14.0,5.103062317337361,765.8209275807899,733.5102655269161,1.0,0.9880814760755784,0.7326573356438507,-4.1395348837209305,2.9550444536577727,-4.118954165110793,2.9403527213522067,8.13953488372093,4,0.0,0.0,0.0,1.1264411,False,0.9930185125192588,-4.090197738173325
2.0,-2.0,-3.0,10.0,-5.828227574779049,651.4547799458182,570.2764075135125,1.0,0.7318025446064486,0.9842567314239102,308.2758620689655,18.079623074370108,227.07255242172442,13.317248164572463,11.724137931034482,3,-0.2119474476667164,0.0456166382987248,0.0782275747790492,1.783609,False,0.9935021115358382,225.59706030281552
2.0,-2.0,-3.0,11.0,-1.5387978267891356,668.487768064963,600.3241715524504,1.0,0.773594145158653,0.9241009096952152,49.42528735632184,7.758484119700536,38.484639713277325,6.041087104163653,6.57471264367816,4,0.0,0.0,0.0,1.2118748,False,0.9935161977999065,38.235112921634574
2.0,-2.0,-3.0,12.0,2.7441947965681663,686.8132529456758,633.2669592271327,1.0,0.816362484097514,0.8694031843144023,87.88636363636363,10.035049629891232,72.21506631901602,8.245667980252742,8.113636363636363,3,0.0,0.0,0.0,1.2511666,False,0.9935202416006981,71.74713013647923
2.0,-2.0,-3.0,13.0,7.036008200217054,706.6040542699667,669.9684121757705,1.0,0.8591700727394229,0.8197299183601767,28.784090909090907,6.084641025151663,24.89267466702101,5.262038324679998,5.215909090909091,4,0.0,0.0,0.0,1.0245082,False,0.9934822115706933,24.7304294801018
2.0,-2.0,-3.0,14.0,11.355697207733812,728.1036731128532,711.6040126387638,1.0,0.9006951247124713,0.774611445016187,11.681818181818182,4.096465292488389,10.591628440276484,3.714168258846545,2.3181818181818183,4,0.0,0.0,0.0,1.0178405,False,0.9934031148723418,10.521756684141142
2.0,-2.0,-3.0,15.0,15.726896452799052,751.654217096339,759.8285836201837,1.0,0.939096306616733,0.7335843505521398,6.56179775280899,3.5432612328363104,6.203756086630461,3.3499247108492654,3.438202247191011,3,0.0,0.0,0.0,0.94298893,False,0.9932950213353482,6.162160034428901
2.0,-2.0,-2.0,8.0,-5.365586914258074,590.8509859152969,507.9320956584293,1.0,0.5735851919794597,1.2364316683709298,275.90909090909093,16.93717120994652,159.21229532717985,9.77353046179082,7.09090909090909,3,0.0218016953226651,0.1514220406857021,0.1155869142580741,1.4506526,False,0.9940021815070982,158.25736887796913
2.0,-2.0,-2.0,9.0,-1.221978557554337,607.0041530993584,533.2448573591862,1.0,0.6148049612033192,1.14223625026028,219.29411764705884,15.577243627520945,135.63487975130275,9.63462945994752,14.705882352941178,4,0.2074027781999348,0.2389318094426471,0.1116271719357897,1.5927441,False,0.9940150478942064,134.8231114921161
2.0,-2.0,-2.0,10.0,2.862362761578055,624.0182828075785,560.0951132500633,1.0,0.6580140404155591,1.0588044738885718,14.057471264367816,4.870128099727492,9.305668628065844,3.2238940717005358,5.942528735632184,4,0.0,0.0,0.0,1.2993836,False,0.9940192192954623,9.250013464692286
2.0,-2.0,-2.0,11.0,6.905122949971656,641.9711923180759,588.9494025846059,1.0,0.7028667203357079,0.9849597365624796,104.72619047619048,10.77357274141278,74.05369358698643,7.6181789006359075,7.273809523809524,4,0.0,0.0,0.0,1.4520842,False,0.9939889621682284,73.60855403325263
2.0,-2.0,-2.0,12.0,10.925234795537335,660.9779027018004,620.3997738924904,1.0,0.748847585767627,0.9195020725621966,91.14772727272728,10.330045492447413,68.67281898559558,7.782896682582117,9.852272727272728,4,0.0,0.0,0.0,1.2327492,False,0.993926804296542,68.25575551638792
2.0,-2.0,-2.0,13.0,14.943123345505256,681.1989410229851,655.2181324347882,1.0,0.7951955698081055,0.8613166782652808,95.54545454545456,10.51602476506708,76.4482305028024,8.414125915645378,9.454545454545451,4,0.0,0.0,0.0,1.2297204,False,0.993840167001145,75.97732216984717
2.0,-2.0,-2.0,14.0,18.98126971328594,702.8537699268506,694.4408906852464,1.0,0.8408047571611559,0.8094143006539571,20.318181818181817,5.458615905456784,17.191538962558187,4.61862231867249,5.681818181818182,4,0.0,0.0,0.0,0.8049615,False,0.9937227822825727,17.083623929592576
2.0,-2.0,-2.0,15.0,23.065161634712013,726.2423718251302,739.5059657274976,1.0,0.8840963031912189,0.7629380608766088,24.60465116279069,5.912833573282155,21.893689501514825,5.261352476451411,6.395348837209303,4,0.0,0.0,0.0,0.95600474,False,0.9935685409637189,21.752881134332775
2.0,-2.0,-1.0,5.0,-4.613567507539472,523.4559382713121,430.7745201770841,1.0,0.4059755958716713,1.789505037708062,53.30952380952381,8.668857650839673,21.76197325089914,3.538794474838706,13.69047619047619,4,0.0,0.0,0.0,1.1343405,False,0.9945038276026869,21.64236569420648
2.0,-2.0,-1.0,6.0,-0.8444402195501937,539.3801232001584,453.318907884645,1.0,0.4442233515945352,1.6117306146065138,596.046511627907,24.861868257224533,266.2387024940327,11.105159441840991,13.953488372093023,3,-0.0290533979003839,0.0030308590390291,0.0307199276158166,1.4251364,False,0.994512730948704,264.77777910157994
2.0,-2.0,-1.0,7.0,2.8315086469129653,555.7950493856142,476.3306382746052,1.0,0.4844938706363813,1.4573140420198205,396.95454545454544,20.58360797711062,193.38264985842972,10.027628351509998,17.045454545454547,4,0.0699617451142557,0.0922526442556659,0.1325659673497203,1.4265519,False,0.9945155076464819,192.3220441939781
2.0,-2.0,-1.0,8.0,6.436847303359571,572.7293595172096,500.0736403380005,1.0,0.5267583534680118,1.3245551819639991,19.0,5.878397362849466,10.06382704459347,3.1136407557427046,10.0,4,0.0,0.0,0.0,1.2825707,False,0.9944933146748565,10.008408715892225
2.0,-2.0,-1.0,9.0,9.992109172760308,590.2346366623605,524.852606988471,1.0,0.5709526460027146,1.210619666929896,118.82954545454544,11.749609849334158,68.224811013634,6.74592255981816,12.170454545454543,4,0.0,0.0,0.0,1.3861897,False,0.9944482423998837,67.84604340057255
2.0,-2.0,-1.0,10.0,13.51639705697326,608.3859880027009,551.0289578948515,1.0,0.6169459691205462,1.112578857682359,80.46067415730337,10.460179329104283,49.920181195140415,6.489804527633961,18.539325842696627,4,0.0,0.0,0.0,1.4383938,False,0.9943851846215317,49.639888594070015
2.0,-2.0,-1.0,11.0,17.02800242546681,627.2846251359731,579.0433291077218,1.0,0.6645006467839474,1.0278030410882912,154.47674418604652,12.840110684931732,103.23775641571598,8.581124791478812,6.523255813953488,3,0.227221667012941,0.0365150987046263,0.2219975745331908,1.577253,False,0.9943057655317257,102.6498964247063
2.0,-2.0,-1.0,12.0,20.54504856211648,647.0628208690897,609.4480425836466,1.0,0.7132190746994637,0.9540650327522436,164.51724137931035,13.634650200426504,118.02102748838527,9.781196260086475,13.482758620689657,4,0.0,0.0,0.0,1.3028069,False,0.9942027888225887,117.33683466866005
2.0,-2.0,-1.0,13.0,24.086194171528604,667.8920340212333,642.9553674353273,1.0,0.7624734332987508,0.8895275027068116,145.89655172413794,12.604980802150877,111.90538360113412,9.668256002490928,8.103448275862068,4,0.0,0.0,0.0,1.3394263,False,0.9940741108225364,111.24224469955224
2.0,-2.0,-1.0,14.0,27.67146149137829,689.9956573306476,680.51167862647,1.0,0.8113129215124246,0.8326913293712945,68.63636363636363,8.682175147349666,56.02640069228332,7.087074517279417,4.363636363636363,3,0.0,0.0,0.0,1.0339943,False,0.9939165824635431,55.68556870380732
2.0,-2.0,-1.0,15.0,31.32329240668105,713.6690115485416,723.4158393202028,1.0,0.8583427526550252,0.7823370616209743,26.454545454545453,5.688621381595061,22.850447189090975,4.913618443462504,3.5454545454545454,3,0.0,0.0,0.0,0.9308422,False,0.9937252946424875,22.70706736569203
2.0,-2.0,0.0,0.0,3.245402233843663,430.8141359095219,309.22354628088897,1.0,0.2028785221826861,2.8985151633201074,21764.795454545456,147.77076195527644,4437.393206137659,30.12741270808434,45.20454545454545,3,-0.0587699786905204,-0.0340763186183608,-0.0002053625689999,1.2184864,False,0.9950908860903058,4415.609537426626
2.0,-2.0,0.0,1.0,4.578819928614223,447.9569171196795,333.18652801575274,1.0,0.237884290614409,2.8212611176254714,3082.0,55.93177662441661,736.7929092634068,13.37123180382055,30.0,4,-0.039196928576473,-0.0561967025487888,0.0261713494622783,1.0051755,False,0.9950684574401907,733.1593836736087
2.0,-2.0,0.0,2.0,6.293653189328381,464.93210700553857,356.37697780141167,1.0,0.2736816468399571,2.621977777466321,1003.3595505617978,32.28188049208158,275.9688496039009,8.878964093641386,24.640449438202246,3,-0.0247681162505273,-0.0483981620697591,-0.0364687651599782,1.0863403,False,0.9950438049964263,274.60109417035204
2.0,-2.0,0.0,3.0,8.261525578034735,481.86061912041487,379.0375873557401,1.0,0.3105317178015322,2.3669126592192304,236.7241379310345,16.38352033009569,73.8786795234333,5.113094332126877,20.27586206896552,3,-0.0500117023893267,-0.1146344799113308,-0.0115255780347354,1.0679824,False,0.9950144435580297,73.510353196811
2.0,-2.0,0.0,4.0,10.407617593929588,498.8306498675146,401.3963019439733,1.0,0.3486346376424873,2.1093380597545828,663.2840909090909,26.402496340621447,232.41065946050446,9.251272071846527,21.715909090909093,4,-0.0470847027127092,0.0024229829493833,-0.0499041577840362,1.1558065,False,0.9949793577665692,231.24380868811755
2.0,-2.0,0.0,5.0,12.686419259451156,515.9170583030417,423.6767842486801,1.0,0.3881560824026371,1.875723436879308,1937.1666666666667,44.36483842964932,755.74919938437,17.308108641843447,19.833333333333336,3,-0.0543429482693227,0.0140793768186426,0.0059566759745894,1.3272368,False,0.9949372422846389,751.9230242943087
2.0,-2.0,0.0,6.0,15.06970208910127,533.191283304856,446.1072352704064,1.0,0.4292357236288053,1.6738615466192994,284.97727272727275,17.594248860784212,122.9508176806731,7.590876504670985,16.022727272727273,4,-0.1155217502341656,-0.0597037578012873,0.073942868881927,1.1917008,False,0.9948890799128248,122.32242587685434
2.0,-2.0,0.0,7.0,17.540077353320527,550.7272448382114,468.9292053066047,1.0,0.4719856667716784,1.5027583848881938,12.813186813186812,5.765891236486884,6.079068987016691,2.735560724219319,13.186813186813188,4,0.0,0.0,0.0,1.1538734,False,0.9948300528268789,6.047640521492055
2.0,-2.0,0.0,8.0,20.08735574781417,568.6056065552668,492.4075186147659,1.0,0.5164815306349567,1.3583989803669052,236.22988505747125,15.86237714176725,122.65127309989239,8.23579434225718,9.770114942528735,3,0.0261688549516065,-0.0844763875320495,0.075740138335604,1.3269581,False,0.9947583056625418,122.00837261620264
2.0,-2.0,0.0,9.0,22.706421905585472,586.9176064986337,516.8424278050816,1.0,0.5627464122312112,1.2362963613478466,43.977272727272734,7.718862401731197,24.880604032704603,4.367027491482081,10.022727272727272,3,0.0,0.0,0.0,1.3912033,False,0.9946724932584377,24.748052446986225
2.0,-2.0,0.0,10.0,25.39598644908702,605.7692155340022,542.585420102562,1.0,0.6107266006265896,1.1324102167593937,76.22988505747126,9.571572942189816,46.80974827104738,5.877523226541466,9.770114942528734,4,0.0,0.0,0.0,1.3957909,False,0.9945710089643981,46.55561856730508
2.0,-2.0,0.0,11.0,28.157885686225,625.2862685805007,570.060742927602,1.0,0.6602568679224994,1.0433763758793446,114.3076923076923,11.3674506777572,75.89354809550822,7.547315034699788,9.692307692307692,3,0.0,0.0,0.0,1.5026331,False,0.9944513176211952,75.4724389025257
2.0,-2.0,0.0,12.0,30.99675762771108,645.621308137129,599.7958765392241,1.0,0.7110122225648864,0.9664820163695425,30.820224719101123,6.361743775544055,22.038760270513816,4.549121469732685,6.179775280898877,4,0.0,0.0,0.0,1.2288417,False,0.9943189275848701,21.91355647747734
2.0,-2.0,0.0,13.0,33.92001422026931,666.9631809212237,632.4662451010428,1.0,0.7624420980428026,0.8995655446095678,17.379310344827587,5.451751401271008,13.328462165345874,4.181032552211602,7.620689655172413,4,0.0,0.0,0.0,1.0387112,False,0.9941670447397389,13.25071784184733
2.0,-2.0,0.0,14.0,36.93809237643217,689.5510315870704,668.9632244234258,1.0,0.8136821366245219,0.8409082923957136,24.126436781609197,5.451148667890567,19.749928428168168,4.46231646291874,2.8735632183908044,4,0.0,0.0,0.0,1.0083165,False,0.9939909757646169,19.631250629596224
2.0,-2.0,1.0,0.0,36.14624532295073,442.8764524403797,302.1389390012646,1.0,0.2273870814134024,2.6075318823323124,22300.685393258424,149.6624822850124,5095.646881715029,34.19747634285263,63.31460674157303,3,-0.0557138495136086,-0.0952643172362286,0.0288190643404533,1.4034544,False,0.9951411239439794,5070.887765091527
2.0,-2.0,1.0,1.0,32.99122596347604,459.6289086129369,326.09726846138216,1.0,0.2623795573360186,2.5508583476303017,337.8620689655172,19.387428250228258,89.0783057203098,5.111551190378416,24.13793103448276,4,-0.04811457379094,-0.1059984435885326,0.0289030400826817,1.0495418,False,0.9951704781424919,88.64810009580378
2.0,-2.0,1.0,2.0,31.225112310873044,476.2666518062675,349.2706591522237,1.0,0.2982455861170442,2.4007186649675925,2972.67816091954,54.81921548669615,890.8990041772857,16.42908577488605,20.32183908045977,3,-0.0689954120987295,-0.0870766954357691,-0.0145968406140752,1.2065252,False,0.9951612206139108,886.5881404407853
2.0,-2.0,1.0,3.0,30.42127447919728,492.9078562500749,371.9004778182846,1.0,0.3352511476594634,2.2003459021636944,745.9310344827586,28.19951846849401,251.2979839342752,9.500184080641976,31.06896551724138,4,-0.0665616886927864,-0.1084106568294487,-0.0218037406646125,1.1631272,False,0.9951302890299364,250.0742353851556
2.0,-2.0,1.0,4.0,30.3115356646764,509.64017066278245,394.21288251038953,1.0,0.3736035204044843,1.9888860568784348,3958.280898876405,63.22093905869078,1486.1293320357263,23.736186070228964,24.719101123595504,3,-0.0348074596965375,-0.0832022255389119,-0.0600752488983467,1.4204396,False,0.9950867980947035,1478.8276785700514
