run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega,background_transmission,shadowed,ah,ak,al,I_scaled,sigma_scaled,robust_weight,merge_mean
1.0,4,-1,-4,9.945089802485398,72.55935296323918,502.8384112320265,0.0,0.5586250185715096,1.281570167974662,280.69767441860466,17.187446838503753,156.80474358507257,9.601337809355991,9.30232558139535,4,-0.2649992035388777,0.4469781177192544,-0.045103182201748,1.2090489,False,4,1,4,156.80474358507257,9.601337809355991,1.0,140.10438153829972
1.0,4,-1,-3,7.977796934920974,95.43478184720956,520.9665794120443,0.0,0.5049342408359055,1.3327846460703594,55.13953488372093,8.60427403321882,27.84183918655656,4.34459257690744,11.86046511627907,4,0.0,0.0,0.0,1.0979956,False,4,1,3,27.84183918655656,4.34459257690744,1.0,26.099988909658776
1.0,4,-1,-2,5.155767882330451,117.63905741982202,539.5140533723838,0.0,0.4532443962598855,1.3733026231158607,86.95454545454545,10.175976408569774,39.41166045659823,4.612204283657045,10.045454545454543,5,0.0,0.0,0.0,1.1285309,False,4,1,2,39.41166045659823,4.612204283657045,1.0,33.41593902269079
1.0,4,-1,-1,1.2050012606221685,139.39839027206406,558.682297571625,0.0,0.403103390628157,1.3993627048248043,0.4659090909090904,3.6349343782088144,0.1878095342699365,1.4652543725668246,7.53409090909091,5,0.0,0.0,0.0,0.6442598,False,4,1,1,0.1878095342699365,1.4652543725668246,0.026130105023210403,317.58859287819524
1.0,4,-1,0,-4.271169925578562,160.97378511073248,578.6902414291897,0.0,0.3539681224153945,1.4082157848307304,1206.7058823529412,35.10084335386045,427.1354154840825,12.42457961716286,15.29411764705882,5,0.5985345773766824,0.5254180899786434,-0.0043417703278709,1.1027132,False,4,1,0,427.1354154840825,12.42457961716286,1.0,430.304527292272
1.0,4,0,-6,2.218636137107353,25.37740104860657,440.263908659363,0.0,0.6710767392540773,1.1848454476430854,126.27906976744184,11.869923269371542,84.74294637557301,7.965629402805951,8.720930232558139,5,0.0,0.0,0.0,1.1965976,False,4,0,6,84.74294637557301,7.965629402805951,1.0,73.07630506663374
1.0,4,0,-5,0.7894607666398201,48.48808800847272,458.26059261291687,0.0,0.6163962586873578,1.2498954780950478,-0.209302325581395,4.37017523500378,-0.1290131704229351,2.6937596646644746,12.209302325581396,5,0.0,0.0,0.0,0.96101576,False,4,0,5,-0.1290131704229351,2.6937596646644746,1.0,2.143429108248009
1.0,4,0,-4,-1.2266821185546917,70.22261891296968,476.1545547988338,0.0,0.5650313773868929,1.3118705948074674,551.0689655172414,24.13884234732899,311.3712566213771,13.639203340036358,19.93103448275862,5,-0.0432737714835553,0.0352342068820803,-0.0538732409823912,1.255108,False,4,0,4,311.3712566213771,13.639203340036358,1.0,281.0783674207553
1.0,4,0,-3,-3.959374236652849,90.71359391700028,494.1328005398994,0.0,0.5168055977734316,1.3669555714846575,18.066666666666663,5.545488656957513,9.336954466439998,2.865939580304712,7.933333333333334,4,0.0,0.0,0.0,0.9553503,False,4,0,3,9.336954466439998,2.865939580304712,1.0,8.818770062001933
1.0,5,-4,-2,21.63067464225759,19.221334582999305,715.0045686240081,0.0,0.6553733362794447,0.9065996960516118,1.7333333333333334,2.95477015462568,1.1359804495510375,1.9364775741759628,4.266666666666667,4,0.0,0.0,0.0,0.66203094,False,5,4,2,1.1359804495510375,1.9364775741759628,1.0,2.862409895513632
1.0,5,-4,-1,19.82431006929781,49.76985689575855,739.3666268606752,0.0,0.5845068438244921,0.9139682548050058,30.86206896551724,6.874723501808482,18.03909052492829,4.018322936208136,10.137931034482758,5,0.0,0.0,0.0,0.8860064,False,5,4,1,18.03909052492829,4.018322936208136,1.0,19.843154954730363
1.0,5,-3,-3,16.353982018781124,21.162058811617182,646.2608700383912,0.0,0.6630619923659629,0.9740644935507958,84.56818181818183,10.081510262532776,56.07394712713064,6.684666280732885,10.431818181818182,4,0.0,0.0,0.0,1.0993283,False,5,3,3,56.07394712713064,6.684666280732885,1.0,63.32036451164494
1.0,5,-3,-2,14.6089423690471,49.21016353701594,667.5272588809464,0.0,0.5974189556775065,0.9895341336009794,58.04761904761905,8.233104736698191,34.67874795099431,4.918612833781765,5.9523809523809526,4,0.0,0.0,0.0,1.1370492,False,5,3,2,34.67874795099431,4.918612833781765,1.0,34.44476893217942
1.0,5,-3,-1,12.049147239148285,77.66263663569553,690.2275222417048,0.0,0.5311897728252413,0.9991345257269004,72.4494382022472,9.346950527099247,38.48440061996804,4.9650045270986185,9.550561797752808,4,0.0,0.0,0.0,1.036522,False,5,3,1,38.48440061996804,4.9650045270986185,1.0,37.08226812203266
1.0,5,-3,0,8.358592534024496,107.43104549390368,714.7680166427274,0.0,0.4626328732751186,1.002325219953823,126.26190476190476,11.783333092784494,58.41290778518938,5.45135724547268,7.738095238095237,4,0.0,0.0,0.0,1.1692889,False,5,3,0,58.41290778518938,5.45135724547268,1.0,64.89939258203339
1.0,5,-2,-4,10.077806560811553,13.0657319526116,588.5537667699159,0.0,0.6890855549860447,1.0204630610364267,259.93548387096774,16.602032146215567,179.1177871637919,11.44022053537111,10.06451612903226,4,-0.560415679409223,1.0373307251282995,0.0045956738253192,1.3668656,False,5,2,4,179.1177871637919,11.44022053537111,1.0,170.26587747003958
1.0,5,-2,-3,8.360967942809225,39.375032316584594,608.0085686707373,0.0,0.6271184056496216,1.0457349789083854,45.47727272727273,7.670883826371376,28.51963476602029,4.810552435117486,8.522727272727273,4,0.0,0.0,0.0,1.0011393,False,5,2,3,28.51963476602029,4.810552435117486,1.0,31.38076727271761
1.0,5,-2,-2,5.930908565707654,65.24250719381662,628.3291581245949,0.0,0.5663472031380719,1.0649427823546247,370.5348837209303,19.67445983832064,209.8513950604396,11.142575302685216,10.465116279069768,4,-0.1143240400458296,1.1195441280984824,-0.0239545990083396,1.4480855,False,5,2,2,209.8513950604396,11.142575302685216,1.0,178.4309262423573
1.0,5,-2,-1,2.570151904097856,91.15332889017172,649.7888788980961,0.0,0.50586794033799,1.0769328948019228,82.79310344827587,9.80128725560195,41.88237671556945,4.958156996652349,8.206896551724137,4,0.0,0.0,0.0,1.126209,False,5,2,1,41.88237671556945,4.958156996652349,1.0,32.61525124182436
1.0,5,-2,0,-2.045948840750839,117.75188414936044,672.7153275071335,0.0,0.444423673914018,1.0809271924670765,409.2068965517241,20.758782983288903,181.8612323564708,9.225694599417054,13.79310344827586,4,0.5118616045689919,0.7203337284013287,0.0375286668778467,1.5059403,False,5,2,0,181.8612323564708,9.225694599417054,1.0,154.6561906648457
1.0,5,-1,-4,1.51550255080366,20.185872486167085,556.0724073456133,0.0,0.67628181743826,1.0680354659858111,180.9186046511628,14.0349029883685,122.35196276188242,9.491549700543516,10.081395348837209,4,-0.1087629398205543,0.4520068296147883,0.0062277966510324,1.2602084,False,5,1,4,122.35196276188242,9.491549700543516,1.0,106.60426813910968
1.0,5,-1,-3,-0.7665952409718955,44.25846375050054,575.0681269185632,0.0,0.6193389691775597,1.0971084988896267,365.1011235955056,19.711356076868285,226.1213535332093,12.20801095373943,14.898876404494382,5,-0.0638179055479568,0.6412986252181554,0.0165952409718954,1.4262266,False,5,1,3,226.1213535332093,12.20801095373943,1.0,218.06439379648387
1.0,5,-1,-2,-3.8047324555772377,67.52372954619368,594.7180970522637,0.0,0.5644334595329719,1.119345722031175,1055.0444444444445,33.01038370117447,595.5023857388202,18.63216507296473,21.95555555555556,5,0.2379805060309223,0.520901368852833,0.006313363232798,1.6634356,False,5,1,2,595.5023857388202,18.63216507296473,1.0,572.7960555596901
1.0,6,-2,-2,-3.983429434857783,11.334895659037386,702.473107539118,0.0,0.6749845410598448,0.909404369865941,6.413793103448276,3.572826497263498,4.3292111943838325,2.411602653541855,3.586206896551724,4,0.0,0.0,0.0,0.7344612,False,6,2,2,4.3292111943838325,2.411602653541855,1.0,3.162534936977584
1.0,-1,0,0,5.624002702447882,374.0702661011916,340.1203676036931,0.0,0.0918993774356733,5.794697667557788,5.620689655172412,8.356432512034113,0.516537880069474,0.7679509454391547,41.37931034482759,4,0.0,0.0,0.0,0.8385509,False,1,0,0,0.516537880069474,0.7679509454391547,1.0,0.7027734559623469
1.0,1,-1,3,36.05956324422388,347.1695195732971,501.94995599576686,0.0,0.0390402562390284,2.923023728663309,26593.94382022472,163.33802934195845,1038.2343811479,6.376758519088004,55.056179775280896,4,0.0,0.0,0.0,1.8402355,False,1,1,3,1038.2343811479,6.376758519088004,0.29405249005574885,1476.4741904424332
1.0,-8,-1,1,33.38954624194102,782.1109559150015,21.419005862165022,1.0,1.025273012884681,0.7178736030177209,28.701149425287355,5.777951815015556,29.4265139445178,5.92397806568351,2.2988505747126435,4,0.0,0.0,0.0,1.0248401,False,8,1,1,29.4265139445178,5.92397806568351,1.0,29.4265139445178
1.0,-7,-3,-4,4.04971360441121,755.3952267243897,29.67272407142809,1.0,0.9617226789389108,0.7415875155534545,-1.056818181818182,2.421081864930266,-1.0163660129695309,2.3284093370711494,4.056818181818182,4,0.0,0.0,0.0,0.8024691,False,7,3,4,-1.0163660129695309,2.3284093370711494,1.0,1.822460060848616
1.0,-7,-3,-3,5.692180844715892,758.5796367741094,60.26803645451747,1.0,0.9843930548901788,0.7512397965025029,29.89655172413793,6.124702909633437,29.42995788240638,6.029115007508826,4.1034482758620685,5,0.0,0.0,0.0,1.0331157,False,7,3,3,29.42995788240638,6.029115007508826,1.0,29.42995788240638
1.0,-7,-3,-2,7.483237489352234,763.2270451731765,88.27495254566855,1.0,1.0093037038736348,0.7583915455107124,117.82022471910112,11.462409650487167,118.91638920021272,11.569052515553595,8.179775280898877,4,0.0,0.0,0.0,1.2814573,False,7,3,2,118.91638920021272,11.569052515553595,1.0,120.62004295445907
1.0,-7,-3,-1,9.40383444859907,769.3438579219497,114.1759031770128,1.0,1.0369176905686022,0.7628130097400816,3.733333333333333,2.883053936366782,3.8711593781227815,2.989489629482162,2.2666666666666666,4,0.0,0.0,0.0,0.8960419,False,7,3,1,3.8711593781227815,2.989489629482162,1.0,-0.1953595489490756
1.0,-7,-3,0,11.436851517253558,776.9410482556806,138.35724105128185,1.0,1.0675989573342275,0.764356273766102,6.561797752808989,3.624802690649956,7.005368439136955,3.869835573080196,3.438202247191011,4,0.0,0.0,0.0,1.164544,False,7,3,0,7.005368439136955,3.869835573080196,1.0,2.9715680120014536
1.0,-7,-3,1,13.56701021582532,786.0380713238575,161.1368134290441,1.0,1.1016331209258627,0.7629686318397233,-2.5172413793103448,2.5038472181416105,-2.7730764768133787,2.758321025242882,5.517241379310345,4,0.0,0.0,0.0,1.0555235,False,7,3,1,-2.7730764768133787,2.758321025242882,1.0,-0.1953595489490756
1.0,-7,-2,-3,12.21219641120669,707.3960009848645,28.129023847291933,1.0,0.8376556893114342,0.7828063368259071,13.258426966292134,4.93449068633671,11.105996779634744,4.1334041972642295,6.741573033707866,5,0.0,0.0,0.0,0.8377977,False,7,2,3,11.105996779634744,4.1334041972642295,1.0,15.737805847584417
1.0,-7,-2,-2,13.83415903490993,715.5276295570293,58.00848137281031,1.0,0.8703088601262398,0.7909062759173738,7.689655172413794,3.796756861256175,6.692375027867293,3.3043511360963413,3.310344827586207,5,0.0,0.0,0.0,0.8523544,False,7,2,2,6.692375027867293,3.3043511360963413,1.0,10.29260776669243
1.0,-7,-2,-1,15.594271462632603,724.6923389738664,85.38866038354752,1.0,0.9049579125415128,0.7959232615478815,46.96551724137932,7.663001588232929,42.50181644419106,6.93469392108957,7.034482758620689,4,0.0,0.0,0.0,0.962685,False,7,2,1,42.50181644419106,6.93469392108957,1.0,37.000006644706055
1.0,-7,-2,0,17.471223642922865,734.9621390872763,110.72633913969992,1.0,0.9420678449142542,0.7976750451273668,1.7391304347826084,3.004932146033988,1.638378860720442,2.830849950927804,4.260869565217392,4,0.0,0.0,0.0,0.87645626,False,7,2,0,1.638378860720442,2.830849950927804,1.0,1.204586491685792
1.0,-7,-2,1,19.446996066160693,746.3996294636006,134.3890566959442,1.0,0.9820111974720468,0.7960965463079073,32.95454545454545,6.995423533512688,32.361732643965176,6.869584240968932,10.045454545454543,4,0.0,0.0,0.0,1.1396616,False,7,2,1,32.361732643965176,6.869584240968932,1.0,37.000006644706055
1.0,-7,-2,2,21.5064182695416,759.0672271281451,156.68109721590085,1.0,1.0250888340758355,0.7912464413185374,10.033333333333331,4.133118273975071,10.285057968560883,4.236813392566636,3.966666666666667,4,0.0,0.0,0.0,1.050461,False,7,2,2,10.285057968560883,4.236813392566636,1.0,10.29260776669243
1.0,-7,-2,3,23.63682792901276,773.034666237054,177.8620272833211,1.0,1.0715416399761315,0.783301217962958,19.114942528735632,5.6281212182766,20.482456865290885,6.030766240216572,7.885057471264368,4,0.0,0.0,0.0,1.0933623,False,7,2,3,20.482456865290885,6.030766240216572,1.0,15.737805847584417
1.0,-7,-2,4,25.82778936409832,788.3857248917174,198.1604897268648,1.0,1.1215541721315638,0.772537846990214,90.20224719101124,10.434276786343824,101.1667066727213,11.702606662899443,11.797752808988765,5,0.0,0.0,0.0,1.4807183,False,7,2,4,101.1667066727213,11.702606662899443,1.0,101.1667066727213
1.0,-7,-1,-2,22.774868402809005,672.7527336566351,21.79698101840148,1.0,0.7467853909263102,0.8125774215521423,94.48314606741572,10.542517664305054,70.55863317190273,7.872998175285581,10.516853932584269,5,0.0,0.0,0.0,1.093315,False,7,1,2,70.55863317190273,7.872998175285581,1.0,66.16036998494263
1.0,-7,-1,-1,24.109901117446924,686.0052991998617,51.716196807218864,1.0,0.7907310215516192,0.8180191981550362,40.835164835164825,6.791587172502483,32.28963160533864,5.370318662869762,3.164835164835165,4,0.0,0.0,0.0,0.9033516,False,7,1,1,32.28963160533864,5.370318662869762,1.0,25.1922103059781
1.0,-7,-1,0,25.60042307086883,699.7478617939813,79.03956270374772,1.0,0.8359941445690794,0.8199194078014653,284.50000000000006,17.762959417640047,237.8403341299032,14.849730063365264,19.5,4,-0.2082412582669803,0.6161292605379884,-0.1260927137259706,1.5118706,False,7,1,0,237.8403341299032,14.849730063365264,1.0,256.19907147548577
1.0,-7,-1,1,27.21966121472448,714.1557332165166,104.25093438413336,1.0,0.8831533958079323,0.8182035239388208,30.88636363636364,6.674475325279778,27.277396929613182,5.89458554875709,8.113636363636363,5,0.0,0.0,0.0,0.9471714,False,7,1,1,27.277396929613182,5.89458554875709,1.0,25.1922103059781
1.0,-7,-1,2,28.94645532243905,729.3726005582408,127.7361378538339,1.0,0.9326734978570462,0.8129388836671129,69.6046511627907,8.928506373864831,64.91841346711952,8.327381270351443,6.395348837209303,4,0.0,0.0,0.0,1.1394513,False,7,1,2,64.91841346711952,8.327381270351443,1.0,66.16036998494263
1.0,-7,-1,3,30.763977925718507,745.5281718826856,149.81262930604,1.0,0.9849324302867584,0.8043274926166954,77.86046511627906,9.555819330226518,76.68729713023411,9.411836356301189,8.13953488372093,5,0.0,0.0,0.0,1.2273544,False,7,1,3,76.68729713023411,9.411836356301189,1.0,80.4359054398529
1.0,-7,-1,4,32.65884383630194,762.7510332627669,170.7500668952744,1.0,1.0402352673995583,0.79268514363532,141.57142857142858,12.379212331937104,147.2675928561375,12.877293250308506,7.42857142857143,5,0.0,0.0,0.0,1.4173431,False,7,1,4,147.2675928561375,12.877293250308506,1.0,145.58667676182935
1.0,-7,-1,5,34.62046357679833,781.1790590620799,190.78531766367752,1.0,1.0988172206403113,0.7784109223768847,29.46590909090909,6.431667601835147,32.377648330912805,7.067227118330832,7.534090909090909,4,0.0,0.0,0.0,1.3212469,False,7,1,5,32.377648330912805,7.067227118330832,1.0,32.377648330912805
1.0,-7,0,-1,35.29121548118562,652.8854824951586,11.86107701515806,1.0,0.6936319746640996,0.8258604090880495,102.20454545454544,10.715032500538824,70.89234068328308,7.43228915193875,7.795454545454546,5,0.0,0.0,0.0,1.094478,False,7,0,1,70.89234068328308,7.43228915193875,1.0,74.97753053456873
1.0,-7,0,0,36.030740242628326,671.1662054468625,42.26134088314405,1.0,0.7492708089912606,0.8278139525082554,0.5227272727272725,2.554557586512764,0.3916642865181587,1.914055429461181,3.4772727272727275,4,0.0,0.0,0.0,0.77839345,False,7,0,0,0.3916642865181587,1.914055429461181,1.0,1.4711291154871173
1.0,-7,0,1,36.9979682459263,689.2802557521927,69.83494985015767,1.0,0.8052202482677224,0.8260461787494778,94.3068181818182,10.40640944024482,75.9377595497026,8.379451593049504,8.693181818181818,4,0.0,0.0,0.0,1.1025695,False,7,0,1,75.9377595497026,8.379451593049504,1.0,74.97753053456873
1.0,-7,0,2,38.14886732066316,707.5706133696663,95.14122396892992,1.0,0.862302430140842,0.8206277832099366,597.8850574712644,25.09104046862393,515.5577380023683,21.636065170856625,20.114942528735632,4,-0.0757407265963365,0.6704789016548744,-0.0970699890940736,1.7327075,False,7,0,2,515.5577380023683,21.636065170856625,1.0,523.2187824927126
1.0,-6,-4,-2,-4.808239936386372,756.9948241500821,181.0418779154647,1.0,1.0273316063087703,0.803961962679257,10.404761904761903,4.422266377017225,10.689140760879347,4.543134020626373,5.595238095238096,5,0.0,0.0,0.0,1.0600327,False,6,4,2,10.689140760879347,4.543134020626373,1.0,13.652694093374912
1.0,-6,-4,-1,-2.433479861624278,759.7518994776108,202.8633615666014,1.0,1.0417128743922504,0.8092243907102065,62.88636363636363,8.700702332247678,65.50953462371265,9.063633635757084,8.113636363636363,4,0.0,0.0,0.0,1.3886307,False,6,4,1,65.50953462371265,9.063633635757084,1.0,77.54607782459173
1.0,-6,-4,0,0.0595893696417419,764.208825357802,223.7083749788451,1.0,1.060211215882617,0.8110568160073388,-0.584269662921348,2.623560137384008,-0.6194492497291689,2.781527883197064,4.584269662921348,4,0.0,0.0,0.0,1.000347,False,6,4,0,-0.6194492497291689,2.781527883197064,1.0,-0.6194492497291689
1.0,-6,-4,1,2.6544642369473195,770.3510213174224,243.78286437535112,1.0,1.0829681711311872,0.8093888912055744,86.69662921348315,9.917116432388184,93.8896899825645,10.739921445678474,7.3033707865168545,5,0.0,0.0,0.0,1.4306159,False,6,4,1,93.8896899825645,10.739921445678474,1.0,77.54607782459173
1.0,-6,-4,2,5.335702576297535,778.1777731780655,263.27137737833306,1.0,1.1100852202525495,0.8042846826510719,16.625,5.272216374151175,18.45516678669864,5.852609474918705,6.375,5,0.0,0.0,0.0,1.1481532,False,6,4,2,18.45516678669864,5.852609474918705,1.0,13.652694093374912
1.0,-6,-4,3,8.08920599854821,787.7047817156621,282.3454341384422,1.0,1.1416269779836845,0.7959359672592438,33.76744186046512,6.521421207008576,38.54982260540256,7.445030384715911,5.232558139534884,4,0.0,0.0,0.0,1.198356,False,6,4,3,38.54982260540256,7.445030384715911,1.0,33.970844741747925
1.0,-6,-3,-4,-5.366872091442161,701.049181926617,107.20098788045097,1.0,0.8484913912032541,0.835986743204853,9.49438202247191,4.3093773904412,8.055901410862356,3.6564696172353024,5.50561797752809,4,0.0,0.0,0.0,0.778113,False,6,3,4,8.055901410862356,3.6564696172353024,1.0,9.335424394659471
1.0,-6,-3,-3,-3.1744445851486205,702.8190418384394,132.5391759621733,1.0,0.8608254115784478,0.8498735549241435,-1.4651162790697678,3.883860184107008,-1.2612093239405169,3.343325541497061,10.465116279069768,5,0.0,0.0,0.0,0.75556064,False,6,3,3,-1.2612093239405169,3.343325541497061,1.0,3.933841641735779
1.0,-6,-3,-2,-0.8377023673054396,706.1673644106033,156.22060565184776,1.0,0.8766199868397543,0.8602550023070153,52.04545454545454,7.9712610085303135,45.62408567870539,6.98776672039409,6.954545454545455,5,0.0,0.0,0.0,0.9993674,False,6,3,2,45.62408567870539,6.98776672039409,1.0,43.29793031835749
1.0,-6,-3,-1,1.6214247772439023,711.069467657737,178.53889491686772,1.0,0.8961253519857407,0.8667090078406217,-0.0344827586206893,3.3731224133872764,-0.0309008742064046,3.0227405099876643,7.0344827586206895,4,0.0,0.0,0.0,1.1330903,False,6,3,1,-0.0309008742064046,3.0227405099876643,1.0,-0.6236671561324364
1.0,-6,-3,0,4.1824478771437725,717.5039673063544,199.7381814584827,1.0,0.9195339799644932,0.8689591899781984,4.023255813953488,3.942460680104473,3.6995204310199368,3.625226560029988,6.9767441860465125,5,0.0,0.0,0.0,1.0949732,False,6,3,0,3.6995204310199368,3.625226560029988,1.0,3.6995204310199368
1.0,-6,-3,1,6.826671358104932,725.4555578623302,220.0274186823881,1.0,0.9469961856583956,0.8669066052000503,-3.919540229885057,3.676957418048501,-3.71178964723578,3.4820646497202725,10.919540229885056,5,0.0,0.0,0.0,0.9961041,False,6,3,1,-3.71178964723578,3.4820646497202725,1.0,-0.6236671561324364
1.0,-6,-3,2,9.537459834778076,734.9182993060172,239.5912418129404,1.0,0.9786308721934416,0.8606415623615034,49.20689655172414,7.946985458868794,48.15538809034624,7.777165310921365,8.793103448275861,4,0.0,0.0,0.0,1.3235495,False,6,3,2,48.15538809034624,7.777165310921365,1.0,43.29793031835749
1.0,-6,-3,3,12.300399950117708,745.8993331430388,258.59853100904184,1.0,1.0145314826922494,0.8504328299632082,5.784090909090909,3.9319705698267216,5.868142326026761,3.989107932108592,5.215909090909092,5,0.0,0.0,0.0,1.0017536,False,6,3,3,5.868142326026761,3.989107932108592,1.0,3.933841641735779
1.0,-6,-3,4,15.103357880023452,758.4230334258837,277.2094895309183,1.0,1.0547669238956294,0.8366966867551006,3.732558139534883,3.683881691347648,3.936978867098802,3.8856365595781854,6.267441860465116,4,0.0,0.0,0.0,1.0970205,False,6,3,4,3.936978867098802,3.8856365595781854,1.0,9.335424394659471
1.0,-6,-3,5,17.936446832128496,772.5357080927388,295.5818797340147,1.0,1.0993769508317994,0.8199525115259771,21.967741935483872,5.513187922457532,24.15082914569211,6.061071727554064,5.032258064516129,4,0.0,0.0,0.0,1.1154765,False,6,3,5,24.15082914569211,6.061071727554064,1.0,19.675113649441297
1.0,-6,-3,6,20.791926329618008,788.311100063453,313.8769738470313,1.0,1.1483612122484042,0.800773574239684,20.333333333333336,5.42844360751772,23.35001131571756,6.23381408175115,5.666666666666666,5,0.0,0.0,0.0,1.1805408,False,6,3,6,23.35001131571756,6.23381408175115,1.0,16.857804859526787
1.0,-6,-2,-5,-1.0862416821710212,645.1579476838003,46.6524500719309,1.0,0.6839271312964654,0.8605286662333672,124.2,11.612636795032095,84.943749707021,7.942197370014083,6.800000000000001,4,0.0,0.0,0.0,0.88691485,False,6,2,5,84.943749707021,7.942197370014083,1.0,86.50969888703733
1.0,-6,-2,-4,0.9324473839405982,649.0100941713599,76.05108559583459,1.0,0.7013262204662085,0.8801488659748392,32.08333333333333,6.23941552731095,22.500882906624188,4.375865709687163,3.916666666666667,4,0.0,0.0,0.0,0.8494469,False,6,2,4,22.500882906624188,4.375865709687163,1.0,21.515587434327685
1.0,-6,-2,-3,3.111756235474985,654.1431889387994,103.0697551406658,1.0,0.7212839824043645,0.8963964198057196,0.3793103448275861,3.377529439244129,0.273590476084414,2.436157884625986,6.620689655172414,4,0.0,0.0,0.0,0.78106546,False,6,2,3,0.273590476084414,2.436157884625986,1.0,0.6927549565181634
1.0,-6,-2,-2,5.422773277826053,660.5721956630298,128.12987033849538,1.0,0.7441761556079283,0.9086004307466672,11.022727272727272,4.251275938755096,8.202850806132846,3.163698184531253,3.977272727272728,4,0.0,0.0,0.0,0.91738904,False,6,2,2,8.202850806132846,3.163698184531253,1.0,3.162534936977584
1.0,-6,-2,-1,7.839781409901603,668.2973627963046,151.56713014621067,1.0,0.7702870760449291,0.9162121195860043,118.3793103448276,11.433354422095922,91.18605282973246,8.806965147181629,7.620689655172414,5,0.0,0.0,0.0,1.2398577,False,6,2,1,91.18605282973246,8.806965147181629,1.0,83.61740134487701
1.0,-6,-2,0,10.340338735696804,677.3122731835592,173.65640553046356,1.0,0.7998381288387272,0.918868836294815,126.27906976744184,11.835130260151052,101.00281487428578,9.466188441841815,8.720930232558139,5,0.0,0.0,0.0,1.3815541,False,6,2,0,101.00281487428578,9.466188441841815,1.0,85.69809742326109
1.0,-6,-2,1,12.905287940867993,687.6105709645268,194.62939014133565,1.0,0.8330087620214212,0.9164402172269496,108.0,11.343800870158915,89.96494629831348,9.4494855194686,12.999999999999998,4,0.0,0.0,0.0,1.416895,False,6,2,1,89.96494629831348,9.4494855194686,1.0,83.61740134487701
1.0,-6,-2,2,15.518667548506812,699.1917493339764,214.68746459730377,1.0,0.8699510857425479,0.9090455110437672,4.714285714285714,4.04237038908072,4.10119797564344,3.516664508954298,7.285714285714286,4,0.0,0.0,0.0,1.0867252,False,6,2,2,4.10119797564344,3.516664508954298,1.0,3.162534936977584
1.0,-6,-2,3,18.16753163922825,712.0662799058252,234.01138147167669,1.0,0.9107986111438862,0.8970377150074342,5.275862068965517,4.5003633094191136,4.805247845000503,4.098924651861831,9.724137931034484,5,0.0,0.0,0.0,1.1988926,False,6,2,3,4.805247845000503,4.098924651861831,1.0,0.6927549565181634
1.0,-6,-2,4,20.841701871988448,726.2603618298381,252.76888209712652,1.0,0.9556693317797514,0.8809585170058066,29.857142857142858,6.670250737263119,28.53355576313829,6.37455406488364,9.142857142857144,5,0.0,0.0,0.0,1.2623036,False,6,2,4,28.53355576313829,6.37455406488364,1.0,21.515587434327685
1.0,-6,-2,5,23.53348110395808,741.8206118742439,271.1210586084686,1.0,1.004663020165696,0.8614747995984358,101.95402298850574,10.73307213070553,102.42943665367495,10.783120662490878,8.045977011494253,4,0.0,0.0,0.0,1.3611445,False,6,2,5,102.42943665367495,10.783120662490878,1.0,86.50969888703733
1.0,-6,-2,6,26.23735600542517,758.8190849939383,289.22810139649266,1.0,1.0578522538799169,0.8393102041399062,-2.272727272727273,3.553762846885091,-2.404209667908902,3.759356037332103,9.272727272727272,5,0.0,0.0,0.0,1.0722963,False,6,2,6,-2.404209667908902,3.759356037332103,1.0,0.4716168885242412
1.0,-6,-2,7,28.94971055610617,777.3591101423223,307.25498814522774,1.0,1.115266284597194,0.8151836596496838,57.103448275862064,8.243999968076327,63.68555059630874,9.194255214615872,6.89655172413793,4,0.0,0.0,0.0,1.2435191,False,6,2,7,63.68555059630874,9.194255214615872,1.0,67.31174167643145
1.0,-6,-1,-4,10.935013123074754,598.3844389774748,38.37111133945808,1.0,0.5653818276888157,0.9103026964667492,36.86363636363636,6.631361751381533,20.84203010252861,3.749251427061797,4.136363636363636,4,0.0,0.0,0.0,0.71441674,False,6,1,4,20.84203010252861,3.749251427061797,1.0,17.8971895318233
1.0,-6,-1,-3,12.758368164989918,608.5414967812933,68.36525546297167,1.0,0.5962876741147898,0.928310238896612,9.741573033707864,4.383208712962023,5.808779926489019,2.613653328611805,5.258426966292134,5,0.0,0.0,0.0,0.6419865,False,6,1,3,5.808779926489019,2.613653328611805,1.0,10.113396839245704
1.0,-6,-1,-2,14.728765337707898,619.3606174928259,95.81158433531266,1.0,0.6289190515341414,0.9418819695109464,20.88888888888889,5.634987703602652,13.137420187602062,3.5439511219563298,6.111111111111111,5,0.0,0.0,0.0,0.9927088,False,6,1,2,13.137420187602062,3.5439511219563298,1.0,7.494416074216908
1.0,-6,-1,-1,16.81388689535254,630.942025214647,121.16406574427606,1.0,0.6637274418199649,0.9503661094822397,-1.707865168539326,3.2005712152719346,-1.13355697928803,2.124306945075057,7.7078651685393265,5,0.0,0.0,0.0,0.9049888,False,6,1,1,-1.13355697928803,2.124306945075057,1.0,0.8185418735485496
1.0,-6,-1,0,18.98799302905076,643.3520303527176,144.78308411408514,1.0,0.7010660910350457,0.9533291219030642,-0.6179775280898874,2.9526200066079085,-0.4332430899654775,2.069981766344477,5.617977528089887,4,0.0,0.0,0.0,1.0402023,False,6,1,0,-0.4332430899654775,2.069981766344477,1.0,-0.7858623910661575
