h,k,l,I,sigma,multiplicity,d,absent_212121
3,3,11,61.94263463753651,5.921773265996851,6,0.8719513353363227,False
3,3,12,24.247551212373025,2.4740553582976563,6,0.8257414865869589,False
3,3,13,9.54587175750806,2.4184771393346898,3,0.782989225899363,False
3,3,14,3.9875311668920093,3.0777447139512404,1,0.743763875472928,False
3,4,0,13.307317342799324,1.5739556574553637,4,1.1827571916615829,False
3,4,1,260.5233840984699,5.640293425920552,12,1.1772805169610157,False
3,4,2,26.987115569243624,1.533360785429004,10,1.1614409772141927,False
3,4,3,494.47003381753785,8.18334129837646,10,1.136487873549277,False
3,4,4,121.52237923089673,3.1020952440514273,11,1.1039827979949923,False
3,4,5,98.86304700883144,2.543996992876991,12,1.0661809962339104,False
3,4,6,5.275610582849509,0.9645380843072442,11,1.0249144770872256,False
3,4,7,54.35470259225565,3.4110835143826836,5,0.9819020279479911,False
3,4,8,83.05867191560155,5.575716688219806,3,0.9383442708248529,False
3,4,9,29.830034730455544,3.6334868713969923,3,0.8952972907646041,False
3,4,10,8.702516895856537,1.9226080907192253,5,0.853499014240116,False
3,4,11,17.708965198196147,2.2937779712705857,6,0.8135698083560734,False
3,4,12,22.43926946675078,3.0240760881015305,4,0.7756845823477155,False
3,5,0,19.43390288046352,3.650508264008537,5,1.0172146473371089,False
3,5,1,187.86548585640907,7.697018875974176,6,1.0137270105676979,False
3,5,2,33.36985048354063,2.7712089872808585,4,1.0035717366302452,False
3,5,3,13.436274875170096,1.9524158854467282,4,0.987341796684556,False
3,5,4,5.054996148547708,1.5074930815085663,4,0.9658881621926674,False
3,5,5,58.91663074917013,2.953692583659395,6,0.9401676874531094,False
3,5,6,40.01825410568633,3.9034730970186335,3,0.9116395853061684,False
3,5,7,54.97169766042975,3.999052273645422,4,0.8809714417878007,False
3,5,8,15.569996884830546,2.4077780114131575,4,0.8490688863889495,False
3,5,9,12.729123827239036,2.3432742803972006,5,0.8167272131784096,False
3,5,10,32.04277104493222,3.8424262879957514,4,0.7846009296475127,False
3,6,0,4.923674816349046,3.2700142114664406,2,0.8859892773096008,False
3,6,1,71.42271018941555,4.38773485928304,4,0.8837092293062846,False
3,6,2,18.129417331890025,2.5304847489906583,4,0.8769732727142384,False
3,6,3,148.4441642110247,8.055405200630732,4,0.8660810509446173,False
3,6,4,32.3014523591299,3.4465593896387423,4,0.8514919462040716,False
3,6,5,8.255928471403225,1.8693376659840997,5,0.8337836012406875,False
3,6,6,13.018781848786391,2.25457508336944,5,0.8135696841062059,False
3,6,7,34.54380358992284,4.320936277565726,3,0.7915395602280437,False
3,6,8,12.896361134014306,3.84300372990743,2,0.7681297763615369,False
3,7,0,9.43628643566337,3.380295473694714,2,0.7815452463326207,False
3,7,1,74.27261312572581,5.0694532374369015,4,0.7799788814107804,False
3,7,2,18.975197205594352,3.0332798992690404,4,0.7753356965364726,False
3,7,3,6.3047936559290765,1.9989053669261299,4,0.7677779785736567,False
4,0,0,265.90204446398536,8.205837491333957,3,1.448674416889447,False
4,0,1,41.886157000715876,2.0165734893046734,6,1.4387712090633935,False
4,0,2,122.43842537334143,3.516482835767928,6,1.4102373671353499,False
4,0,3,8.80838400994779,0.7812209938767201,9,1.366314974480448,False
4,0,4,280.76998753028215,4.698786905876737,11,1.3110987380273453,False
4,0,5,2.141246232548025,0.5671824359480623,11,1.2490612566858204,False
4,0,6,73.00979345071931,2.18784937368184,9,1.184011782070024,False
4,0,7,28.34607594760215,1.8885521532657166,5,1.1189046353568888,False
4,0,8,63.89142736496949,2.994899987005691,5,1.0555890800792518,False
4,0,9,10.78703217835325,1.9303171229689544,5,0.9953778983298905,False
4,0,10,93.85887541035495,5.2855731305247655,5,0.9389229288588072,False
4,0,11,79.2585565356093,4.575787385818494,4,0.8866941480256628,False
4,0,12,37.578268923997435,4.931634782838413,4,0.8382393404591079,False
4,0,13,4.153067174813457,2.1279670803707784,3,0.7935356310157542,False
4,0,14,73.24067390605055,7.0880178787371575,2,0.7523700461282126,False
4,1,0,429.96851870067957,9.743552111784027,5,1.408027781185244,False
4,1,1,317.2338084345586,12.115432029024484,13,1.3990297276842572,False
4,1,2,33.37350355000218,0.988724950236434,14,1.3727806507534672,False
4,1,3,26.066926662206566,1.0721391645579166,12,1.3321858633120345,False
4,1,4,139.92869878548305,2.5194912259946305,14,1.2809406285498175,False
4,1,5,98.72011202563004,2.1967213332167517,13,1.2229287531130386,False
4,1,6,155.64817718375443,3.1319264250935674,12,1.1614986543577979,False
4,1,7,85.15882049976314,2.2084224284137703,12,1.0999260915557716,False
4,1,8,55.16330679956634,1.9719295876320744,14,1.0394821963749865,False
4,1,9,1.3823578563032042,0.7163380810404789,12,0.9818661062392456,False
4,1,10,15.44289530877405,1.7049619972015233,10,0.9275950527626676,False
4,1,11,48.013370521973904,2.382562589596223,9,0.8768622742361284,False
4,1,12,115.56451347277198,5.260400649036803,8,0.8299805266405945,False
4,1,13,14.888204540370815,2.173877738707877,5,0.7865621555626346,False
4,1,14,27.71116141869785,3.265608045176954,4,0.7464897379528804,False
4,2,0,62.84820021773396,1.9294731763263662,7,1.3038653182478677,False
4,2,1,121.3436808410653,2.297771445666986,14,1.2966623010071439,False
4,2,2,156.2640604064181,4.301516992420997,12,1.2757121533072635,False
4,2,3,170.88125060048353,4.7256372454477305,12,1.2429807038709353,False
4,2,4,10.818772067592034,0.7388571814569714,14,1.2008935863979404,False
4,2,5,63.23412714166434,1.9567075563974392,11,1.1527556284391238,False
4,2,6,127.4243981383384,3.1851347647070485,10,1.1011312096360473,False
4,2,7,105.03767603051043,3.0992788359873913,9,1.0480826143107695,False
4,2,8,106.33582751342898,4.028131198020365,9,0.995522292307187,False
4,2,9,42.77497293335322,2.5481000325267167,8,0.9445068385400721,False
4,2,10,134.81382234008603,5.101429592038398,6,0.8959497775640188,False
4,2,11,35.01747073355023,2.673319660566368,6,0.8500536969252664,False
4,2,12,4.807842419503737,1.4182653117421324,7,0.8069517367924502,False
4,2,13,-0.05570424980788259,1.525951989979397,4,0.7668199646145322,False
4,3,0,12.449268779631598,1.776302537579357,5,1.1721248094741192,False
4,3,1,130.2147281292728,2.9930634350332883,9,1.1670254378090008,False
4,3,2,26.511874148720718,1.0852161418351796,13,1.151584559105117,False
4,3,3,85.6698477327793,2.3850083103741184,14,1.1272553775064826,False
4,3,4,24.907633692902568,1.8075727283112666,12,1.0956345010259265,False
4,3,5,288.71368880146736,7.519521911157327,12,1.0586627895119187,False
4,3,6,79.5088916635461,2.3100289686941577,11,1.0181207960749523,False
4,3,7,58.369536478754654,2.5156222922970004,8,0.9758409387336904,False
4,3,8,55.26695320026418,3.0603786049155843,6,0.9330230019734761,False
4,3,9,66.47840991298051,3.5377450255758434,6,0.8907179169477802,False
4,3,10,14.713747603816529,2.425820854805329,6,0.8495907618018652,False
4,3,11,25.400199833918162,2.4742001731257504,6,0.8101575249253893,False
4,3,12,14.26514402050366,3.664465462803921,2,0.7725409569556623,False
4,3,13,41.36581319637569,5.74815632843345,2,0.7371934820349169,False
4,4,0,68.33633704219659,2.5405646488285014,8,1.0406562102457235,False
4,4,1,112.27733896176271,4.321901716130361,11,1.0369018231667886,False
4,4,2,53.453068296299236,1.6444236526850422,13,1.026114279247882,False
4,4,3,95.46036374344996,3.1128406447360604,13,1.0087721903396827,False
4,4,4,39.83190357278593,1.66670602367714,11,0.98595489301259,False
4,4,5,76.38940356744818,3.4674605551005113,11,0.9587490352170973,False
4,4,6,57.84590198732817,2.573975787125842,8,0.9285294079896768,False
4,4,7,29.800040626614113,2.905231875294229,5,0.89601647721765,False
4,4,8,2.933458253209175,1.4321098054484662,5,0.8625025263338066,False
4,4,9,3.780682386086911,1.4882907316909777,5,0.828716388036059,False
4,4,10,20.274327337974746,3.485138717555214,3,0.7952821021856481,False
4,5,0,-0.2845533720706906,1.5313815031098004,2,0.9225184516823031,False
4,5,1,53.48247325873023,3.1892231387594516,5,0.9199990060055585,False
4,5,2,25.865053498729072,2.1691827207512553,5,0.9123942435812138,False
4,5,3,25.609224493501777,1.9267571984887666,7,0.9001097187443406,False
4,5,4,17.60220409311392,1.6055909707338096,7,0.8837798401074318,False
4,5,5,6.579257627174824,1.7255535588988382,4,0.8640575358372079,False
4,5,6,20.225318305793266,2.36560452052606,5,0.8417129446804636,False
4,5,7,14.708986575841127,2.554018328823314,5,0.8173196050210028,False
4,5,8,56.53949643903812,6.8315195768560155,4,0.7915561517767585,False
4,5,9,3.5758978195005144,2.3215682147815087,2,0.765194636662871,False
4,5,10,75.12624800448853,7.31735984804116,2,0.7386359365567026,False
4,6,0,0.399753309937389,1.8261463988873845,2,0.8213322848235283,False
4,6,1,63.993121297064384,5.982100787663655,4,0.8195148847226922,False
4,6,2,11.609286353320405,2.079910127759412,4,0.8141342264569765,False
4,6,3,33.30944677231553,2.704852972627021,5,0.8054270211346936,False
4,6,4,-0.004003238254839686,1.1751373127844402,5,0.7936460768873065,False
4,6,5,24.1255479474026,2.568736924351522,5,0.7792342375670687,False
4,6,6,42.56725112935225,4.185856895830831,3,0.762684070902539,False
4,6,7,3.174023792558177,1.8505551069440225,3,0.7443792540547469,False
4,7,0,0.46682279163546647,2.3965030468965183,2,0.7360847631187173,False
4,7,1,30.06079462013355,3.4590354181800556,4,0.7347756982815246,False
5,0,0,-1.1595551390274954,0.8825118299955941,4,1.1589395335115573,True
5,0,1,292.14580391461857,6.150423960725736,7,1.1538244994043692,False
5,0,2,155.07326153500833,4.441626369174597,6,1.1389758233926668,False
5,0,3,58.975434777074845,2.5344156497169026,6,1.1154140907904662,False
5,0,4,437.7027502270304,23.29022733319843,8,1.0847561119787625,False
5,0,5,206.05590046015405,6.532024492382942,7,1.0489142753032532,False
5,0,6,1.8357698326560405,0.7947258236779029,5,1.0098267312253864,False
5,0,7,8.73207893633663,1.628630714491641,3,0.9688208686855626,False
5,0,8,140.72363744144465,11.555948982192168,3,0.926920730290104,False
5,0,9,74.92247559933071,7.236080657607988,3,0.885420848073101,False
5,0,10,8.096489305586767,2.1136867041031135,3,0.8450382543139296,False
5,0,11,13.955424340765132,2.9872486668007223,3,0.8062486586730576,False
5,1,0,350.73153791214315,9.619613397600117,5,1.1378170040724371,False
5,1,1,141.38553959973862,3.4994543259108797,9,1.1330047551689066,False
5,1,2,572.2455577677762,8.734291306681603,11,1.118918816717573,False
5,1,3,217.86007109160178,6.927386501760727,10,1.0966357743769373,False
5,1,4,106.47958385171223,4.610395811280948,10,1.0675705632382795,False
5,1,5,8.723559058471674,1.0348069403048188,9,1.0332542017859485,False
5,1,6,246.66164991740894,5.264045630658765,9,0.9956911218805575,False
5,1,7,80.79179404106027,4.544316800859235,7,0.9563712552948039,False
5,1,8,59.54654430182105,3.010448465072812,6,0.915990917524587,False
5,1,9,81.88387987211804,7.6876636334502795,5,0.875889562031194,False
5,1,10,6.482311070522808,1.5116013655577873,5,0.8367402041485622,False
5,1,11,34.82991999251786,4.487201934919313,5,0.7990318089574812,False
5,2,0,154.4414360447246,13.081644996455722,5,1.0807146796287679,False
5,2,1,32.573853278031365,1.7445379714246152,9,1.076576489508575,False
5,2,2,178.2419910295788,7.489884628467165,9,1.0645388442585662,False
5,2,3,31.342793489111052,1.7341103144891703,6,1.0453759657295174,False
5,2,4,170.05522871302136,3.9971802092018374,8,1.0200883156864957,False
5,2,5,56.31640717328036,2.523114165680584,6,0.9902527786626983,False
5,2,6,12.527065424358046,1.6997063771780636,7,0.95683395756427,False
5,2,7,11.93054354861947,2.18064599501799,4,0.9216183639579218,False
5,2,8,53.69180182501052,6.323427860464665,4,0.8853306796249396,False
5,2,9,24.062005930403014,2.3504217592551337,5,0.8489881703738418,False
5,2,10,111.08132736459916,6.183740862775837,5,0.8131944337822059,False
5,2,11,35.90265907992192,7.209767266293255,1,0.7785291750974952,False
5,3,0,64.83309818646197,3.89864080542666,5,1.0020711107935778,False
5,3,1,37.034968820928384,1.7124734585918537,7,0.9987761332502828,False
5,3,2,34.40406679136685,1.8565315010535415,6,0.9892051980642383,False
5,3,3,63.2523160015526,2.7687607704939587,6,0.973778679844714,False
5,3,4,60.91268366484231,3.11487443972293,8,0.953082972224659,False
5,3,5,59.33451837750981,2.7086832816777244,6,0.9284410981795292,False
5,3,6,38.39152757523543,2.2390874674918027,7,0.9008095523738311,False
5,3,7,98.82686175073074,6.2327121797362635,6,0.871089517863663,False
5,3,8,162.13644641886253,8.265152013370603,5,0.8403211095752106,False
5,3,9,-1.2878659178783791,1.7226287653922763,4,0.80898164467809,False
5,4,0,26.885966816562274,4.099927524346774,2,0.9160877126236995,False
5,4,1,19.822754984772647,2.071065953532402,4,0.9134523857450818,False
5,4,2,2.860349348555804,1.2095908716395423,4,0.9060627683528579,False
5,4,3,136.63747237607876,18.140198514629564,3,0.8941449927309342,False
5,4,4,33.93771990824909,2.8903769978177447,4,0.8782832027616474,False
5,4,5,73.10477543970948,6.899929551934083,4,0.8589203818976358,False
5,4,6,13.19155251531886,2.2144317794855755,4,0.8368990985575846,False
5,4,7,26.8608237240003,3.4545787957949696,3,0.8129227102412894,False
5,4,8,26.98604953236288,4.572855168074937,2,0.7876207035514406,False
5,5,0,1.5909702950809845,2.0956909520208526,1,0.8321455229865434,False
5,5,1,134.49863264482798,7.9280029401324805,2,0.830255565073157,False
5,5,2,20.67341382740155,4.758801390031189,3,0.8247125366486543,False
5,5,3,10.223526629596112,2.5678309264346804,4,0.81574245085302,False
5,5,4,40.375760463322784,4.953387977749674,2,0.8036764533354221,False
5,5,5,42.910657392442644,5.137203815369673,2,0.7889531091959352,False
5,5,6,19.802105857886406,4.933463505260147,1,0.7714773534469954,False
5,5,7,20.907354468726638,5.45114800203116,1,0.7525094739354454,False
5,6,6,17.139543368929242,4.854635558503118,1,0.7093668504702048,False
6,0,0,0.29529642349735624,1.744963130150254,2,0.9657829445929644,False
6,0,1,109.29635899409188,4.86684471819318,4,0.9628318773503033,False
6,0,2,19.6936197388031,1.888410322553914,5,0.9541874793034241,False
6,0,3,1.257484148047442,0.9475888068887142,5,0.9402286954957522,False
6,0,4,22.221926479515208,2.1628963563581003,4,0.921800861527714,False
6,0,5,74.30209708523127,5.921659583796711,2,0.8997496925133504,False
6,0,6,11.845641154443753,2.917977417652001,2,0.8745803965383117,False
6,0,7,120.93840191930889,12.736518617336062,2,0.8473780593194127,False
6,0,8,19.537776708737738,9.594847816419382,2,0.8189265907793579,False
6,0,9,10.107188207537854,4.263121350455151,1,0.7898969650953904,False
6,0,10,8.181141296883052,3.6841168571750678,1,0.760835027484834,False
6,1,0,-0.784956004326378,1.0532504104269989,4,0.9534385819278967,False
6,1,1,0.8182192249368687,0.8402020146882618,8,0.9506285114637159,False
6,1,2,7.486115605043669,1.0962261931557855,8,0.9422873880811583,False
6,1,3,10.104994980062,2.245677663675228,7,0.9288867867662456,False
6,1,4,17.879573025885534,2.015922243768085,6,0.9109426444695118,False
6,1,5,9.387300190358777,2.195456207966065,4,0.8897429637862148,False
6,1,6,24.112583884802103,2.8267063969149,4,0.8653817339800074,False
6,1,7,6.98257810788898,2.559430515324445,4,0.8390032383416149,False
6,1,8,4.596072466069387,2.568149578917626,4,0.811359955704123,False
6,1,9,6.197934705647027,3.4424297458000166,1,0.783145939511104,False
6,1,10,0.9822259247279044,2.9809288800482157,1,0.7547950074732357,False
6,2,0,85.61178595676901,7.979646833454979,3,0.918999560092587,False
6,2,1,83.5437506094173,4.041406363568539,5,0.9164246541343994,False
6,2,2,3.159346710905217,1.3553356014896747,6,0.9090167705521252,False
6,2,3,0.692143796983823,1.2360154165395747,5,0.8968481562622141,False
6,2,4,21.495988669213812,2.1718286831546485,5,0.8806961795339847,False
6,2,5,86.44958879769766,4.832891724271887,4,0.8613079587160265,False
6,2,6,0.4718289306061475,1.8802306068383323,3,0.8393933998876258,False
6,2,7,67.2529109855251,5.402930515555954,3,0.8152573766113216,False
6,2,8,-2.694871686127899,2.5657845279862803,1,0.7899566652218981,False
6,2,9,2.644856078014665,3.0885463938053297,1,0.7638015206890544,False
6,3,0,3.6995204310199368,3.763531045948487,1,0.8689591899781984,False
6,3,1,-0.6227509494080833,1.8356554154785194,3,0.8668407394135741,False
6,3,2,43.264647290835754,3.5697247843270437,4,0.8606591453527178,False
6,3,3,3.9318395445778305,1.7291442889302011,4,0.8504000115111676,False
6,3,4,9.332558241566225,2.3030303099227316,4,0.8366180462663264,False
6,3,5,19.655048705819997,3.2211499032939224,3,0.820072718543627,False
6,3,6,16.839249395327453,3.074775743419995,3,0.8008819731410052,False
6,3,7,28.657835933919117,6.299493806755912,1,0.7800314350885337,False
6,3,8,9.044014902066197,4.298320239902041,1,0.7576641237635274,False
6,4,0,-0.6194492497291689,2.9558243122693777,1,0.8110568160073388,False
6,4,1,77.54607782459173,10.031238412799743,2,0.8093066409578904,False
6,4,2,13.652694093374912,3.6832781858927497,2,0.8041233226651645,False
6,4,3,33.942399312980086,4.873789121827394,2,0.7961699173222654,False
6,4,4,11.186154622304382,4.7353132073192485,1,0.7850776398590672,False
6,4,5,110.47824596743318,12.537220075513236,1,0.771184592462064,False
7,0,0,1.470910368921707,1.6533317781275967,2,0.8278139525082553,True
7,0,1,74.93265692406955,4.360888015244305,4,0.8259532939187637,False
7,0,2,522.763105193283,17.22131946449724,3,0.8205063977780466,False
7,0,3,-2.2433579144956153,3.4908147475656626,1,0.8117705401222886,False
7,0,4,23.155032379803387,5.8302867778022245,1,0.7998050169104903,False
7,0,5,33.55677210152077,6.998165722532362,1,0.7851481202048752,False
7,1,0,255.98465976030678,10.61276638658968,3,0.8199735674072909,False
7,1,1,25.169579552706626,2.4817972678509586,5,0.8181613255859741,False
7,1,2,66.10778032986123,3.8026362534059435,5,0.8128244803306277,False
7,1,3,80.36887054782804,8.158393649013076,3,0.8043750096429182,False
7,1,4,145.46032755137324,8.167742152131737,3,0.7927294746765549,False
7,1,5,32.377648330912805,7.2541711118759205,1,0.7784109223768847,False
7,2,0,1.2035639234529478,2.0646583596903088,2,0.7976750451273669,False
7,2,1,36.973903882817616,3.41646537463538,4,0.7960099039278944,False
7,2,2,10.288154704919624,2.0370206473810613,4,0.7910763586179557,False
7,2,3,15.733162412091637,2.9668347889302735,3,0.7831362575839411,False
7,2,4,101.1667066727213,12.422822818061341,1,0.772537846990214,False
7,2,6,18.894657915217753,5.359976746763009,1,0.7442186997251016,False
7,2,7,62.320284856816876,9.116916209781644,1,0.7272471777823772,False
7,3,0,2.9677235707646847,2.26311073788889,2,0.764356273766102,False
7,3,1,-0.19539705090638018,1.4839812785780502,4,0.7628908207899023,False
7,3,2,120.53881993621144,8.67107876423565,2,0.7583915455107124,False
7,3,3,29.42995788240638,6.223827090087295,1,0.7512397965025029,False
7,3,4,1.8241851412442038,3.5825898523683173,2,0.7420375288067858,False
7,3,5,18.54010340913853,5.491419447804572,1,0.7307128284670882,False
7,4,1,3.669551440014447,3.4845833328943048,1,0.7233035330591896,False
7,4,2,10.414764653640106,4.051972114591814,1,0.719652372866714,False
8,0,0,17.345392395433873,5.221655550376293,1,0.7243372084447234,False
8,1,0,8.225840182801164,3.7312156415561755,1,0.7190229145839795,False
8,1,1,29.4265139445178,6.122008467764675,1,0.7178736030177209,False
