run,h,k,l,omega,x,y,module,lp,d,counts,sigma_counts,I,sigma,background,nframes,dx,dy,domega,background_transmission,shadowed,ah,ak,al,I_scaled,sigma_scaled,robust_weight,merge_mean,scale_factor
2.0,-2,1,3,30.42127447919728,492.9078562500749,371.9004778182846,1.0,0.3352511476594634,2.2003459021636944,745.9310344827586,28.19951846849401,250.0742353851556,9.45392093000685,31.06896551724138,4,-0.0665616886927864,-0.1084106568294487,-0.0218037406646125,1.1631272,False,2,1,3,241.19922197952658,9.118405858410842,1.0,240.10945323271372,1.0367953649800012
2.0,-2,1,4,30.3115356646764,509.64017066278245,394.21288251038953,1.0,0.3736035204044843,1.9888860568784348,3958.280898876405,63.22093905869078,1478.8276785700514,23.61956539560424,24.719101123595504,3,-0.0348074596965375,-0.0832022255389119,-0.0600752488983467,1.4204396,False,2,1,4,1426.3448010288669,22.781318467853914,1.0,1398.0235210595004,1.0367953649800012
2.0,-2,1,5,30.72029308919906,526.5385945761967,416.4292267768165,1.0,0.4134755576029815,1.789505037708062,53.2258064516129,8.909495999959352,22.00757000144901,3.683858826544727,16.774193548387096,3,0.0,0.0,0.0,1.1355006,False,2,1,5,21.22653200892108,3.5531204623159027,1.0,20.935111325339637,1.0367953649800012
2.0,-2,1,6,31.528874404210995,543.6751639360313,438.77483862000497,1.0,0.4550138500738176,1.6117306146065136,643.7058823529412,25.84562902682749,292.8950918445757,11.760119171076392,15.294117647058822,4,-0.0049502293252317,-0.1115224814640782,0.1031889708811171,1.4142636,False,2,1,6,282.50038699799296,11.342758241693367,1.0,265.34544806738,1.0367953649800012
2.0,-2,1,7,32.65518698337635,561.1249859905905,461.48772375779816,1.0,0.4983373457222002,1.4573140420198207,412.5393258426966,20.750116929959557,205.5837526464753,10.340558194301332,11.46067415730337,3,0.0360807976475143,-0.1289364316070873,0.0302586514538276,1.3783821,False,2,1,7,198.28768490920172,9.973576795938696,1.0,185.63671952089845,1.0367953649800012
2.0,-2,1,8,34.04157667256686,578.9707511743643,484.8282930092617,1.0,0.5435286553393749,1.3245551819639991,16.298850574712645,5.746919536505613,8.858892336450962,3.1236154480204794,10.701149425287356,4,0.0,0.0,0.0,1.2097797,False,2,1,8,8.544494541236535,3.0127598497517694,1.0,9.260283916449048,1.0367953649800012
2.0,-2,1,9,35.64732589648378,597.3068768814707,509.0912053578218,1.0,0.5906181738590784,1.210619666929896,137.47252747252747,12.36572767236304,81.19377313161617,7.3034234962897315,9.527472527472527,4,0.0,0.0,0.0,1.3860487,False,2,1,9,78.31224547689052,7.044228536294245,1.0,70.22783165694317,1.0367953649800012
2.0,-2,1,10,37.44389761738779,616.2440593741333,534.6207038135374,1.0,0.6395598623595321,1.112578857682359,105.04597701149426,11.19356708033824,67.18319059889384,7.158956221213315,12.954022988505749,4,0.0,0.0,0.0,1.4468311,False,2,1,10,64.79889172748157,6.904888334788615,1.0,56.807702682331666,1.0367953649800012
2.0,-1,-4,12,-5.790610033703558,677.329283980879,697.3416551063283,1.0,0.7726624210106716,0.8362256090765096,51.882352941176464,7.643438056838017,40.087544431259545,5.905797353841566,4.117647058823529,3,0.0,0.0,0.0,1.0296471,False,1,4,12,38.66485690937941,5.696203468227775,1.0,38.05868312728844,1.0367953649800012
2.0,-1,-4,13,-0.6018502651237441,693.8048448423351,740.7224550469949,1.0,0.8006202003072054,0.7917447297214624,33.41573033707866,6.413984295751211,26.753308715883477,5.135165391631604,4.584269662921348,4,0.0,0.0,0.0,0.94639015,False,1,4,13,25.803846756586843,4.952920860839937,1.0,28.19119856438173,1.0367953649800012
2.0,-1,-3,11,-3.406925719335732,621.5996716348124,645.0510958684208,1.0,0.6392412767689417,0.9614759360214412,81.62068965517241,9.823350569385012,52.175313865933965,6.2794911601225865,9.379310344827584,4,0.0,0.0,0.0,1.2335285,False,1,3,11,50.323637265624136,6.056635062449099,1.0,50.47585609272497,1.0367953649800012
2.0,-1,-3,12,1.7711517611817555,637.3872033476194,680.901607781924,1.0,0.6729822094432575,0.9003084671157554,79.04545454545453,9.488439028976872,53.196184646446575,6.385550661888492,6.954545454545455,3,0.0,0.0,0.0,1.1300468,False,1,3,12,51.30827783694102,6.158930563903189,1.0,55.44287804285576,1.0367953649800012
2.0,-1,-3,13,6.916739264653501,654.1563286927287,721.2803298947848,1.0,0.7057368980573496,0.8454806683998367,103.98863636363636,11.028909700126922,73.38861766048645,7.783508520722188,11.011363636363637,4,0.0,0.0,0.0,1.0644413,False,1,3,13,70.78409119035948,7.507275575901446,1.0,70.3005509337135,1.0367953649800012
2.0,-1,-2,9,-3.34310328652964,560.3885516558772,573.8703702668558,1.0,0.4914896257416842,1.2151945419364767,598.9775280898876,24.73049022613373,294.3912411085781,12.154779385650846,8.02247191011236,3,-0.0193095989676521,0.2031910448706639,0.1158798591977525,1.5191854,False,1,2,9,283.9434386497827,11.723412156539974,1.0,302.065151061909,1.0367953649800012
2.0,-1,-2,10,1.7729786574708155,575.9756227949811,602.4799569458668,1.0,0.5280785393690439,1.116126710614154,15.93103448275862,5.034718936359127,8.412837420293044,2.658727022046194,6.068965517241379,3,0.0,0.0,0.0,1.1538863,False,1,2,10,8.114269897855223,2.5643700886890812,1.0,9.126352396307327,1.0367953649800012
2.0,-1,-2,11,6.74313292060927,592.2391853619501,633.4888024556403,1.0,0.5656060160065515,1.030598146462535,15.117647058823527,4.970153130973805,8.550632124334337,2.811148511352582,5.88235294117647,3,0.0,0.0,0.0,1.017552,False,1,2,11,8.247174334637645,2.7113822132169796,1.0,8.078610716136316,1.0367953649800012
2.0,-1,-2,12,11.608745971454823,609.1926593529944,667.6095916517904,1.0,0.6033846904105449,0.9562994136409768,51.752808988764045,7.504440464721498,31.226852629561456,4.528064486510347,2.247191011235955,4,0.0,0.0,0.0,1.1617079,False,1,2,12,30.118626765045185,4.367365672586402,1.0,32.40767659568354,1.0367953649800012
2.0,-1,-2,13,16.411688859129015,626.8703915103802,705.7900967968926,1.0,0.6404591929534235,0.8913375998760642,103.67816091954025,10.686812129653871,66.4016312694239,6.844467071802975,6.321839080459769,4,0.0,0.0,0.0,1.0094392,False,1,2,13,64.04506955980143,6.601560252861468,1.0,72.1602597072012,1.0367953649800012
2.0,-1,-2,14,21.19566954507576,645.3229899840569,749.3321892261845,1.0,0.675487243001039,0.8341755956277657,63.588235294117645,8.862072679680008,42.95304174612489,5.986217041671878,9.411764705882351,3,0.0,0.0,0.0,0.87517637,False,1,2,14,41.42865911341474,5.773769100315516,1.0,49.386205506903565,1.0367953649800012
2.0,-1,-1,6,-3.574392657975721,491.64463484756817,490.6165550936588,1.0,0.3316224894507298,1.8390041451243933,93.64367816091954,10.572969621466898,31.05434967304708,3.5062345067577936,11.35632183908046,4,0.0,0.0,0.0,1.0923306,False,1,1,6,29.95224585484725,3.3817999435456825,1.0,26.005567168400965,1.0367953649800012
2.0,-1,-1,7,1.4160292458769277,507.8200073822451,514.5174524731673,1.0,0.3680007895853667,1.6188286013079145,1161.6666666666663,34.45575762795639,427.4942505683343,12.679746012849971,16.333333333333336,4,-0.0389099211477628,0.0705573548424354,0.0822672324195503,1.4239407,False,1,1,7,412.32268681735496,12.229747972585267,1.0,405.19761447830894,1.0367953649800012
2.0,-1,-1,8,6.108525306337441,524.3706375156762,539.3392611821173,1.0,0.4059339526905959,1.4423102366494231,636.5681818181818,25.554759102952183,258.40463820252046,10.373544372717369,10.431818181818182,3,-0.053750378046061,0.0450337798866939,0.0523668974340205,1.3482131,False,1,1,8,249.23398283855641,10.00539231087078,1.0,271.392484020653,1.0367953649800012
2.0,-1,-1,9,10.580204269886224,541.2863446081395,565.4292543239143,1.0,0.4452259862084035,1.2985441860161795,582.046511627907,24.57869999083737,259.1422321586959,10.943075943141046,13.953488372093023,3,-0.0224410344452508,-0.0382625709008834,0.0925419061904655,1.4521462,False,1,1,9,249.94539994273072,10.554711481905716,1.0,267.63359476016524,1.0367953649800012
2.0,-1,-1,10,14.893167495830824,558.5838971617677,593.2058630033596,1.0,0.4856241749658547,1.179664235252623,286.0,17.512333316317907,138.88851404023444,8.504412418463934,13.0,4,0.0549202565536006,0.1654657019174692,0.2033299069557195,1.3174813,False,1,1,10,133.95942799465877,8.202594943726409,1.0,140.94555869777346,1.0367953649800012
2.0,-1,-1,11,19.099108488918148,576.3010854493585,623.1872772877433,1.0,0.5267671644700013,1.0799873353924752,29.200000000000003,6.333263157505949,15.381601202524038,3.336155075321736,6.799999999999999,4,0.0,0.0,0.0,1.0786963,False,1,1,11,14.835715631136848,3.217756548695689,1.0,13.701685309424668,1.0367953649800012
2.0,-1,-1,12,23.242980286946903,594.4931825141364,656.0339519128148,1.0,0.5681217183189551,0.9953623078796582,8.977011494252874,3.944170429950943,5.100035195483954,2.240768882006541,4.022988505747126,3,0.0,0.0,0.0,0.936451,False,1,1,12,4.9190374183263526,2.1612450804597905,1.0,2.984257062930554,1.0367953649800012
2.0,-1,-1,13,27.36606509196997,613.2306262014428,692.6135503285805,1.0,0.6089010899176769,0.9227128374567768,217.76666666666665,15.092684026080686,132.59836068107276,9.189951753263642,6.233333333333333,4,0.061320107281972,0.2818635416655297,0.1243152212291285,1.07826,False,1,1,13,127.89250912944664,8.863804819807337,1.0,118.59887493640112,1.0367953649800012
2.0,-1,-1,14,31.508813891327407,632.5966895139348,734.1038411458675,1.0,0.6479564576154658,0.8597240256635732,31.727272727272727,6.02911325250822,20.55789124616341,3.906602865657686,2.272727272727273,4,0.0,0.0,0.0,0.7226819,False,1,1,14,19.82830165001746,3.7679594234422917,1.0,20.6800504775928,1.0367953649800012
2.0,-1,0,3,8.55755315955497,431.7223362203253,414.6013245366672,1.0,0.2045472490178395,3.347723093238599,5106.590909090909,71.8866905691988,1044.539122314054,14.704224796926288,38.40909090909091,4,-0.0587927398286183,-0.0249761110862323,0.0485840431246824,1.0432565,False,1,0,3,1007.46893513958,14.182378985856982,1.0,989.095075685589,1.0367953649800012
2.0,-1,0,4,11.54710319918658,449.6018083696285,437.3526366128049,1.0,0.2410865554190535,2.716797960733811,576.2068965517242,24.84190200296369,138.9157358983581,5.989048583952202,25.79310344827586,4,-0.0194221001212326,-0.0813069683266007,0.0927944185199241,1.0274208,False,1,0,4,133.98568376223176,5.776500152532727,1.0,118.61834434432507,1.0367953649800012
2.0,-1,0,5,14.501889591876818,467.3884381352361,460.1359024027862,1.0,0.2786092785027565,2.264820433518788,3.88888888888889,6.671294689901367,1.0834805275107202,1.8586846002326909,26.11111111111111,4,0.0,0.0,0.0,1.0157186,False,1,0,5,1.0450283287402808,1.7927207846541087,1.0,-0.039478890155029235,1.0367953649800012
2.0,-1,0,6,17.443174676770468,485.13783824985154,483.1981629798273,1.0,0.3171912874287654,1.9329640327390845,2009.808988764045,45.1314860037922,637.4939006319727,14.315314149116157,17.191011235955056,4,-0.0315011686815864,0.0464300499436944,0.0617466933688639,1.2227396,False,1,0,6,614.8695510847209,13.807270588436982,1.0,612.9531093336769,1.0367953649800012
2.0,-1,0,7,20.38695317043752,502.91012808760087,506.8048385347792,1.0,0.3568866764161543,1.6818165847914273,120.54545454545456,12.354023669495144,43.02106662980188,4.408986447772626,20.454545454545453,4,0.0,0.0,0.0,1.1543367,False,1,0,7,41.494269826940936,4.252513655727686,1.0,37.94172699894858,1.0367953649800012
2.0,-1,0,8,23.34668716050018,520.7700846970702,531.2510643917478,1.0,0.3977120373348096,1.4863227552110732,163.48888888888888,13.25167215164995,65.02149908160432,5.270349529525662,7.511111111111111,3,0.0,0.0,0.0,1.1151909,False,1,0,8,62.71391759439291,5.083307379202377,1.0,61.757871461380915,1.0367953649800012
2.0,-1,0,9,26.33481181800576,538.787892558561,556.8762154931375,1.0,0.4396258807220338,1.330385200757993,76.67816091954023,9.307697935087868,33.709704026398704,4.091904902207659,6.32183908045977,3,0.0,0.0,0.0,1.1283164,False,1,0,9,32.51336296921903,3.946685180528935,1.0,29.3413254407336,1.0367953649800012
2.0,-1,0,10,29.3637117479926,557.0403288979724,584.083365675081,1.0,0.4825007044885859,1.2033828535589337,320.7415730337079,18.263262972348947,154.7580349475413,8.812037250418673,8.258426966292134,4,0.1383355169175502,-0.1288234190822095,0.1008755435421306,1.3519952,False,1,0,10,149.26574729674493,8.499302319497394,1.0,142.18508697442905,1.0367953649800012
2.0,-1,0,11,32.44648975916681,575.6123349991609,613.3664305323382,1.0,0.5260846405066588,1.0980983332449932,142.99999999999997,12.793819530610012,75.2301035924522,6.730631948468039,13.0,4,0.0,0.0,0.0,1.2451954,False,1,0,11,72.56022367914744,6.491765082879075,1.0,77.50965769302218,1.0367953649800012
2.0,-1,0,12,35.59770946189229,594.5989572515421,645.3494793735317,1.0,0.5699486935049474,1.0094870220686154,143.9090909090909,12.468177675404474,82.02079834712106,7.106221576484332,7.090909090909091,4,0.0,0.0,0.0,1.2973816,False,1,0,12,79.10991996834704,6.85402521704117,1.0,71.10621352711938,1.0367953649800012
2.0,-1,1,4,37.91348929593863,466.9410868684225,429.5540013901186,1.0,0.277811403018482,2.472863336741859,853.7906976744187,30.11135813257891,237.1927916050589,8.365278649603725,33.20930232558139,4,-0.0379203073080702,-0.08180379670506,-0.0048023632808309,1.112077,False,1,1,4,228.7749343956935,8.068398964886464,1.0,211.5101743682601,1.0367953649800012
2.0,-1,1,5,37.63906778077447,483.72235768111193,452.1903862602035,1.0,0.3143369894548056,2.117608947777144,1994.6333333333332,45.08666962393405,626.9870370662039,14.172407994130864,24.366666666666667,3,0.0095116641897448,-0.0821455392517123,0.0316862977323353,1.2584637,False,1,1,5,604.7355710143418,13.669436103627099,1.0,575.4825905696301,1.0367953649800012
2.0,-1,1,6,37.99983744739447,500.7133322093873,475.096569978748,1.0,0.3523620332354512,1.8390041451243928,87.56666666666666,10.644821380475213,30.85516871031768,3.7508309050524486,16.433333333333334,4,0.0,0.0,0.0,1.0820502,False,1,1,6,29.760133727944325,3.617715734218004,1.0,26.005567168400965,1.0367953649800012
2.0,0,-3,11,-3.992457124389574,572.9854027887664,698.2210034082193,1.0,0.5089291003833927,0.9749795237733864,392.9886363636364,20.2641764987762,200.0033531654417,10.31302911553246,11.011363636363637,4,-0.2386588357107939,-0.4122156595432216,0.0911761740532353,1.7004647,False,0,3,11,192.9053311009927,9.947024710832295,1.0,219.316474754633,1.0367953649800012
2.0,0,-3,12,2.492758814506629,584.6783091274132,739.0179282975985,1.0,0.530033912764539,0.9113664866531554,25.146067415730336,5.620915636203725,13.32826850300043,2.979275907976439,3.8539325842696632,4,0.0,0.0,0.0,0.71966404,False,0,3,12,12.855254713891897,2.873542850024128,1.0,13.341146180480544,1.0367953649800012
2.0,0,-2,9,-4.045946278271003,511.8351878069515,620.7030164427655,1.0,0.3731669598201121,1.2428070418839443,759.8620689655173,27.884209366337277,283.5554181584825,10.405465636223576,11.137931034482758,4,-0.0233681272928834,0.125225460915999,0.1977775723314523,1.5546402,False,0,2,9,273.4921738041836,10.036180704207032,1.0,275.2548163789847,1.0367953649800012
2.0,0,-2,10,2.633589757171876,524.8552338975064,652.2820069091453,1.0,0.4007902904048812,1.1374073056540135,678.561797752809,26.45470721624481,271.96097997900654,10.602789787774864,13.43820224719101,4,-0.109185285472904,-0.0577407383390209,0.1772748994890354,1.7157388,False,0,2,10,262.3092166160025,10.226501917260578,1.0,262.01450846866436,1.0367953649800012
2.0,0,-2,11,8.981131856500724,538.1828358572529,686.9455549897285,1.0,0.4283055570662724,1.0472811336732148,16.842696629213485,5.308198383588863,7.2138205622735105,2.2735308657013147,7.157303370786517,4,0.0,0.0,0.0,0.92430985,False,0,2,11,6.957805566976718,2.192844357232605,1.0,4.594969919924158,1.0367953649800012
2.0,0,-2,12,15.088814376493389,551.6188643353665,725.6591081306991,1.0,0.454618875441667,0.9695830470869437,78.94318181818181,9.25237126184105,35.889060541968874,4.206302618226976,4.056818181818182,4,0.0,0.0,0.0,1.0390744,False,0,2,12,34.61537517836139,4.0570229770540225,1.0,32.45681132497839,1.0367953649800012
2.0,0,-1,6,-4.747759421986388,441.7438031709748,532.209877497444,1.0,0.2242314600045211,1.9391660941738875,324.8876404494382,18.80378957043811,72.85002995540147,4.216401188997126,18.1123595505618,4,-0.0565341509671384,0.0227591789928283,0.1477530501245292,0.9909294,False,0,1,6,70.26461770188051,4.066763154442204,1.0,69.54863654429428,1.0367953649800012
2.0,0,-1,7,2.482340829921668,457.0064891656773,557.6535883105917,1.0,0.255456117049551,1.685896889433066,94.36363636363636,10.329033140610727,24.10576813613036,2.638614698976545,7.636363636363635,4,0.0,0.0,0.0,0.95485455,False,0,1,7,23.250266108775804,2.5449715422169557,1.0,24.595961934602673,1.0367953649800012
2.0,0,-1,8,8.848847922986124,472.5594651638843,584.3017379132464,1.0,0.2878446486952908,1.489136922376449,1704.1428571428569,41.63863002314175,490.5284020408748,11.985456831164424,18.857142857142858,4,-0.0225859858143167,0.1058173830881514,0.1130166739002334,1.6175057,False,0,1,8,473.11978680608456,11.560098777443523,1.0,476.1821138081991,1.0367953649800012
2.0,0,-1,9,14.617267227388282,488.2457161536006,612.5860860664957,1.0,0.3209034457320552,1.3324021614001986,7.860465116279069,4.616674460250665,2.5224503408705736,1.481506742117615,8.13953488372093,4,0.0,0.0,0.0,0.8128176,False,0,1,9,2.4329298008765976,1.4289287859096396,1.0,2.780911426636942,1.0367953649800012
2.0,0,-1,10,19.977091860419648,503.9563681827866,643.0372672710005,1.0,0.35411453020009,1.2048749505561251,124.52380952380952,11.476821016070636,44.095690308249296,4.0641090822963735,4.476190476190476,4,0.0,0.0,0.0,1.1031294,False,0,1,10,42.53075563189835,3.919875820793977,1.0,45.615207012517175,1.0367953649800012
2.0,0,-1,11,25.06873413080092,519.5976964397526,676.3285688545889,1.0,0.3868401011982638,1.0992317095023485,266.2906976744186,16.690470202039556,103.01192043652836,6.456543182003589,7.709302325581396,4,-0.0685712773446312,-0.2297165375684926,0.0634659558166603,1.2815948,False,0,1,11,99.35607730896382,6.227403593888684,1.0,94.12509779569078,1.0367953649800012
2.0,0,-1,12,30.00240581495956,535.0626294590103,713.3437663675256,1.0,0.4182210564148106,1.010367358099352,85.84269662921349,9.719442482801822,35.901223269765765,4.064875502920368,5.157303370786517,4,0.0,0.0,0.0,0.9713829,False,0,1,12,34.62710625684391,3.920615041521502,1.0,33.30509261082971,1.0367953649800012
2.0,0,-1,13,34.87177665835176,550.1969344757389,755.2862393674341,1.0,0.4470501322031767,0.9346282231266716,125.625,11.659754101287014,56.16067285802407,5.212494612436891,6.375,4,0.0,0.0,0.0,1.0201185,False,0,1,13,54.16755779874397,5.027505705079454,1.0,53.25125922817514,1.0367953649800012
2.0,0,0,6,26.306479330572245,434.7366559481427,524.4722989935838,1.0,0.2100805045463761,2.0503002870656126,653.344827586207,26.011362193070937,137.25501102207548,5.464480093458874,14.6551724137931,4,-0.0112610160738313,-0.0291895763083402,0.0638767628731926,1.0324394,False,0,0,6,132.3838972068736,5.270548343514517,1.0,127.84675330268855,1.0367953649800012
2.0,0,0,7,29.230461040234218,452.5314347354298,549.3969178454713,1.0,0.2462488097767129,1.7574002460562392,5.7142857142857135,3.948649988881501,1.4071360558669306,0.9723503599869004,6.285714285714287,3,0.0,0.0,0.0,0.7797727,False,0,0,7,1.3571974792673507,0.9378421169983299,1.0,0.3282733644645138,1.0367953649800012
2.0,0,0,8,32.20929458974115,470.0661257301455,575.4451969556994,1.0,0.2827328555250012,1.5377252152992096,173.13793103448276,13.51631154437356,48.95178164107004,3.821505359106276,5.862068965517241,3,0.0,0.0,0.0,0.90089506,False,0,0,8,47.21450663701055,3.68588198615258,1.0,48.06194555969391,1.0367953649800012
2.0,0,0,9,35.254766275604,487.3794466957544,603.027212463863,1.0,0.3193840890476593,1.3668668580437418,1.3820224719101124,3.18687419748761,0.4413959882344056,1.0178369124740707,5.617977528089887,3,0.0,0.0,0.0,0.7974673,False,0,0,9,0.4257310585516745,0.9817143737845546,1.0,-0.9062667360533695,1.0367953649800012
2.0,1,-2,9,-1.383745053407182,455.5142247427641,678.0564792422008,1.0,0.2487825670704104,1.2151945419364767,1172.2500000000002,34.53098904673097,291.6353642482887,8.590708098525957,12.749999999999998,4,-0.231014846766584,0.1391558034972604,0.2881927369873898,2.0369503,False,1,2,9,281.28536652352227,8.285828031929583,1.0,302.065151061909,1.0367953649800012
2.0,1,-2,10,8.16920926392973,462.1513398609089,715.3063042167637,1.0,0.2604858259299569,1.116126710614154,39.69662921348314,7.079851512368905,10.340409247309411,1.8442009686608687,6.303370786516855,5,0.0,0.0,0.0,0.9185898,False,1,2,10,9.973433135003326,1.778751170146716,1.0,9.126352396307327,1.0367953649800012
2.0,1,-2,11,17.053232217687622,468.07655442402506,757.1731327269224,1.0,0.2698546004432728,1.030598146462535,23.98863636363636,5.707165280346284,6.473443881088055,1.5401048063915654,5.011363636363637,4,0.0,0.0,0.0,0.74144906,False,1,2,11,6.243704495354222,1.4854472332843354,1.0,8.078610716136316,1.0367953649800012
2.0,1,-1,10,35.28925190416001,431.0425088084786,707.8699922080093,1.0,0.1986702466364929,1.1796642352526232,792.3636363636364,28.53056755698994,157.419079062152,5.668174893226315,13.636363636363637,5,-0.0048846853118789,-0.2080930856017175,0.1871305318425413,1.5865918,False,1,1,10,151.83235224550648,5.467014113566806,1.0,140.94555869777346,1.0367953649800012
3.0,-5,2,-6,70.69397244656346,265.31790623365833,9.4391673694646,0.0,0.4237362862628129,0.956073941795875,30.827586206896555,6.523137473614189,13.062766893757065,2.7640900478510644,7.172413793103448,4,0.0,0.0,0.0,0.9648406,False,5,2,6,12.267404034169614,2.595790744763392,1.0,13.176146927041373,1.0648354661974162
3.0,-5,3,-6,61.49104786284863,217.5161322966292,9.561670110228704,0.0,0.5331255347098802,0.9001203180300276,97.14893617021276,10.530732794180825,51.79257854224071,5.614202551784524,8.851063829787234,4,0.0,0.0,0.0,1.0392704,False,5,3,6,48.639043482646905,5.272366229341645,1.0,40.25495447011869,1.0648354661974162
3.0,-5,3,-5,55.48161329166402,241.53157931943036,9.526950244529871,0.0,0.4774813199370643,0.927856542550044,125.0,12.04332456868396,59.68516499213303,5.750462511485692,12.999999999999998,4,0.0,0.0,0.0,1.0351459,False,5,3,5,56.051067875558196,5.400329622773458,1.0,62.47646515987446,1.0648354661974162
3.0,-4,2,-4,68.43358907249376,307.5380083668762,108.69553421906376,0.0,0.3396071791620484,1.200359332483796,33.73255813953488,7.189009323737691,11.45581891568724,2.4414391774042232,11.267441860465116,4,0.0,0.0,0.0,0.96120983,False,4,2,4,10.758299548940247,2.292785369107522,1.0,11.181934642757444,1.0648354661974162
3.0,-4,2,-3,58.63470562231242,329.67528775040944,106.3627855234622,0.0,0.2918754872586875,1.2424771199718947,694.1764705882354,26.616395810694524,202.6130955964572,7.768673496316553,8.823529411764707,4,0.008782506149032,0.3244957275412616,-0.0139802586673027,1.1843282,False,4,2,3,190.27643427392525,7.295656223828548,1.0,171.7095913694762,1.0648354661974162
3.0,-4,2,-2,46.433652415070185,348.25130929248405,103.9243687631644,0.0,0.2530863203427179,1.2754291738151513,676.2333333333333,26.32681353888296,171.14540602642393,6.662956364904734,10.766666666666666,4,0.0232071191894647,-0.0392841773316803,-0.0719384567228047,1.2637827,False,4,2,2,160.72474242203185,6.257263752397828,1.0,157.36997049939689,1.0648354661974162
3.0,-4,2,-1,32.33274346208137,361.2637820011895,101.88175080666213,0.0,0.2265963485259843,1.2965050217365126,547.5454545454545,23.98008126593113,124.0718006520003,5.433798852216357,17.454545454545453,5,-0.077240530140898,0.1167624953723134,-0.0235885325039006,1.2109122,False,4,2,1,116.51734431335882,5.102946910306003,1.0,122.90602765551584,1.0648354661974162
3.0,-4,2,0,17.812510829098613,366.4609773622697,100.7971713110179,0.0,0.2161663155337888,1.3037659411661562,281.5057471264368,17.30912743196695,60.8520601579083,3.741650302073127,11.494252873563218,4,-0.1042301095224615,0.4481034142568205,0.1259287313409487,1.1992561,False,4,2,0,57.14691338673591,3.5138295265791233,1.0,63.45515508884989,1.0648354661974162
3.0,-4,2,1,4.744913820212616,362.6533799554032,100.97022501046024,0.0,0.2237782963525824,1.2965050217365126,593.0000000000001,24.89910675589346,132.7005297370814,5.571879690534914,17.0,5,-0.2043538620551999,0.3132002008591286,0.081712420140195,1.2958252,False,4,2,1,124.62068925160995,5.232620313100944,1.0,122.90602765551584,1.0648354661974162
3.0,-4,3,-6,70.67295447826626,214.8515570647908,111.64796902676846,0.0,0.556450821699868,1.0172223870080357,154.7142857142857,12.887327205893934,86.09089141442243,7.171163813234744,7.2857142857142865,3,0.0,0.0,0.0,1.2481309,False,4,3,6,80.84900827153848,6.734527578089928,1.0,80.81880407293995,1.0648354661974162
3.0,-4,3,-5,65.48699266851054,236.2105424374775,111.67316335150218,0.0,0.5041867525769484,1.057778690001951,595.875,25.021666747404776,300.4322811917892,12.61559290143663,19.125,4,0.1618745761817024,0.2540655078977494,-0.0577888704018079,1.557989,False,4,3,5,282.1396269459814,11.847457472925447,1.0,290.3781095508751,1.0648354661974162
3.0,-4,3,-4,59.226856049966216,255.1878796752136,111.2134945293194,0.0,0.4588301570992212,1.094831744208387,72.625,9.0936572550722,33.32254015933094,4.1724441869512505,6.375,3,0.0,0.0,0.0,1.1281003,False,4,3,4,31.29360470902373,3.9183933287376966,1.0,25.02764622509421,1.0648354661974162
3.0,-4,3,-3,51.86364308049181,271.2365737704413,110.44434304054325,0.0,0.4213233254339152,1.1265061034741437,248.09523809523807,16.34277111754471,104.52831073860467,6.88559067404928,11.904761904761902,4,0.0,0.0,0.0,1.2561905,False,4,3,3,98.1638140884627,6.466342353000401,1.0,88.05325307180638,1.0648354661974162
3.0,-4,3,-2,43.49914493367274,283.6563480267501,109.5644658940551,0.0,0.392852912606116,1.150891484959664,80.27272727272727,9.40254932900102,31.535374711927314,3.693818889820733,4.727272727272728,4,0.0,0.0,0.0,1.0745155,False,4,3,2,29.61525579584779,3.4689104627699487,1.0,27.86383105731497,1.0648354661974162
3.0,-4,3,-1,34.41433728751426,291.6924635910241,108.77567588881703,0.0,0.374690487225265,1.1663054448499373,393.1034482758621,20.33617583427193,147.29212256441454,7.619771631642011,12.89655172413793,4,-0.1136410141098167,0.5394987584186879,0.0226856132491093,1.2857746,False,4,3,1,138.3238324042704,7.155820662935485,1.0,132.59267142613268,1.0648354661974162
3.0,-4,3,0,25.05584247179263,294.7243043450462,108.23955470332328,0.0,0.3678790950944393,1.1715827151650164,35.333333333333336,7.000529080534371,12.998394693336856,2.5753483033292914,8.666666666666666,4,0.0,0.0,0.0,1.1726469,False,4,3,0,12.206951314041794,2.4185410658099102,1.0,15.152657797296834,1.0648354661974162
3.0,-4,3,1,15.929118875135885,292.48252503866104,108.02570493880468,0.0,0.3728705356824907,1.1663054448499377,332.17241379310343,18.59759103728254,123.85730586998044,6.9344937324754286,8.827586206896552,4,0.0,0.0,0.0,1.2382698,False,4,3,1,116.31590964215479,6.512267812828279,1.0,132.59267142613268,1.0648354661974162
3.0,-4,3,2,7.446292988637367,285.1599354858738,108.084534599464,0.0,0.3893399082112151,1.150891484959664,75.54545454545455,9.111863350545171,29.4128603385018,3.547612040534392,4.454545454545455,4,0.0,0.0,0.0,1.292272,False,4,3,2,27.62197660783847,3.331605823764588,1.0,27.86383105731497,1.0648354661974162
3.0,-4,4,-9,71.73264585418417,95.11080336796388,101.1969540547032,0.0,0.8647270803558174,0.82757358940459,11.295454545454543,3.8447398863107023,9.767485430382754,3.324650696617011,1.7045454545454546,3,0.0,0.0,0.0,0.9574594,False,4,4,9,9.172764939228557,3.1222201008100474,1.0,4.584751785091538,1.0648354661974162
