run,frame,x,y,sum,maximum,omega,theta,kappa,phi,h,k,l,dqx,dqy,dqz
2.000000000000000000e+00,6.697438099327322369e+00,5.727467439530555566e+02,6.978087877486760817e+02,2.495357142857143060e+02,1.836925719192786488e+01,-3.901280950336338815e+00,8.690312499999997442e+00,5.700000000000000000e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-3.000000000000000000e+00,1.100000000000000000e+01,-2.065448997656815777e-04,-9.498082670086338553e-04,-6.295965807458087093e-04
2.000000000000000000e+00,1.466351591533365450e+01,4.168605590563902297e+01,1.694272095653579058e+01,2.210357142857143060e+02,9.581111649701082200e+00,8.175795766682826538e-02,8.690312499999999218e+00,5.700000000000000000e+01,-5.999999999999999289e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-1.300000000000000000e+01,-1.469793653862738747e-03,2.372505528925872298e-03,3.068988133026473442e-04
2.000000000000000000e+00,4.440554750569240383e+01,9.838695922169320340e+01,1.389386048437176555e+02,4.313392857142857792e+02,2.651123990892154580e+01,1.495277375284620014e+01,8.690312499999999218e+00,5.700000000000000000e+01,-5.999999999999999289e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+01,-5.194699708856859166e-04,2.088242287112573869e-03,3.916195606067651713e-04
2.000000000000000000e+00,5.494545742825432200e+01,1.153239575075313184e+02,1.717921040114158870e+02,5.631250000000000000e+02,2.650895830030125211e+01,2.022272871412716455e+01,8.690312500000000995e+00,5.700000000000000711e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,-3.719160557754189189e-04,1.675895289048989767e-03,2.814346114018984046e-05
2.000000000000000000e+00,7.755209441810971782e+01,1.463424107574732034e+02,2.294706394505176661e+02,7.383571428571426623e+02,5.104285576085905518e+01,3.152604720905485891e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000711e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,4.941503085837545273e-05,1.136449806501182991e-03,1.111021927773930829e-04
2.000000000000000000e+00,8.978256790564688572e+01,1.603432541100786182e+02,2.556421015010721760e+02,7.994285714285714675e+03,7.862179235167976685e+02,3.764128395282344286e+01,8.690312499999999218e+00,5.700000000000000000e+01,-5.999999999999999289e+01,0.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,4.062680769778559409e-04,8.884684668389319917e-04,-8.295998581706043318e-05
2.000000000000000000e+00,6.803662588120897858e+00,5.118118196796586403e+02,6.208282419036814872e+02,6.611250000000000000e+02,3.434016692326392217e+01,-3.848168705939551071e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000001421e+01,0.000000000000000000e+00,-2.000000000000000000e+00,9.000000000000000000e+00,-2.076196875618330218e-04,-1.251053617498609771e-03,-1.068630118984323363e-03
2.000000000000000000e+00,2.012172931332182557e+01,5.247460486120335190e+02,6.522242661708062315e+02,5.377857142857142208e+02,2.956707398060831693e+01,2.810864656660911454e+00,8.690312500000000995e+00,5.700000000000000711e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+01,-1.092371280058124228e-04,-1.164902121728150775e-03,-9.135382790012303023e-04
2.000000000000000000e+00,3.435725345173963063e+01,1.710439033129022732e+02,1.953933895507300065e+02,1.395517857142857110e+03,9.005932257610461988e+01,9.928626725869813541e+00,8.690312500000000995e+00,5.700000000000000000e+01,-5.999999999999999289e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,3.065915027313514951e-04,1.180678630551490471e-03,5.682988050986215178e-04
2.000000000000000000e+00,5.732335329341317731e+01,2.029077299945563766e+02,2.490664126292868445e+02,2.624285714285714448e+02,3.523952095808382978e+01,2.141167664670658866e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,5.763066552154361144e-05,6.304515681896938339e-04,4.949035478464258730e-04
2.000000000000000000e+00,7.073810830853389575e+01,2.181315477738291975e+02,2.737863396030164154e+02,1.854160714285713993e+03,2.602817023489642452e+02,2.811905415426695143e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,4.511027460617558771e-04,4.506374063772966565e-05,4.584073798047788584e-04
2.000000000000000000e+00,5.299987256276284420e+00,4.416872690200076477e+02,5.322326366764368686e+02,2.802500000000000000e+02,2.980030584936918459e+01,-4.600006371861858234e+00,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,6.000000000000000000e+00,1.825974469145952295e-04,-1.920254798653542316e-04,-1.316395434147896171e-03
2.000000000000000000e+00,3.242372919377271501e+01,4.725368791780699667e+02,5.844075552963345217e+02,1.592071428571428442e+03,1.035122033289963639e+02,8.961864596886357504e+00,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,8.000000000000000000e+00,-4.247989346229941177e-04,-4.673986615953418244e-04,-1.202159665652485776e-03
2.000000000000000000e+00,6.476440017323515974e+01,5.195291251624079223e+02,6.760988523170203734e+02,1.649285714285714448e+02,1.187960155911649984e+01,2.513220008661757987e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,-5.968369382340910079e-04,-6.648635064997465705e-04,-6.027491132201134860e-04
2.000000000000000000e+00,2.220018723715919151e+01,2.945067511694939526e+02,3.358336483485328472e+02,6.046571428571428442e+03,5.119360617587298634e+02,3.850093618579596644e+00,8.690312499999999218e+00,5.700000000000000000e+01,-5.999999999999999289e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+00,7.795145472930253838e-05,-9.138124517594076179e-04,1.091603088688965911e-03
2.000000000000000000e+00,4.455205830111795962e+01,3.633994357956325985e+02,4.272649496743635495e+02,4.101857142857143117e+03,4.451029324696129947e+02,1.502602915055897981e+01,8.690312499999999218e+00,5.699999999999999289e+01,-6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,-1.188884848463828137e-04,-1.824513546993922208e-03,1.211585682036216832e-03
2.000000000000000000e+00,6.724071218689087459e+01,4.347253949320688662e+02,5.244431094172754229e+02,6.138035714285713311e+02,4.710531521833997459e+01,2.637035609344543730e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000711e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,-4.365088684557538734e-04,2.862122308679437843e-04,-9.490745347814633082e-04
2.000000000000000000e+00,8.735265382808829315e+01,1.226115547205260903e+01,2.759595115077501646e+02,3.801785714285713880e+02,2.553142320338186622e+01,3.642632691404415368e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-4.000000000000000000e+00,-7.000000000000000000e+00,-8.428508139593504644e-04,1.824797513510723057e-03,-1.037461722292347399e-03
2.000000000000000000e+00,6.027824790178262759e+01,3.218200735243115673e+01,2.153918290906568984e+02,5.148928571428571104e+02,3.437431504473885013e+01,2.288912395089131024e+01,8.690312500000000995e+00,5.700000000000000711e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-3.000000000000000000e+00,-9.000000000000000000e+00,-4.765548790968132664e-04,1.874432143181614663e-03,-5.862154975713254612e-04
2.000000000000000000e+00,7.688318468566455977e+01,6.815020665651512388e+01,2.719894496410703368e+02,3.283571428571428328e+02,2.696280182727866048e+01,3.119159234283228344e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,1.000000000000000000e+00,-3.000000000000000000e+00,-7.000000000000000000e+00,2.278290050047593329e-04,1.286677495765164991e-03,-6.893044439200343709e-04
2.000000000000000000e+00,4.263448199117177495e+01,7.644704922289402305e+01,2.116294743870321327e+02,4.814107142857142776e+02,3.268963982343558428e+01,1.406724099558589103e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-9.000000000000000000e+00,-3.512010984123362101e-04,1.588752819527194937e-03,-9.901150784193818444e-05
2.000000000000000000e+00,5.916776693455798153e+01,1.128573478760045958e+02,2.670201636050516640e+02,2.488571428571428612e+02,2.697359357060849661e+01,2.233388346727898721e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,2.361319033559461378e-04,1.031972918458634592e-03,-5.725751060133062870e-04
2.000000000000000000e+00,7.689891800171885450e+01,1.452811763150355944e+02,3.163029485004076946e+02,1.620678571428571331e+03,1.768933647722515161e+02,3.119945900085942725e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,8.004119577250390360e-04,6.238922764431054091e-04,-4.846231075895796048e-04
2.000000000000000000e+00,8.668794641616409535e+01,1.599987771323754657e+02,3.398710152580528643e+02,6.425178571428571104e+02,1.026031238709318956e+02,3.609397320808204768e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000001421e+01,1.000000000000000000e+00,-2.000000000000000000e+00,-4.000000000000000000e+00,1.000498010769179658e-04,8.686113315670151991e-06,-3.027218242625112632e-04
2.000000000000000000e+00,1.230889536716041732e+01,4.552832098959975156e+02,6.781956350456980545e+02,9.065714285714284415e+02,4.264769145918688764e+01,-1.095552316419792227e+00,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000711e+01,1.000000000000000000e+00,-2.000000000000000000e+00,9.000000000000000000e+00,-1.992067240823014451e-04,-1.049218805882601302e-03,-1.154944902778953786e-03
2.000000000000000000e+00,1.039423728813559400e+01,8.776822033898302777e+01,1.753130508474575890e+02,2.107142857142857508e+02,1.239423728813559400e+01,-2.052881355932203444e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+01,-2.266597254122620919e-04,1.655059252354318389e-03,2.306661629569127514e-04
2.000000000000000000e+00,1.735901287553648231e+01,1.075673104434906833e+02,2.057761087267524829e+02,4.992857142857143344e+02,4.343454935622317947e+01,1.429506437768240268e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-9.000000000000000000e+00,-2.002074497464700897e-05,1.745887685891456265e-03,2.416789293080059270e-04
2.000000000000000000e+00,2.437574588632391226e+01,1.268095051533964295e+02,2.340488819239346867e+02,5.925357142857142208e+02,3.113893074558495400e+01,4.937872943161956130e+00,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-8.000000000000000000e+00,3.655169482063846953e-04,1.254722587942791456e-03,3.070738577564263716e-04
2.000000000000000000e+00,3.164375257805914998e+01,1.451931706092290142e+02,2.605171183127387735e+02,9.956964285714284415e+02,9.561651033913807396e+01,8.571876289029574991e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,3.578200397342454209e-04,9.409835636245422741e-04,3.898217987411498747e-04
2.000000000000000000e+00,4.688463469512989690e+01,1.800495100135745474e+02,3.096585715082655952e+02,1.920607142857143117e+03,2.989114305372185072e+02,1.619231734756494490e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000001421e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-5.000000000000000000e+00,4.580167194788223317e-04,1.403759136859306089e-04,2.619099094467863820e-04
2.000000000000000000e+00,5.501705260215253190e+01,1.966499790336858950e+02,3.328935843078786547e+02,7.665357142857143344e+02,1.528722452592834031e+02,2.025852630107626950e+01,8.690312499999997442e+00,5.700000000000000000e+01,-5.999999999999999289e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,7.376371403285952866e-04,-3.010401697697839829e-04,1.277040179845992385e-04
2.000000000000000000e+00,6.388766880818146632e+01,2.126062917923167674e+02,3.555620629561644819e+02,6.537428571428571558e+03,1.186316354180324424e+03,2.469383440409072961e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000711e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-3.000000000000000000e+00,7.676527335692892584e-04,-5.139592961502792434e-04,1.212175316109426193e-04
2.000000000000000000e+00,8.489592683676606555e+01,2.426617737473102068e+02,4.003727328619735886e+02,1.161785714285714221e+03,2.521898555179834034e+02,3.519796341838303277e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.678703792584728127e-04,-1.098312487046726460e-03,7.077517581384473733e-05
2.000000000000000000e+00,8.545276487200511895e+01,4.310376241231667223e+02,7.076618991224075899e+02,5.880535714285713311e+02,2.802207646290730025e+01,3.547638243600255237e+01,8.690312499999999218e+00,5.700000000000001421e+01,-6.000000000000000711e+01,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+01,-5.622457112139933599e-04,-7.229849369976282247e-04,-5.898509258724093929e-04
2.000000000000000000e+00,4.130511869192631913e+00,2.133859539678891508e+02,3.256898249991791658e+02,5.438750000000000000e+02,9.817102800669796636e+01,-5.184744065403683599e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000000e+00,4.600235429678967147e-04,-4.152971433651342359e-04,8.090205834075103741e-04
2.000000000000000000e+00,5.858187694653823385e+00,2.302521234100505012e+02,3.484589828116642707e+02,4.707303571428571558e+03,8.225200050074163300e+02,-4.320906152673087419e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,1.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000000000e+00,2.739429691488437513e-04,-7.356647278572991944e-04,7.542884844130293143e-04
2.000000000000000000e+00,3.158895353601573586e+00,2.633602392854216419e+02,3.938249610751454952e+02,8.716428571428571104e+02,2.859117430140129272e+02,-5.670552323199212985e+00,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-5.567370491190368198e-04,-1.885437444891363556e-03,-5.652883550408271951e-06
2.000000000000000000e+00,8.400000000000000000e+01,1.523146747352496355e+01,3.657087745839637591e+02,1.888571428571428328e+02,2.100000000000000000e+01,3.475000000000000000e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,2.000000000000000000e+00,-4.000000000000000000e+00,-5.000000000000000000e+00,-8.878581302066423930e-04,5.330083465649448904e-04,-9.875540133757881867e-04
2.000000000000000000e+00,9.000000000000000000e+01,3.019875123233650527e+01,3.903483404534997590e+02,2.716964285714286120e+02,3.000000000000000000e+01,3.775000000000000000e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-4.000000000000000000e+00,-4.000000000000000000e+00,-5.945049026369608747e-04,6.438680980262456721e-04,-1.676606390908705335e-03
2.000000000000000000e+00,6.677576152640017426e+01,5.054438787195434202e+01,3.341357974665704091e+02,1.013589285714285552e+03,9.821257553601945745e+01,2.613788076320008358e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,2.000000000000000000e+00,-3.000000000000000000e+00,-6.000000000000000000e+00,-4.576996358325036152e-04,9.081939638134750581e-04,-7.204901364037674671e-04
2.000000000000000000e+00,7.314312529328954327e+01,6.729704364148285833e+01,3.587076489910839427e+02,6.088571428571428896e+02,5.141623650868137929e+01,2.932156264664476808e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,-1.373257180769804631e-04,7.535873027358364062e-04,-1.378079830064438127e-03
2.000000000000000000e+00,7.978966579217519950e+01,8.292631458879888839e+01,3.823873616972737750e+02,1.565535714285714448e+02,1.110699212957682214e+01,3.264483289608759975e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+00,-4.000000000000000000e+00,-6.392846151116182707e-04,4.271498288713759806e-04,-8.862263794912339510e-04
2.000000000000000000e+00,8.608113613217155091e+01,9.761429218060426649e+01,4.056012504243520880e+02,6.312142857142857792e+02,4.435546565576553490e+01,3.579056806608577546e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,1.418039065809173493e-04,2.394940245066257134e-04,-1.166796612271231437e-03
2.000000000000000000e+00,9.200000000000000000e+01,1.106450402144772056e+02,4.287962466487934989e+02,2.664285714285714448e+02,4.600000000000000000e+01,3.875000000000000000e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-3.000000000000000000e+00,-2.000000000000000000e+00,7.569893737575106307e-04,1.121993165374257639e-03,-2.508967860587907328e-03
2.000000000000000000e+00,3.700000000000000000e+01,5.275451263537905788e+01,2.767044868488911789e+02,2.077500000000000000e+02,2.400000000000000000e+01,1.125000000000000000e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-2.000000000000000000e+00,-8.000000000000000000e+00,5.028049275656171213e-04,1.188438973485306249e-03,-7.210898554555894568e-04
2.000000000000000000e+00,4.323441324694024246e+01,7.232757379409646603e+01,3.028251979841612638e+02,2.480357142857143060e+02,1.948380129589632759e+01,1.436720662347012123e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-2.000000000000000000e+00,-7.000000000000000000e+00,2.953048511657868636e-04,1.061282480339764689e-03,-6.101379601056861057e-04
2.000000000000000000e+00,4.941897512359726363e+01,9.080679588793847756e+01,3.276260430563184514e+02,6.826607142857143344e+02,4.350317821549086261e+01,1.745948756179863182e+01,8.690312499999997442e+00,5.700000000000000000e+01,-5.999999999999999289e+01,2.000000000000000000e+00,-2.000000000000000000e+00,-6.000000000000000000e+00,2.919598327966871354e-04,9.329800853875580557e-04,-5.334205950510984007e-04
2.000000000000000000e+00,8.031271883690436653e+01,1.701721589026094819e+02,4.432603276609845580e+02,1.239303571428571558e+03,1.360987737928847991e+02,3.290635941845218326e+01,8.690312499999997442e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,3.420997420016946844e-04,-7.094312253897727683e-04,-7.791772419918630010e-04
2.000000000000000000e+00,9.200000000000000000e+01,1.961562683585947582e+02,4.902385148631182119e+02,6.079285714285714448e+02,1.149999999999999858e+02,3.875000000000000000e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,2.000000000000000000e+00,-2.000000000000000000e+00,1.000000000000000000e+00,2.667002451841871125e-04,-6.716170783698377500e-04,-2.065822184676990858e-03
2.000000000000000000e+00,1.966090419513960796e+01,9.906783726297686599e+01,2.962230166990993894e+02,3.945892857142857792e+02,3.414866271439561984e+01,2.580452097569805758e+00,8.690312499999999218e+00,5.700000000000000000e+01,-5.999999999999999289e+01,2.000000000000000000e+00,-1.000000000000000000e+00,-7.000000000000000000e+00,5.772123865265613163e-04,8.970974630963524099e-04,-4.920570706454241439e-05
2.000000000000000000e+00,2.469968960165546079e+01,1.180886251939989648e+02,3.209100168132436579e+02,5.522857142857142208e+02,6.408354888773925495e+01,5.099844800827729507e+00,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-1.000000000000000000e+00,-6.000000000000000000e+00,1.000762458779613784e-04,5.301518021780804446e-04,1.397175311929343966e-04
2.000000000000000000e+00,4.194741954668604933e+01,1.874718826405868128e+02,4.128185620828652418e+02,2.702321428571428442e+03,5.754311504658693366e+02,1.372370977334302644e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-1.000000000000000000e+00,-2.000000000000000000e+00,4.807114263097878037e-04,-7.922717049034522230e-04,-8.687932828019273579e-05
2.000000000000000000e+00,4.547219528888381745e+01,2.036991387668967093e+02,4.354425939656647415e+02,3.130892857142857224e+02,3.561073404437346568e+01,1.548609764444190873e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,2.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,2.016747251049055834e-04,-1.074331530255406841e-03,-4.914914655657076636e-05
2.000000000000000000e+00,4.819426018073765761e+01,2.198002121958209898e+02,4.582523498658452468e+02,2.068507142857143117e+04,3.350895361043677894e+03,1.684713009036882880e+01,8.690312499999997442e+00,5.700000000000000000e+01,-5.999999999999999289e+01,2.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,3.313639119106870368e-04,-1.409403280343349274e-03,1.206239922099117123e-04
2.000000000000000000e+00,4.999640974368296753e+01,2.358069441919651013e+02,4.817060534448283420e+02,3.929285714285713880e+02,7.058589347391382773e+01,1.774820487184148377e+01,8.690312499999997442e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,8.672035297371816220e-05,-1.729013831797923673e-03,2.477326256949963224e-04
2.000000000000000000e+00,4.998034045158101435e+01,2.520151625738704979e+02,5.058845081413066396e+02,5.309124999999999091e+03,6.908831896566222213e+02,1.774017022579050362e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000000711e+01,2.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,9.498015784425994923e-07,-1.857486029155364093e-03,3.723792127384162320e-04
2.000000000000000000e+00,4.655623094738962209e+01,2.691936157162866721e+02,5.312640222635187683e+02,1.950660714285714221e+03,1.538535386361764097e+02,1.602811547369481104e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,2.000000000000000000e+00,-1.000000000000000000e+00,3.000000000000000000e+00,-1.152797048029896576e-04,-2.139529998996442250e-03,4.277965652476067859e-04
2.000000000000000000e+00,7.494368280895552914e+01,1.153394483348127331e+01,4.541018509386197479e+02,5.431607142857143344e+02,6.545201696419766790e+01,3.022184140447776102e+01,8.690312499999999218e+00,5.700000000000000711e+01,-6.000000000000000711e+01,3.000000000000000000e+00,-4.000000000000000000e+00,-3.000000000000000000e+00,-4.886729517868393380e-04,-7.524505527389813153e-05,-1.625871579983340087e-03
2.000000000000000000e+00,8.319528875379938881e+01,4.006539703647415251e+01,5.035786474164132756e+02,3.760000000000000568e+02,2.450835866261398266e+01,3.434764437689969441e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-4.000000000000000000e+00,-1.000000000000000000e+00,-7.246573593234217903e-04,-4.863077811492200198e-04,-1.855340740660016419e-03
2.000000000000000000e+00,9.030443828016642271e+01,6.503554091539527349e+01,5.548326976421636800e+02,4.120000000000000000e+02,3.212898751733703051e+01,3.790221914008321136e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-4.000000000000000000e+00,1.000000000000000000e+00,-7.072040715165317515e-04,-1.058959515289892295e-03,-1.378272758001897191e-03
2.000000000000000000e+00,5.433793408049467644e+01,2.742036106663722350e+01,3.959588141114116979e+02,3.234464285714285552e+02,2.328272511455860538e+01,1.991896704024733822e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-3.000000000000000000e+00,-5.000000000000000000e+00,-3.117552082700092431e-04,2.496407641434661429e-04,-1.450194687327266418e-03
2.000000000000000000e+00,6.323538985056962503e+01,6.147511959362824996e+01,4.435751837056764089e+02,3.620892857142856656e+02,3.764447403462050801e+01,2.436769492528480896e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,3.000000000000000000e+00,-3.000000000000000000e+00,-3.000000000000000000e+00,-1.332624214821498398e-04,7.206087225003487973e-05,-1.515972195523185295e-03
2.000000000000000000e+00,7.127615918218327806e+01,9.211690397955459275e+01,4.911449434100037479e+02,4.891071428571427759e+02,3.481986126323475617e+01,2.838807959109163903e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,3.000000000000000000e+00,-3.000000000000000000e+00,-1.000000000000000000e+00,-5.283909539555153856e-05,-7.585834255504075863e-04,-1.213582972764748469e-03
2.000000000000000000e+00,7.476937719350425482e+01,1.060368211290226697e+02,5.156833025994884565e+02,6.003928571428571104e+02,3.791582892153946460e+01,3.013468859675212386e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-3.000000000000000000e+00,0.000000000000000000e+00,-3.831887448538795482e-04,-8.802951477821230331e-04,-1.368515413903537148e-03
2.000000000000000000e+00,7.791183727507973344e+01,1.196697358127219104e+02,5.408471745802492023e+02,5.934642857142856656e+02,7.429963290606006865e+01,3.170591863753986672e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000711e+01,3.000000000000000000e+00,-3.000000000000000000e+00,1.000000000000000000e+00,-5.051690700415556456e-04,-1.352729568173366426e-03,-1.110716436934056084e-03
2.000000000000000000e+00,8.303060234588589594e+01,1.731136196607578768e+02,6.556701649175412285e+02,6.074464285714285552e+02,3.680971279066348956e+01,3.426530117294294087e+01,8.690312500000000995e+00,5.700000000000001421e+01,-6.000000000000000711e+01,3.000000000000000000e+00,-3.000000000000000000e+00,5.000000000000000000e+00,-5.215266633579740407e-04,-2.464728689507617032e-03,-6.878747399878815116e-04
2.000000000000000000e+00,7.677639751552793257e+01,2.078227096273291750e+02,7.284338897515527833e+02,9.200000000000001137e+02,3.390683229813664212e+01,3.113819875776397694e+01,8.690312499999999218e+00,5.700000000000000000e+01,-5.999999999999999289e+01,3.000000000000000000e+00,-3.000000000000000000e+00,7.000000000000000000e+00,-3.420794101787194563e-04,-2.690860123641308776e-03,-3.010019878476599686e-04
2.000000000000000000e+00,3.766413019733488454e+01,6.438276414476078457e+01,3.876208767203087291e+02,4.904642857142857224e+02,3.691629651205126095e+01,1.158206509866744405e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-2.000000000000000000e+00,-5.000000000000000000e+00,-1.576163608908026648e-04,2.827623841675785954e-04,-3.626537445649002933e-04
2.000000000000000000e+00,4.502237891379166257e+01,9.973756400570806591e+01,4.343436581885335386e+02,1.063660714285714221e+03,1.351252749097624530e+02,1.526118945689582951e+01,8.690312500000000995e+00,5.700000000000000711e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-2.000000000000000000e+00,-3.000000000000000000e+00,4.924177058034107102e-04,-2.842635721662101211e-04,-8.568533553147683612e-04
2.000000000000000000e+00,4.840472074233496613e+01,1.163539851109621281e+02,4.576225170236037911e+02,1.012250000000000000e+03,9.854807183431535123e+01,1.695236037116748307e+01,8.690312499999999218e+00,5.700000000000000000e+01,-6.000000000000000000e+01,3.000000000000000000e+00,-2.000000000000000000e+00,-2.000000000000000000e+00,3.421144341986259718e-05,-6.743902647952104701e-04,-7.396683881154553220e-04
2.000000000000000000e+00,5.135497311827956679e+01,1.325173387096774320e+02,4.808901209677419502e+02,5.314285714285713311e+02,4.890658602150538314e+01,1.842748655913978695e+01,8.690312500000000995e+00,5.700000000000000000e+01,-6.000000000000001421e+01,3.000000000000000000e+00,-2.000000000000000000e+00,-1.000000000000000000e+00,-6.186175755681921906e-05,-9.848501838872758540e-04,-2.767780752954140944e-04
