h,k,l,Iobs,sigma_I,Icalc,Fc_real_e,Fc_imag_e,d_A,in_final_refinement,cv_work_flag
21,-1,4,9.493478261,0.5996019474,9.299402992,56.69087386,25.59494545,1.53668163,1,1
21,-1,5,21.75625,0.9396797992,22.92033096,94.22857985,25.62869587,1.48070860,1,1
21,-1,6,13.1527027,0.8340919751,14.24748716,74.46141252,19.57224677,1.41994549,1,1
21,-1,7,2.909459459,0.6588366022,1.496430548,22.61106541,10.55082759,1.35694917,1,1
21,-1,8,0.24,0.6945581468,0.8536007138,-18.6606938,2.629364496,1.29373535,1,1
21,-1,9,-0.1257142857,0.7133945702,0.293753256,-10.98762261,-1.219134892,1.23177496,1,1
21,-1,10,0.8811111111,1.16750987,0.2890005106,10.96009399,-0.3363496907,1.17206141,1,1
21,-1,11,1.61025,0.7383311473,0.663209751,16.19234257,3.705693656,1.11520573,1,1
21,-1,12,1.69,0.7938195813,1.476877428,23.37692522,8.244068168,1.06153236,1,1
21,-1,13,1.058684211,0.7812276811,0.3066532975,2.697986264,10.96822635,1.01116218,1,1
21,-1,14,0.8823684211,0.9974961138,0.4935747091,9.303828876,10.89896007,0.96407844,0,1
21,-1,15,2.346486486,1.051468672,1.163497278,20.28347881,8.523262136,0.92017628,0,0
21,-1,16,-0.6170588235,0.9119917649,0.280939051,9.472324111,5.211328941,0.87929814,0,1
21,-1,17,-0.2294594595,1.019735801,0.0449494658,3.616590236,2.370908964,0.84125846,0,1
21,-1,18,-0.03578947368,0.9107783345,0.00963147707,1.829743521,0.8118819685,0.80586017,0,1
21,-1,19,-0.7263157895,1.643993001,0.01039755886,2.001317577,0.5661846037,0.77290550,0,1
21,-1,20,1.914285714,2.278922499,0.003514918555,-0.4632857599,1.1170163,0.74220260,0,1
21,0,0,6.184,1.454218538,7.573959869,-53.36088394,-17.42736458,1.61616836,1,1
21,0,1,2.6675,0.7750136161,2.154843684,-25.55937804,-15.59573527,1.60857175,1,1
21,0,2,0.9988888889,0.8066647536,0.9697374379,-16.86752786,-10.90593816,1.58640893,1,1
21,0,3,-0.1185714286,0.7588802169,0.186175226,6.960248279,-5.386273426,1.55142313,1,1
21,0,4,0.1072727273,0.8893098111,0.6749826159,16.70525393,-1.325382474,1.50611624,1,1
21,0,5,0.6944444444,1.079108571,0.2288436495,-9.755011609,-0.2206068705,1.45330493,1,1
21,0,6,2.907647059,0.9829536733,2.123557905,-29.64549719,-2.153373037,1.39572519,1,1
21,0,7,2.191666667,0.9455865643,1.565983842,-24.8410719,-5.868439858,1.33576482,1,1
21,0,8,0.1425,1.318522546,0.2458043657,-3.558098535,-9.466004957,1.27533685,1,1
21,0,9,-0.3447368421,0.9513400667,0.3292486413,-2.972067677,-11.32027294,1.21586374,1,1
21,0,10,0.55875,1.112309675,0.8225097589,-15.04438866,-10.76411771,1.15832877,1,1
21,0,11,1.9485,1.023652895,1.224282396,-21.00881652,-8.245264907,1.10335655,1,1
21,0,12,-0.277,1.050161535,0.5224266394,-13.88568475,-4.953784448,1.05129774,1,1
21,0,13,0.7044444444,1.149021457,0.08146867597,5.399783194,-2.176432097,1.00230460,1,1
21,0,14,1.811578947,1.168531052,0.1035766518,6.524372278,-0.7245424882,0.95639232,0,1
21,0,15,-0.9005263158,1.239332841,0.04764688102,-4.399015432,-0.6869058314,0.91348599,0,1
21,0,16,0.1710526316,1.358256298,0.01907340818,-2.347853716,-1.556583093,0.87345494,0,1
21,0,17,1.784210526,1.251939437,0.05458576433,-3.998418657,-2.592817407,0.83613696,0,1
21,0,18,2.037058824,1.365451004,0.05573365583,-3.600001512,-3.198064384,0.80135498,0,1
21,0,19,-0.5033333333,1.896563494,0.05231115271,-3.455470063,-3.134237239,0.76892805,0,1
21,0,20,-1.2175,2.906808817,0.02301410063,-1.793604044,-2.52147816,0.73867845,0,1
22,-11,0,17.06818182,1.900096561,21.1932495,81.33044285,46.9326466,1.78136364,1,1
22,-11,1,18.6795,1.320725573,25.39932025,95.92188424,36.96234409,1.77120672,1,1
22,-11,2,2.652272727,0.7374250074,3.693564663,37.38343942,11.7966997,1.74174769,1,1
22,-11,3,3.409090909,0.8152552276,4.23118575,-38.46153627,-16.76507282,1.69575545,1,1
22,-11,4,27.71695652,1.513340602,24.09501917,-93.48765791,-35.84179904,1.63708580,1,1
22,-11,5,44.14,1.927026303,39.62477829,-122.723183,-37.74457346,1.56989774,1,1
22,-11,6,16.12333333,1.015383411,16.25264591,-78.86476221,-23.28427356,1.49802104,1,1
22,-11,7,1.145,0.7884051272,0.289420461,-10.95587333,-0.616724084,1.42459486,1,1
22,-11,8,6.078181818,0.9010144923,6.37595198,47.71246356,19.39573058,1.35195829,1,1
22,-11,9,11.054375,1.403366479,12.54203294,66.33518621,28.59501145,1.28170717,1,1
22,-11,10,6.774375,1.204943917,8.382712007,53.54731957,24.90497197,1.21482900,1,1
22,-11,11,1.331,0.9854350562,2.432027921,29.34089963,12.2858081,1.15185441,1,1
22,-11,12,-0.5173333333,1.217472792,0.1558626238,-7.755334615,-2.168045342,1.09299287,1,1
22,-11,13,1.1885,1.139591172,1.129115196,-18.00654049,-12.06339783,1.03824080,1,1
22,-11,14,3.460909091,1.010898667,2.755172898,-30.62601896,-14.43325363,0.98746164,0,1
22,-11,15,2.31047619,1.388308576,2.326580438,-29.36884347,-10.26789961,0.94044214,0,1
22,-11,16,-0.6280952381,1.033994193,0.06166766858,-4.012605288,-3.091186356,0.89693037,0,1
22,-11,17,1.226190476,1.168469181,0.09041531268,5.189769376,3.268485785,0.85666040,0,1
22,-11,18,-2.06625,1.38434904,0.2883848378,8.853449772,6.449579207,0.81936780,0,1
22,-11,19,1.012,2.359093894,0.2692221639,8.605680785,6.160389323,0.78479876,0,0
22,-11,20,0.6128571429,2.62841498,0.1703431484,7.578646217,3.665281113,0.75271508,0,1
22,-11,21,9.1,3.167715068,0.001349574577,-0.1695092989,0.7298961319,0.72289656,0,1
22,-10,0,3.843181818,0.8935229623,1.392951991,23.61208056,-4.690235554,1.77891503,1,1
22,-10,1,1.502926829,0.5650253873,0.4954690535,14.31928424,-1.046322541,1.76879970,1,1
22,-10,2,6.615909091,0.561781589,6.983394108,53.28759729,8.113438468,1.73945863,1,1
22,-10,3,14.71790698,0.7342098274,13.53600561,72.75519671,18.39154302,1.69364276,1,1
22,-10,4,24.19047619,1.055930597,20.68468493,89.33181482,25.01111987,1.63518466,1,1
22,-10,5,16.31630435,0.7396636184,14.56599346,73.66777486,25.16239713,1.56822096,1,1
22,-10,6,3.797619048,0.611950558,3.998797612,35.97758099,19.21685523,1.49656398,1,1
22,-10,7,1.654285714,0.5923875076,1.682147767,24.38421272,10.25947654,1.42334155,1,1
22,-10,8,1.735121951,0.6779820418,1.478246865,24.68981882,2.329782103,1.35088694,1,1
22,-10,9,0.9848484848,0.6484755026,0.9501290884,19.81808684,-1.593264058,1.28079419,1,1
22,-10,10,-0.66725,0.6406814268,0.04508157309,4.253781752,-0.8131650751,1.21405152,1,1
22,-10,11,-0.6047619048,0.6618558135,0.1722271714,7.856160592,3.151942329,1.15119162,1,1
22,-10,12,1.967777778,0.7532795581,0.7255875609,15.58346388,7.683206415,1.09242654,1,1
22,-10,13,2.249302326,0.7623304158,1.077066493,18.39036173,10.48337431,1.03775535,1,1
22,-10,14,1.015897436,0.7762865718,1.422601136,21.92156124,10.55031495,0.98704397,0,1
22,-10,15,3.165833333,0.8051355227,1.695759726,25.22334997,8.324209993,0.94008131,0,1
22,-10,16,1.05425,0.7897664212,0.4065454759,11.95202557,5.127348063,0.89661732,0,1
22,-10,17,0.8736585366,0.9065490554,0.05938236155,4.385456138,2.339534473,0.85638764,0,1
22,-10,18,-0.1617142857,0.9488083611,0.006191633594,1.407172621,0.7719159843,0.81912913,0,1
22,-10,19,-0.8575,1.168808822,0.0006654277354,-0.2122151529,0.4814682028,0.78458903,0,1
22,-10,20,0.6206666667,1.519510301,0.002378102057,-0.1386569668,0.9849711727,0.75253003,0,1
22,-9,0,25.98,1.616718414,35.82358036,115.4336122,39.73977677,1.77162934,1,1
22,-9,1,17.681,0.8253576381,21.05293012,88.34487893,30.88879488,1.76163709,1,1
22,-9,2,-0.06837209302,0.5598109088,0.3250210373,7.872635821,8.558300279,1.73264523,1,1
22,-9,3,7.14826087,0.6020255908,6.528947092,-49.35163054,-16.75537923,1.68735176,1,1
22,-9,4,29.4265,1.176202851,25.86344104,-98.13886177,-33.60180087,1.62952072,1,1
22,-9,5,34.116,1.225982275,31.75771302,-109.4360994,-35.16149968,1.56322267,1,1
22,-9,6,9.553333333,0.6827800372,9.621520125,-59.25268492,-22.18311272,1.49221817,1,1
22,-9,7,-0.4427906977,0.5720708542,0.0115811171,-1.020720967,-1.943290381,1.41960137,1,0
22,-9,8,1.731363636,0.6673018144,3.565052415,35.08061247,15.89237572,1.34768811,1,1
22,-9,9,7.661388889,0.7095647249,6.223109859,44.82090704,24.08673622,1.27806692,1,1
22,-9,10,6.280697674,0.7080121593,6.267606291,46.62428232,20.82722544,1.21172802,1,1
22,-9,11,1.80075,0.7281414158,1.742857566,25.13227558,9.66816072,1.14921009,1,1
22,-9,12,-1.1215,0.8592717213,0.04157329571,-2.808786432,-3.067086454,1.09073280,1,1
22,-9,13,1.844722222,0.7815453886,1.482821273,-21.90729718,-11.70420956,1.03630306,1,1
22,-9,14,4.323409091,0.924313181,2.780370406,-31.1582878,-13.63510942,0.98579410,0,1
22,-9,15,2.316571429,1.057590169,1.898840327,-26.3524801,-9.774815478,0.93900130,0,1
22,-9,16,-1.669142857,0.8515257854,0.1364943763,-6.784648804,-3.279655809,0.89568015,0,1
22,-9,17,1.544634146,0.8776578517,0.139350864,7.21163901,2.443007907,0.85557093,0,1
22,-9,18,0.8558333333,0.9248193017,0.2586152438,8.91209357,5.307521657,0.81841436,0,1
22,-9,19,-0.4254166667,1.217115071,0.189574186,7.287270045,5.076101663,0.78396085,0,1
22,-9,20,-2.54625,1.442587194,0.0645324885,4.300212069,2.890761185,0.75197569,0,1
22,-9,21,-1.641111111,1.98528009,0.0002657153845,-0.05071561703,0.3285986788,0.72224154,0,1
22,-8,0,-0.1488888889,0.7715024623,0.5627097667,15.22752785,-1.494707664,1.75968295,1,1
22,-8,1,0.8468292683,0.5525550893,0.2587831237,10.37560567,0.1088585521,1.74989037,1,1
22,-8,2,0.2625,0.5213339863,1.333919059,23.19461002,4.120492047,1.72146533,1,1
22,-8,3,3.755227273,0.6265356178,4.967153345,44.64489493,8.566524897,1.67702076,1,1
22,-8,4,4.895,0.5318243627,3.578033929,36.88172773,11.32943124,1.62021021,1,1
22,-8,5,7.766444444,0.673793209,9.222056285,60.91881358,11.21048467,1.55499736,1,1
22,-8,6,0.9940909091,0.5449660218,0.8239671746,16.4719646,8.454619498,1.48505854,1,1
22,-8,7,0.1285714286,0.5627830102,0.5479449275,-14.41316895,4.497721725,1.41343273,1,1
22,-8,8,0.4159090909,0.6374895695,0.00314280034,-0.09932621918,1.139155844,1.34240685,1,1
22,-8,9,1.0134375,0.6836274456,1.177168243,22.12732013,-0.3673289384,1.27355993,1,1
22,-8,10,-0.311,0.6575511387,0.5496714736,15.12139787,0.1748840971,1.20788499,1,1
22,-8,11,-0.1697435897,0.6910124285,0.0885822999,-5.733661861,1.994796749,1.14593017,1,1
22,-8,12,1.076136364,0.7193986225,0.9428333901,19.41772781,3.900201878,1.08792733,1,1
22,-8,13,0.36675,0.7694601327,0.1976584627,7.61594565,4.92259034,1.03389608,1,1
22,-8,14,1.07195122,0.7455477208,0.4934978203,13.52978778,4.718200505,0.98372150,0,1
22,-8,15,0.4094285714,0.8238409793,0.4738993716,13.57785424,3.578357154,0.93720953,0,1
22,-8,16,0.3985294118,0.8463248454,0.04111926333,3.542726648,2.134593921,0.89412470,0,1
22,-8,17,-0.9158536585,0.8147606153,0.002885063502,0.4916902728,0.97905703,0.85421492,0,1
22,-8,18,-0.1994594595,0.9840276939,0.001251343355,0.5951835093,0.4078846553,0.81722722,0,1
22,-8,19,0.8111111111,1.294330981,0.00554735006,1.471453251,0.3778417778,0.78291722,0,0
22,-8,20,0.1416666667,1.684236556,0.009912759288,-1.929178026,0.6343591029,0.75105452,0,1
22,-8,21,3.3675,2.073153169,0.008385405273,1.638665013,0.8963651905,0.72142526,0,1
22,-8,22,5.93,6.15,0.01864094026,2.602561494,0.9910177522,0.69383307,0,1
22,-7,0,13.857,1.238329329,14.98256532,75.82039129,22.01516684,1.74335684,1,1
22,-7,1,9.416410256,0.7627058238,11.78297672,68.13460599,16.12162057,1.73383284,1,1
22,-7,2,0.9071428571,0.5036344101,0.02296271165,-2.814565002,1.277384584,1.70617090,1,0
22,-7,3,13.35227273,0.705770976,11.51234649,-67.45505762,-15.47425056,1.66287104,1,0
22,-7,4,22.89355556,0.9063931269,19.95247355,-87.1800134,-26.47154539,1.60743959,1,1
22,-7,5,19.83272727,0.9335246788,19.25711423,-85.27845964,-27.19158009,1.54369704,1,1
22,-7,6,2.588409091,0.561615926,2.705739255,-28.18133183,-18.20763127,1.47520600,1,1
22,-7,7,0.1787804878,0.6114818262,0.2861467026,9.9587354,-4.457922431,1.40493018,1,1
22,-7,8,1.32952381,0.6859709966,0.7833500245,16.39128698,7.56527709,1.33511631,1,0
22,-7,9,1.609090909,0.7513662258,1.060240022,16.44906557,13.05887588,1.26732949,1,1
22,-7,10,2.474186047,0.7798770548,1.729305148,24.50956658,10.89712611,1.20256566,1,1
22,-7,11,1.239,0.6758211209,0.9690573231,19.76312199,3.548103027,1.14138509,1,1
22,-7,12,-0.734047619,0.6932190186,0.6949724485,-16.33820413,-4.711886429,1.08403580,1,0
22,-7,13,1.50725,0.7517758452,1.262544713,-20.56933198,-10.10822122,1.03055430,1,1
22,-7,14,0.90125,0.8070411443,1.63763638,-23.6842235,-10.97203589,0.98084170,0,1
22,-7,15,1.670555556,0.8498801918,1.272313443,-21.56934567,-8.006316178,0.93471820,0,1
22,-7,16,-0.4529411765,0.8638738494,0.06455770518,-3.923831652,-3.385610798,0.89196063,0,0
22,-7,17,-0.05594594595,0.8887626102,0.05210851008,4.61742407,0.5990018625,0.85232729,0,0
22,-7,18,-0.5278947368,1.008136258,0.1025526396,5.997620931,2.587451446,0.81557386,0,1
22,-7,19,1.365555556,1.122785643,0.03413800093,2.840223674,2.47709987,0.78146313,0,1
22,-7,20,0.64,1.760413856,0.01940502592,2.62821924,1.07972174,0.74977055,0,1
22,-7,21,2.01625,2.097147989,0.002526974541,-0.8781645291,-0.5292999699,0.72028710,0,1
22,-6,0,3.702727273,0.7427687203,3.626946083,38.41418298,5.772173215,1.72301886,1,1
22,-6,1,0.561,0.537136496,0.1939897465,8.034910794,4.018505532,1.71382257,1,1
22,-6,2,0.2111904762,0.5154160281,0.01507526957,2.465325932,-0.4406090719,1.68709276,1,1
22,-6,3,0.9611111111,0.5299729574,0.605486153,-14.85382716,-5.592174242,1.64519406,1,1
22,-6,4,0.4377777778,0.4968210051,0.2157800706,-2.326489931,-9.184843279,1.59145546,1,1
22,-6,5,1.942142857,0.5749005139,2.481582227,-30.60722679,-9.779769339,1.52952365,1,0
22,-6,6,0.924,0.5796312405,1.713442628,-25.66635656,-7.355600178,1.46282194,1,1
22,-6,7,0.1695238095,0.5690501849,0.3873503427,-12.28501474,-3.198908436,1.39422050,1,1
22,-6,8,-0.5961363636,0.6956981387,0.3716012538,-12.40760178,0.808525805,1.32591499,1,1
22,-6,9,0.3745714286,0.6467640014,0.02609054849,-1.111325611,3.101573662,1.25945169,1,0
22,-6,10,0.8038888889,0.8861800739,0.4607293764,13.49757787,3.082023021,1.19582868,1,1
22,-6,11,1.3265,0.7003056613,1.088993397,21.24973828,1.231777655,1.13562012,1,1
22,-6,12,0.951,0.7188717834,0.1890665753,-8.775484133,-1.284835757,1.07909322,1,1
22,-6,13,0.8405,0.747641844,0.03788338531,-2.268275419,-3.258230168,1.02630497,1,1
22,-6,14,0.2271428571,0.7377875319,0.04121561121,-1.18208387,-3.968647873,0.97717599,0,1
22,-6,15,0.6551219512,0.7831607431,0.02782091373,-0.286478571,-3.390079804,0.93154406,0,1
22,-6,16,-0.5718918919,0.9106731034,0.1107214635,-6.473698823,-2.03866909,0.88920121,0,1
22,-6,17,-0.1313513514,0.8771666902,0.01232816376,-2.179319981,-0.6161307824,0.84991863,0,1
22,-6,18,0.8006451613,1.01414045,0.001298027126,0.652193939,0.3386426563,0.81346280,0,1
22,-6,19,-0.6432,1.163761831,0.01379635749,-2.310740371,0.6327433569,0.77960543,0,1
22,-6,21,1.488333333,3.114544821,0.002251518038,0.9658187026,-0.06263974202,0.71883164,0,1
22,-5,0,0.250952381,0.9310142715,0.82197129,-18.27647447,2.818920888,1.69910199,1,1
22,-5,1,-0.01720930233,0.4966587658,0.5411252891,14.98888752,0.6818535921,1.69028141,1,1
22,-5,2,-0.8318181818,0.5023788309,0.06455323298,2.254089851,-4.666479788,1.66462173,1,1
22,-5,3,2.346888889,0.5088860747,2.926424049,-33.24460646,-10.59792063,1.62433564,1,1
22,-5,4,10.90804348,0.7330282382,8.482707192,-57.66362616,-14.28571416,1.57255195,1,1
22,-5,5,2.986904762,0.5837635925,3.373223242,-34.69894657,-14.12058069,1.51271952,1,1
22,-5,6,0.4740909091,0.557851352,0.555720619,-11.07272483,-10.42107148,1.44810116,1,1
22,-5,7,1.076136364,0.6826509247,0.1522329639,-6.100039494,-5.111267678,1.38145758,1,1
22,-5,8,0.7972727273,0.6077714954,0.2749387233,10.67705324,-0.6221012304,1.31492312,1,1
22,-5,9,1.333333333,0.7274504248,0.5541124161,15.12458128,1.334887461,1.25001987,1,1
22,-5,10,0.8671875,0.708452732,0.04517281836,4.308921086,0.4765057265,1.18774633,1,1
22,-5,11,1.608157895,0.7326186838,0.6653339179,-16.49805815,-2.1498713,1.12869127,1,1
22,-5,12,1.071707317,0.839193203,0.6859266254,-16.16798932,-4.896065083,1.07314313,1,1
22,-5,13,1.055,0.7136818082,0.3923712557,-11.0581753,-6.400021853,1.02118203,1,1
22,-5,14,0.8379069767,0.7978739439,0.3992228083,-11.32109887,-6.158472648,0.97275101,0,1
22,-5,15,1.737837838,0.8270990076,0.3245545905,-10.68544822,-4.566183581,0.92770812,0,1
22,-5,16,-0.02317073171,0.7936919282,0.01960321106,-1.343958933,-2.51983401,0.88586310,0,1
22,-5,17,-0.0865,0.8613609945,0.00375847204,-0.885975916,-0.8824594248,0.84700226,0,0
22,-5,18,-1.0334375,0.980320818,0.0006585528569,-0.5131334001,-0.1033477935,0.81090473,0,1
22,-5,19,-2.164230769,1.128087938,0.01221372711,2.250126653,-0.1355438668,0.77735280,0,1
22,-5,20,3.346363636,2.002514452,0.008235326325,1.748590601,-0.6071944596,0.74613803,0,1
22,-5,21,5.4325,2.940104165,0.007740230751,-1.425381846,-1.090210754,0.71706467,0,1
22,-4,0,21.3355,1.295070507,22.12086583,94.43806462,16.87290647,1.67208090,1,1
22,-4,1,2.281304348,0.5064488098,3.125442699,34.13836278,11.61431824,1.66367243,1,1
22,-4,2,1.375454545,0.5177168178,0.7045173449,-17.03721844,-1.686140078,1.63918828,1,1
22,-4,3,5.690681818,0.7289205722,6.69816221,-50.02721369,-16.85244537,1.60067863,1,1
22,-4,4,21.71195652,0.830755572,21.3591717,-90.29326372,-27.08268151,1.55105681,1,1
22,-4,5,12.20648649,0.9429964872,12.23456209,-65.53039869,-28.21129558,1.49355655,1,1
22,-4,6,10.8127907,0.705148628,11.16346597,-64.9987486,-20.48537108,1.43126387,1,0
22,-4,7,4.394146341,0.824993568,2.570728173,-31.69556783,-8.057654374,1.36681670,1,1
22,-4,8,0.715,0.8315630929,0.08085415183,4.73278736,3.352546829,1.30227859,1,1
22,-4,9,1.613611111,0.705389088,1.72743459,25.15209669,9.276853472,1.23914174,1,1
22,-4,10,1.160357143,0.9762564123,0.3333635769,8.308383593,8.346527427,1.17840252,1,1
22,-4,11,1.320571429,0.7755381015,0.2433277237,-9.770182422,2.403842676,1.12066387,1,1
22,-4,12,-0.8656410256,0.7344147486,0.2954925114,9.943745499,-4.905065935,1.06623650,1,1
22,-4,13,1.612162162,0.8123051994,1.088114852,-18.71946602,-10.11359145,1.01522544,1,1
22,-4,14,0.8876315789,0.9196103939,1.186752968,-19.05202946,-11.43508036,0.96759819,0,1
22,-4,15,0.6033333333,0.9098767468,0.444881207,-10.0532038,-9.166408211,0.92323525,0,1
22,-4,16,-0.4645,0.8359440771,0.2712928858,-9.348179895,-5.047888813,0.88196612,0,1
22,-4,17,-1.062162162,0.8649109363,0.04678362362,-4.264992726,-1.128654414,0.84359404,0,1
22,-4,18,-1.105714286,0.9465442041,0.005275176963,-0.8588418341,1.207101458,0.80791245,0,1
22,-4,19,-2.296666667,1.291428777,0.01282599197,1.623174607,1.643616477,0.77471561,0,1
22,-4,20,4.8375,2.121506319,0.006848857484,-1.516392237,0.7416046134,0.74380501,0,1
22,-4,21,0.02333333333,3.353353214,0.00109904041,0.341457147,-0.5836571462,0.71499314,0,1
22,-3,0,5.998,0.8531099763,6.553302147,-51.3922132,-9.235764998,1.64244924,1,1
22,-3,1,2.103777778,0.5095807524,2.524541241,-31.38498186,-8.080962431,1.63447782,1,1
22,-3,2,-0.06175,0.5207950653,0.2372342642,-8.50829853,-5.12919447,1.61124239,1,1
22,-3,3,0.14875,0.5209778062,0.008775826545,0.9311466135,-1.6685598,1.57462567,1,1
22,-3,4,0.8254166667,0.4886661622,0.4968956983,14.35261418,0.8559817605,1.52731729,1,1
22,-3,5,-0.07048780488,0.5922354253,0.01381224663,1.861420347,1.510499945,1.47232525,1,1
22,-3,6,-0.06975,0.5829729303,0.03150849387,3.611475617,0.2571940237,1.41254739,1,1
22,-3,7,-0.1405555556,0.6803946036,0.1498176729,7.607273614,-2.11188567,1.35048832,1,1
22,-3,8,0.4123333333,0.7229510511,0.09281928837,4.367721107,-4.420393235,1.28813240,1,1
22,-3,9,0.1842105263,0.6804238332,0.2958583464,-9.531612785,-5.677878776,1.22693615,1,1
22,-3,10,2.072666667,0.8249926413,0.9920469691,-19.56074809,-5.487426837,1.16789044,1,1
22,-3,11,-0.6784210526,0.7463103674,0.2612566803,-9.576436464,-4.121409363,1.11161096,1,1
22,-3,12,-1.309189189,0.7706497406,0.191415948,-8.626990358,-2.283068837,1.05843064,1,1
22,-3,13,0.55875,0.7759355963,0.03543072258,3.771146036,-0.7205416922,1.00848028,1,1
22,-3,14,-0.1335897436,1.00767048,0.003937800652,1.276057238,0.09987188188,0.96175318,0,1
22,-3,15,0.8827272727,0.9118393491,0.03739472149,-3.942393929,0.1239431108,0.91815378,0,1
22,-3,16,-0.8735483871,0.9377997474,0.013683184,-2.356866743,-0.3714556159,0.87753288,0,1
22,-3,17,-0.01648648649,0.9222481358,0.006104771264,-1.254680116,-0.9826639149,0.83971214,0,1
22,-3,19,-0.585,1.420044384,0.004962538461,0.03669137671,-1.436414196,0.77170579,0,1
22,-2,0,37.64368421,1.831582804,32.82546035,113.2919343,28.66631983,1.61069908,1,1
22,-2,1,14.22644444,0.8019704367,15.14114561,76.55967417,20.92825599,1.60317897,1,1
22,-2,2,1.325384615,0.6485254578,0.6901428323,-16.88858009,1.380333341,1.58123529,1,1
22,-2,3,15.406875,0.7439191524,16.11273408,-79.17740956,-20.84553954,1.54658325,1,1
22,-2,4,25.91361702,1.01449205,26.04814115,-97.77574536,-35.73603381,1.50168693,1,1
22,-2,5,32.21170732,1.218893586,32.92068835,-110.9499399,-37.23640832,1.44932420,1,1
22,-2,6,16.91073171,0.9877325222,14.79631724,-74.08097267,-25.84417702,1.39219799,1,1
22,-2,7,-0.13875,0.6459699711,0.5672126046,-13.24134439,-7.787934948,1.33267197,1,1
22,-2,8,2.911428571,0.7686423326,2.679054697,32.28632224,8.496867604,1.27264421,1,1
22,-2,9,4.29225,0.7388224768,2.880234643,30.40642765,16.54545662,1.21352984,1,1
22,-2,10,1.133870968,0.8794602056,1.131375037,16.10357466,14.53878065,1.15631023,1,1
22,-2,11,-1.151578947,0.8181560406,0.07893633573,2.003014447,5.369253634,1.10161155,1,1
22,-2,12,1.041842105,0.7922569679,0.6901364587,-16.01968074,-5.522375825,1.04978794,1,1
22,-2,13,2.259736842,0.7999080626,1.081814107,-16.68875186,-13.09837078,1.00099594,1,1
22,-2,14,0.3436363636,0.8672476332,1.608026475,-21.15002663,-14.88910267,0.95525518,0,1
22,-2,15,1.137352941,0.8979866874,1.131162864,-18.39588158,-11.49802276,0.91249498,0,1
22,-2,16,0.1486842105,0.9400090925,0.2778147147,-9.190882813,-5.57769546,0.87258847,0,1
22,-2,17,0.2166666667,0.8693637293,0.002630865788,-1.038395983,-0.1276262588,0.83537678,0,1
22,-2,18,0.1761111111,0.9305140538,0.03626839557,2.570467253,2.912375196,0.80068570,0,1
22,-2,19,1.1025,1.309132728,0.03130351325,1.678316332,3.194820546,0.76833672,0,1
22,-2,20,2.015,2.902680873,0.0110652785,1.402180835,1.624046302,0.73815415,0,1
22,-1,0,6.149,1.081015823,9.733461971,-62.72546383,-10.72660373,1.57730398,1,1
22,-1,1,0.7772916667,0.5817180579,0.8826280665,-17.52526359,-7.750924413,1.57023996,1,1
22,-1,2,-1.306486486,0.5669037946,0.02267159504,3.062069549,-0.2368552731,1.54960410,1,1
22,-1,3,0.8070454545,0.5722002876,0.7628108114,15.76375202,8.29859157,1.51694807,1,1
22,-1,4,4.429777778,0.6471735353,3.271882773,34.13356262,14.00519721,1.47451402,1,1
22,-1,5,5.468536585,0.7937533991,5.672977632,46.34741801,14.56442452,1.42485057,1,0
22,-1,6,3.554857143,0.7013874879,3.304166308,35.65138865,10.18113397,1.37046342,1,1
22,-1,7,-0.8727027027,0.7545443555,0.06563035805,4.086957342,3.256050563,1.31357055,1,1
22,-1,8,0.8423333333,0.8295007061,0.238904364,-9.51458592,-2.977795959,1.25597804,1,1
22,-1,9,3.042058824,0.7548181453,1.407201621,-23.42548732,-6.058355255,1.19905420,1,1
22,-1,10,0.5675,0.7385576221,0.6054156951,-14.95643155,-5.308901556,1.14376660,1,1
22,-1,11,1.14575,0.712857235,0.01469841837,1.644223347,-1.847081858,1.09074888,1,1
22,-1,12,0.7626315789,0.779340006,0.3760132838,12.30284514,2.253418303,1.04037459,1,1
22,-1,13,0.1313157895,0.7865436857,0.4440200604,12.60284011,5.089213384,0.99282512,0,1
22,-1,14,-0.04151515152,0.9636501512,0.150754424,5.455356577,5.74103534,0.94814631,0,1
22,-1,15,-0.2280645161,0.9393003906,0.05958420316,2.231578815,4.450806441,0.90629261,0,1
22,-1,16,-0.2213157895,0.8940257833,0.06338547637,4.629203091,2.222970049,0.86716006,0,1
22,-1,17,-0.79,0.8927584552,0.0001428870744,-0.1648678575,0.1796269241,0.83060995,0,1
22,-1,18,-0.0421875,0.9692990883,0.009597613731,-1.751016868,-0.9627902091,0.79648550,0,1
22,-1,19,-0.3852941176,1.40944454,0.003090326825,0.3338402394,-1.083633316,0.76462300,0,1
22,0,0,52.464,3.254710279,53.16380352,144.3565234,35.77220205,1.54270616,1,1
22,0,1,7.689130435,0.9609787733,9.50439823,56.63291417,27.33050286,1.53609494,1,1
22,0,2,-0.8795454545,0.7277907855,0.1924705407,-6.614815849,6.026635357,1.51675988,1,1
22,0,3,9.209166667,0.8425323518,7.334258024,-52.17649096,-18.13792603,1.48609623,1,1
22,0,4,27.77521739,1.51417138,25.0398711,-96.15331137,-34.23765442,1.44613207,1,1
22,0,5,36.81823529,2.284365698,25.67760095,-96.98281011,-35.73981233,1.39919217,1,1
22,0,6,8.278333333,1.456587526,7.210136268,-49.5593281,-23.31530645,1.34758646,1,1
22,0,7,0.8573333333,1.340642158,0.4460964183,13.06135941,-3.872520773,1.29338520,1,1
